A;065;20091123 01:44;VALNET;
B;065;541106;1;20091123 01:44;;;40;PROGRESS ST;YANCO;2703;1138;M;20090921;20091028;127000;A;R;RESIDENCE;;AY;;0;AF106650;
C;065;541106;1;20091123 01:44;1/36074;
D;065;541106;1;20091123 01:44;P;;;;;;
D;065;541106;1;20091123 01:44;V;;;;;;
D;065;541106;1;20091123 01:44;V;;;;;;
B;065;537002;2;20091123 01:44;;;6;ASH ST;LEETON;2705;828.3;M;20090907;20091006;133500;A;R;RESIDENCE;;AA;;0;AF103783;
C;065;537002;2;20091123 01:44;4/15/758606;
D;065;537002;2;20091123 01:44;P;;;;;;
D;065;537002;2;20091123 01:44;P;;;;;;
D;065;537002;2;20091123 01:44;V;;;;;;
D;065;537002;2;20091123 01:44;V;;;;;;
D;065;537002;2;20091123 01:44;V;;;;;;
B;065;539511;3;20091123 01:44;;;12;WARATAH ST;LEETON;2705;1012;M;20090929;20091028;125000;A;R;RESIDENCE;;AA;;0;AF101074;
C;065;539511;3;20091123 01:44;41/48/758606;
D;065;539511;3;20091123 01:44;P;;;;;;
D;065;539511;3;20091123 01:44;V;;;;;;
B;065;539587;4;20091123 01:44;;;24;WILLOW ST;LEETON;2705;1252;M;20090918;20091016;155000;A;R;RESIDENCE;;AA;;0;AF101595;
C;065;539587;4;20091123 01:44;4/45/758606;
D;065;539587;4;20091123 01:44;P;;;;;;
D;065;539587;4;20091123 01:44;V;;;;;;
D;065;539587;4;20091123 01:44;V;;;;;;
B;065;537527;5;20091123 01:44;;;1;COOLAMON ST;LEETON;2705;701.9;M;20090929;20091106;112000;A;R;RESIDENCE;;AA;;0;AF111676;
C;065;537527;5;20091123 01:44;34/36245;
D;065;537527;5;20091123 01:44;P;;;;;;
D;065;537527;5;20091123 01:44;V;;;;;;
D;065;537527;5;20091123 01:44;V;;;;;;
B;065;540815;6;20091123 01:44;;;445;STRINGER RD;YANCO;2703;2.075;H;20090731;20090828;275000;R;R;RESIDENCE;;RE;;0;AF100922;
C;065;540815;6;20091123 01:44;2/826189;
D;065;540815;6;20091123 01:44;P;;;;;;
D;065;540815;6;20091123 01:44;P;;;;;;
D;065;540815;6;20091123 01:44;V;;;;;;
D;065;540815;6;20091123 01:44;V;;;;;;
Z;34;6;6;20;
