A;222;20091012 01:45;VALNET;
B;222;2466955;1;20091012 01:45;;;100;MARTINI PDE;LITHGOW;2790;473.66;M;20090728;20090908;180000;A;R;RESIDENCE;;AA;;0;AF707;
C;222;2466955;1;20091012 01:45;618/9370;
D;222;2466955;1;20091012 01:45;P;;;;;;
D;222;2466955;1;20091012 01:45;V;;;;;;
B;222;2469971;2;20091012 01:45;;;12;KILN ST;PORTLAND;2847;1011.8;M;20090701;20090819;220000;Z;R;RESIDENCE;;PA;;0;AE994718;
C;222;2469971;2;20091012 01:45;6/9/758855;
D;222;2469971;2;20091012 01:45;P;;;;;;
D;222;2469971;2;20091012 01:45;V;;;;;;
D;222;2469971;2;20091012 01:45;V;;;;;;
B;222;2467502;3;20091012 01:45;;;22;PADLEY ST;LITHGOW;2790;447.37;M;20090812;20090923;225000;A;R;RESIDENCE;;AD;;0;AF11143;
C;222;2467502;3;20091012 01:45;31/53/9485;
D;222;2467502;3;20091012 01:45;P;;;;;;
D;222;2467502;3;20091012 01:45;P;;;;;;
D;222;2467502;3;20091012 01:45;V;;;;;;
D;222;2467502;3;20091012 01:45;V;;;;;;
D;222;2467502;3;20091012 01:45;V;;;;;;
B;222;2464968;4;20091012 01:45;;;3;ENFIELD AVE;LITHGOW;2790;853.66;M;20090828;20090918;300000;A;R;RESIDENCE;;AA;;0;AE999407;
C;222;2464968;4;20091012 01:45;18/242233;
D;222;2464968;4;20091012 01:45;P;;;;;;
D;222;2464968;4;20091012 01:45;P;;;;;;
D;222;2464968;4;20091012 01:45;V;;;;;;
B;222;2468534;5;20091012 01:45;;;22;WARATAH ST;LITHGOW;2790;426.59;M;20090811;20090918;293000;A;R;RESIDENCE;;AD;;0;AF1542;
C;222;2468534;5;20091012 01:45;22/E/4070;
D;222;2468534;5;20091012 01:45;P;;;;;;
D;222;2468534;5;20091012 01:45;P;;;;;;
D;222;2468534;5;20091012 01:45;V;;;;;;
D;222;2468534;5;20091012 01:45;V;;;;;;
B;222;2471896;6;20091012 01:45;AKOONAH;;2982;GREAT WESTERN HWY;HARTLEY;2790;41.61;H;20090423;20090806;5000;R;V;VACANT LAND;;SE;;0;AE944523;
C;222;2471896;6;20091012 01:45;3/244414 11/1134053;
D;222;2471896;6;20091012 01:45;P;;;;;;
D;222;2471896;6;20091012 01:45;P;;;;;;
D;222;2471896;6;20091012 01:45;P;;;;;;
D;222;2471896;6;20091012 01:45;V;;;;;;
D;222;2471896;6;20091012 01:45;V;;;;;;
D;222;2471896;6;20091012 01:45;V;;;;;;
D;222;2471896;6;20091012 01:45;V;;;;;;
D;222;2471896;6;20091012 01:45;V;;;;;;
D;222;2471896;6;20091012 01:45;V;;;;;;
B;222;2472024;7;20091012 01:45;;;;BROWNS GAP RD;HARTLEY;2790;1655;M;20090617;20090701;90000;R;R;RESIDENCE;;SA;;0;AE931550;
C;222;2472024;7;20091012 01:45;4/722304;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;P;;;;;;
D;222;2472024;7;20091012 01:45;V;;;;;;
B;222;2472073;8;20091012 01:45;;;;DOCTORS GAP RD;DOCTORS GAP;2790;47.814;H;20090617;20090701;90000;R;R;RESIDENCE;;SE;;0;AE931550;
C;222;2472073;8;20091012 01:45;1/34434 3/722304 PT 86/751650;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;P;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
