A;251;20091026 01:58;VALNET;
B;251;2857703;1;20091026 01:58;;;110;VILLENEUVE DR;NARROMINE;2821;4;H;20090807;20090922;290000;R;R;RESIDENCE;;RH;;0;AF36691;
C;251;2857703;1;20091026 01:58;1/1033449;
D;251;2857703;1;20091026 01:58;P;;;;;;
D;251;2857703;1;20091026 01:58;P;;;;;;
D;251;2857703;1;20091026 01:58;V;;;;;;
D;251;2857703;1;20091026 01:58;V;;;;;;
B;251;2674629;2;20091026 01:58;;;107;COMMODORE CRES;NARROMINE;2821;832;M;20090811;20090928;290000;Z;R;RESIDENCE;;AA;;0;AF40766;
C;251;2674629;2;20091026 01:58;10/261995;
D;251;2674629;2;20091026 01:58;P;;;;;;
D;251;2674629;2;20091026 01:58;V;;;;;;
D;251;2674629;2;20091026 01:58;V;;;;;;
B;251;2675176;3;20091026 01:58;;;149;MERILBA ST;NARROMINE;2821;897.9;M;20090911;20091006;105000;Z;R;RESIDENCE;;AA;;0;AF45814;
C;251;2675176;3;20091026 01:58;9A/382521;
D;251;2675176;3;20091026 01:58;P;;;;;;
D;251;2675176;3;20091026 01:58;V;;;;;;
B;251;2675237;4;20091026 01:58;;;128;MERILBA ST;NARROMINE;2821;516.9;M;20090612;20090910;117150;Z;R;RESIDENCE;;AA;;0;AF27047;
C;251;2675237;4;20091026 01:58;1/596941;
D;251;2675237;4;20091026 01:58;P;;;;;;
D;251;2675237;4;20091026 01:58;V;;;;;;
D;251;2675237;4;20091026 01:58;V;;;;;;
B;251;2675247;5;20091026 01:58;;;150;MERILBA ST;NARROMINE;2821;421.4;M;20090915;20090929;190000;Z;R;RESIDENCE;;AA;;0;AF36712;
C;251;2675247;5;20091026 01:58;611/855295;
D;251;2675247;5;20091026 01:58;P;;;;;;
D;251;2675247;5;20091026 01:58;V;;;;;;
Z;26;5;5;14;
