A;091;20090706 01:24;VALNET;
B;091;2826303;1;20090706 01:24;;;85;MADISON WAY;ALLAMBIE HEIGHTS;2100;367.3;M;20090512;20090615;850000;A;R;RESIDENCE;;EM;;0;AE761884;
C;091;2826303;1;20090706 01:24;2601/1027893;
D;091;2826303;1;20090706 01:24;P;;;;;;
D;091;2826303;1;20090706 01:24;V;;;;;;
B;091;2876456;2;20090706 01:24;;20;28;SOUTH CREEK RD;DEE WHY;2099;;;20090313;20090512;660000;;R;RESIDENCE;20;;;0;AE756227;
C;091;2876456;2;20090706 01:24;20/SP66543;
D;091;2876456;2;20090706 01:24;P;;;;;;
D;091;2876456;2;20090706 01:24;P;;;;;;
D;091;2876456;2;20090706 01:24;V;;;;;;
B;091;2819370;3;20090706 01:24;;;35;MADISON WAY;ALLAMBIE HEIGHTS;2100;546.5;M;20090511;20090612;850000;A;R;RESIDENCE;;EM;;0;AE757397;
C;091;2819370;3;20090706 01:24;6/1022237;
D;091;2819370;3;20090706 01:24;P;;;;;;
D;091;2819370;3;20090706 01:24;P;;;;;;
D;091;2819370;3;20090706 01:24;V;;;;;;
D;091;2819370;3;20090706 01:24;V;;;;;;
B;091;2870166;4;20090706 01:24;;39;18;WATERLOO ST;NARRABEEN;2101;;;20090513;20090610;500000;;R;RESIDENCE;39;;;0;AE766650;
C;091;2870166;4;20090706 01:24;39/SP65833;
D;091;2870166;4;20090706 01:24;P;;;;;;
D;091;2870166;4;20090706 01:24;V;;;;;;
D;091;2870166;4;20090706 01:24;V;;;;;;
B;091;2899123;5;20090706 01:24;;;40;CARLTON ST;FRESHWATER;2096;366.747;M;20090224;20090331;1550000;A;R;RESIDENCE;;EQ;AC;0;AE598586;
C;091;2899123;5;20090706 01:24;114/5302;
D;091;2899123;5;20090706 01:24;P;;;;;;
D;091;2899123;5;20090706 01:24;P;;;;;;
D;091;2899123;5;20090706 01:24;V;;;;;;
D;091;2899123;5;20090706 01:24;V;;;;;;
B;091;2980938;6;20090706 01:24;;4;58;PARK ST;NARRABEEN;2101;;;20090325;20090616;535000;;R;RESIDENCE;4;;;0;AE762200;
C;091;2980938;6;20090706 01:24;4/SP70030;
D;091;2980938;6;20090706 01:24;P;;;;;;
D;091;2980938;6;20090706 01:24;V;;;;;;
D;091;2980938;6;20090706 01:24;V;;;;;;
B;091;2954172;7;20090706 01:24;;215;168;QUEENSCLIFF RD;QUEENSCLIFF;2096;;;20090312;20090529;440000;;R;RESIDENCE;26;;;0;AE773938;
C;091;2954172;7;20090706 01:24;26/SP69140;
D;091;2954172;7;20090706 01:24;P;;;;;;
D;091;2954172;7;20090706 01:24;V;;;;;;
B;091;2980940;8;20090706 01:24;;6;31;PACIFIC PDE;DEE WHY;2099;;;20090511;20090611;575000;;R;RESIDENCE;72;;;0;AE757516;
C;091;2980940;8;20090706 01:24;72/SP70474;
D;091;2980940;8;20090706 01:24;P;;;;;;
D;091;2980940;8;20090706 01:24;P;;;;;;
D;091;2980940;8;20090706 01:24;V;;;;;;
D;091;2980940;8;20090706 01:24;V;;;;;;
B;091;2960578;9;20090706 01:24;;8;4;FAIRWAY CL;MANLY VALE;2093;;;20090323;20090615;430000;;R;RESIDENCE;8;;;0;AE759455;
C;091;2960578;9;20090706 01:24;8/SP69353;
D;091;2960578;9;20090706 01:24;P;;;;;;
D;091;2960578;9;20090706 01:24;P;;;;;;
D;091;2960578;9;20090706 01:24;V;;;;;;
D;091;2960578;9;20090706 01:24;V;;;;;;
B;091;3429939;10;20090706 01:24;;10;23;PINE AVE;BROOKVALE;2100;;;20081218;20090220;520000;;R;RESIDENCE;10;;;0;AE768316;
C;091;3429939;10;20090706 01:24;10/SP81676;
D;091;3429939;10;20090706 01:24;P;;;;;;
D;091;3429939;10;20090706 01:24;V;;;;;;
B;091;3451189;11;20090706 01:24;;;;ALT CRES;DAVIDSON;2085;701.7;M;20080618;20090617;725000;A;V;VACANT LAND;;EW;;0;AE765407;
C;091;3451189;11;20090706 01:24;306/1138258;
D;091;3451189;11;20090706 01:24;P;;;;;;
D;091;3451189;11;20090706 01:24;P;;;;;;
D;091;3451189;11;20090706 01:24;V;;;;;;
B;091;3446506;12;20090706 01:24;;9;21;KINGSWAY;DEE WHY;2099;;;20090421;20090602;495000;;R;RESIDENCE;9;;;0;AE762891;
C;091;3446506;12;20090706 01:24;9/SP82079;
D;091;3446506;12;20090706 01:24;P;;;;;;
D;091;3446506;12;20090706 01:24;P;;;;;;
D;091;3446506;12;20090706 01:24;V;;;;;;
B;091;925135;13;20090706 01:24;;21;18;MACTIER ST;NARRABEEN;2101;;;20090406;20090615;560000;;R;RESIDENCE;21;;;0;AE758407;
C;091;925135;13;20090706 01:24;21/SP5641;
D;091;925135;13;20090706 01:24;P;;;;;;
D;091;925135;13;20090706 01:24;P;;;;;;
D;091;925135;13;20090706 01:24;V;;;;;;
D;091;925135;13;20090706 01:24;V;;;;;;
B;091;925167;14;20090706 01:24;;8;12;MACTIER ST;NARRABEEN;2101;;;20090506;20090617;342000;;R;RESIDENCE;8;;;0;AE771776;
C;091;925167;14;20090706 01:24;8/SP6900;
D;091;925167;14;20090706 01:24;P;;;;;;
D;091;925167;14;20090706 01:24;V;;;;;;
B;091;903689;15;20090706 01:24;;12;41;CAMPBELL PDE;MANLY VALE;2093;;;20090411;20090527;470000;;R;RESIDENCE;12;;;0;AE758794;
C;091;903689;15;20090706 01:24;12/SP7304;
D;091;903689;15;20090706 01:24;P;;;;;;
D;091;903689;15;20090706 01:24;P;;;;;;
D;091;903689;15;20090706 01:24;V;;;;;;
D;091;903689;15;20090706 01:24;V;;;;;;
B;091;909098;16;20090706 01:24;;19;2;DAWES RD;BELROSE;2085;;;20090520;20090611;415000;;R;RESIDENCE;19;;;0;AE757477;
C;091;909098;16;20090706 01:24;19/SP32095;
D;091;909098;16;20090706 01:24;P;;;;;;
D;091;909098;16;20090706 01:24;P;;;;;;
D;091;909098;16;20090706 01:24;V;;;;;;
B;091;909098;17;20090706 01:24;BELROSE COUNTRY CLUB;19;2;DAWES RD;BELROSE;2085;;;20090520;20090611;415000;;R;RESIDENCE;91;;;0;AE757477;
C;091;909098;17;20090706 01:24;91/SP32095;
D;091;909098;17;20090706 01:24;P;;;;;;
D;091;909098;17;20090706 01:24;P;;;;;;
D;091;909098;17;20090706 01:24;V;;;;;;
B;091;914629;18;20090706 01:24;;;12;GILLES CRES;BEACON HILL;2100;556.4;M;20090520;20090618;770000;A;R;RESIDENCE;;ET;;0;AE773985;
C;091;914629;18;20090706 01:24;60/222326;
D;091;914629;18;20090706 01:24;P;;;;;;
D;091;914629;18;20090706 01:24;P;;;;;;
D;091;914629;18;20090706 01:24;V;;;;;;
B;091;922563;19;20090706 01:24;;13;29;LAGOON ST;NARRABEEN;2101;;;20090501;20090612;390000;;R;RESIDENCE;13;;;0;AE759218;
C;091;922563;19;20090706 01:24;13/SP3002;
D;091;922563;19;20090706 01:24;P;;;;;;
D;091;922563;19;20090706 01:24;V;;;;;;
D;091;922563;19;20090706 01:24;V;;;;;;
B;091;922581;20;20090706 01:24;;5;35;LAGOON ST;NARRABEEN;2101;;;20090522;20090618;558000;;R;RESIDENCE;5;;;0;AE774037;
C;091;922581;20;20090706 01:24;5/SP8255;
D;091;922581;20;20090706 01:24;P;;;;;;
D;091;922581;20;20090706 01:24;V;;;;;;
D;091;922581;20;20090706 01:24;V;;;;;;
B;091;922628;21;20090706 01:24;;2;91;LAGOON ST;NARRABEEN;2101;;;20090410;20090615;500000;;R;RESIDENCE;2;;;0;AE761194;
C;091;922628;21;20090706 01:24;2/SP3944;
D;091;922628;21;20090706 01:24;P;;;;;;
D;091;922628;21;20090706 01:24;V;;;;;;
B;091;933426;22;20090706 01:24;;;24;PITT RD;NORTH CURL CURL;2099;455.3;M;20090504;20090615;1450000;A;R;RESIDENCE;;FH;;0;AE761056;
C;091;933426;22;20090706 01:24;26/6143;
D;091;933426;22;20090706 01:24;P;;;;;;
D;091;933426;22;20090706 01:24;V;;;;;;
D;091;933426;22;20090706 01:24;V;;;;;;
D;091;933426;22;20090706 01:24;V;;;;;;
