A;255;20090810 01:43;VALNET;
B;255;3463557;1;20090810 01:43;FARM 177;;;MULGA RD;COOMEALLA;2717;8.22;H;20090421;20090521;47500;R;V;VACANT LAND;;AH;;0;AE864255;
C;255;3463557;1;20090810 01:43;201/756961 Farm Number 177;
D;255;3463557;1;20090810 01:43;P;;;;;;
D;255;3463557;1;20090810 01:43;P;;;;;;
D;255;3463557;1;20090810 01:43;V;;;;;;
B;255;2687655;2;20090810 01:43;FARM 275;;;RESERVE RD E;COOMEALLA;2717;14.05;H;20090529;20090529;10000;R;V;VACANT LAND;;AH;;0;AE815426;
C;255;2687655;2;20090810 01:43;707, 777/756961 6/1053668;
D;255;2687655;2;20090810 01:43;P;;;;;;
D;255;2687655;2;20090810 01:43;V;;;;;;
D;255;2687655;2;20090810 01:43;V;;;;;;
B;255;2685749;3;20090810 01:43;;;36;CRANE DR;BURONGA;2739;710;M;20090530;20090710;175000;A;R;RESIDENCE;;AA;;0;AE844775;
C;255;2685749;3;20090810 01:43;8/825883;
D;255;2685749;3;20090810 01:43;P;;;;;;
D;255;2685749;3;20090810 01:43;P;;;;;;
D;255;2685749;3;20090810 01:43;V;;;;;;
B;255;2686210;4;20090810 01:43;;;22;MILLIE ST;DARETON;2717;714.5;M;20090611;20090710;95000;A;R;RESIDENCE;;AJ;;0;AE867019;
C;255;2686210;4;20090810 01:43;17/2/758338;
D;255;2686210;4;20090810 01:43;P;;;;;;
D;255;2686210;4;20090810 01:43;V;;;;;;
D;255;2686210;4;20090810 01:43;V;;;;;;
D;255;2686210;4;20090810 01:43;V;;;;;;
B;255;3312235;5;20090810 01:43;;;6;CARBONE CT;BURONGA;2739;1476;M;20090602;20090702;330000;A;V;VACANT LAND;;AA;;0;AE867218;
C;255;3312235;5;20090810 01:43;3/1107552;
D;255;3312235;5;20090810 01:43;P;;;;;;
D;255;3312235;5;20090810 01:43;V;;;;;;
D;255;3312235;5;20090810 01:43;V;;;;;;
B;255;3332662;6;20090810 01:43;;;;DELTA RD;WENTWORTH;2648;1.46;H;20090504;20090605;205000;R;R;RESIDENCE;;AZ;;0;AE783201;
C;255;3332662;6;20090810 01:43;96, 97, 98, 99, 100, 101/756994 Licence 452625;
D;255;3332662;6;20090810 01:43;P;;;;;;
D;255;3332662;6;20090810 01:43;V;;;;;;
D;255;3332662;6;20090810 01:43;V;;;;;;
Z;33;6;6;19;
