A;098;20090928 01:33;VALNET;
B;098;1024608;1;20090928 01:33;;1;4;DUNDAS ST;BOMBO;2533;;;20090518;20090703;517000;;R;RESIDENCE;1;;;0;AE963911;
C;098;1024608;1;20090928 01:33;1/SP68058;
D;098;1024608;1;20090928 01:33;P;;;;;;
D;098;1024608;1;20090928 01:33;P;;;;;;
D;098;1024608;1;20090928 01:33;V;;;;;;
B;098;3471919;2;20090928 01:33;;;17 A;UNION WAY;GERRINGONG;2534;382;M;20090703;20090909;422000;A;R;RESIDENCE;;GD;;0;AE970945;
C;098;3471919;2;20090928 01:33;2/1141739;
D;098;3471919;2;20090928 01:33;P;;;;;;
D;098;3471919;2;20090928 01:33;P;;;;;;
D;098;3471919;2;20090928 01:33;V;;;;;;
B;098;3089294;3;20090928 01:33;;;18;COLE ST;KIAMA;2533;709.4;M;20090807;20090904;300000;A;V;VACANT LAND;;JT;;0;AE972151;
C;098;3089294;3;20090928 01:33;513/1066359;
D;098;3089294;3;20090928 01:33;P;;;;;;
D;098;3089294;3;20090928 01:33;P;;;;;;
D;098;3089294;3;20090928 01:33;V;;;;;;
D;098;3089294;3;20090928 01:33;V;;;;;;
B;098;1029136;4;20090928 01:33;;;83;RENFREW RD;WERRI BEACH;2534;1695;M;20090606;20090825;665000;A;R;RESIDENCE;;GA;;0;AE965775;
C;098;1029136;4;20090928 01:33;225, 226/14188;
D;098;1029136;4;20090928 01:33;P;;;;;;
D;098;1029136;4;20090928 01:33;P;;;;;;
D;098;1029136;4;20090928 01:33;V;;;;;;
B;098;1024311;5;20090928 01:33;;;1;COOLANGATTA AVE;GERRINGONG;2534;649.9;M;20090708;20090819;467500;A;R;RESIDENCE;;GD;;0;AE974302;
C;098;1024311;5;20090928 01:33;34/838437;
D;098;1024311;5;20090928 01:33;P;;;;;;
D;098;1024311;5;20090928 01:33;P;;;;;;
D;098;1024311;5;20090928 01:33;V;;;;;;
D;098;1024311;5;20090928 01:33;V;;;;;;
B;098;1023026;6;20090928 01:33;;;40;BOANYO AVE;KIAMA;2533;600.7;M;20090701;20090811;640000;A;V;VACANT LAND;;JN;;0;AE960189;
C;098;1023026;6;20090928 01:33;163/33904;
D;098;1023026;6;20090928 01:33;P;;;;;;
D;098;1023026;6;20090928 01:33;P;;;;;;
D;098;1023026;6;20090928 01:33;P;;;;;;
D;098;1023026;6;20090928 01:33;V;;;;;;
B;098;1028583;7;20090928 01:33;;;54;PACIFIC AVE;WERRI BEACH;2534;771.5;M;20090615;20090727;650000;A;R;RESIDENCE;;GB;;0;AE969396;
C;098;1028583;7;20090928 01:33;54/14188;
D;098;1028583;7;20090928 01:33;P;;;;;;
D;098;1028583;7;20090928 01:33;V;;;;;;
Z;39;7;7;23;
