A;005;20090713 01:33;VALNET;
B;005;2889191;1;20090713 01:33;;;90;WEBLANDS ST;RUTHERFORD;2320;597.4;M;20090403;20090528;333000;A;R;RESIDENCE;;EL;;0;AE783850;
C;005;2889191;1;20090713 01:33;11/1037388;
D;005;2889191;1;20090713 01:33;P;;;;;;
D;005;2889191;1;20090713 01:33;P;;;;;;
D;005;2889191;1;20090713 01:33;V;;;;;;
D;005;2889191;1;20090713 01:33;V;;;;;;
B;005;2946868;2;20090713 01:33;;;61;BALLYDOYLE DR;ASHTONFIELD;2323;875.1;M;20090502;20090604;420000;A;R;RESIDENCE;;HA;;0;AE783574;
C;005;2946868;2;20090713 01:33;1208/1045316;
D;005;2946868;2;20090713 01:33;P;;;;;;
D;005;2946868;2;20090713 01:33;P;;;;;;
D;005;2946868;2;20090713 01:33;V;;;;;;
D;005;2946868;2;20090713 01:33;V;;;;;;
B;005;2897299;3;20090713 01:33;;;23;GHILGAI AVE;ABERGLASSLYN;2320;825.5;M;20090520;20090618;485000;A;R;RESIDENCE;;EL;;0;AE783593;
C;005;2897299;3;20090713 01:33;215/1034006;
D;005;2897299;3;20090713 01:33;P;;;;;;
D;005;2897299;3;20090713 01:33;V;;;;;;
D;005;2897299;3;20090713 01:33;V;;;;;;
B;005;2917677;4;20090713 01:33;;;7;MACADAMIA PL;THORNTON;2322;1067;M;20090422;20090526;365000;A;R;RESIDENCE;;GF;;0;AE734261;
C;005;2917677;4;20090713 01:33;5533/1040265;
D;005;2917677;4;20090713 01:33;P;;;;;;
D;005;2917677;4;20090713 01:33;P;;;;;;
D;005;2917677;4;20090713 01:33;V;;;;;;
D;005;2917677;4;20090713 01:33;V;;;;;;
B;005;2986703;5;20090713 01:33;;;6;BEECH CL;THORNTON;2322;585.7;M;20090518;20090616;414000;A;R;RESIDENCE;;GF;;0;AE793211;
C;005;2986703;5;20090713 01:33;3113/1049066;
D;005;2986703;5;20090713 01:33;P;;;;;;
D;005;2986703;5;20090713 01:33;P;;;;;;
D;005;2986703;5;20090713 01:33;V;;;;;;
D;005;2986703;5;20090713 01:33;V;;;;;;
B;005;3417169;6;20090713 01:33;;;;SINCLAIR ST;EAST MAITLAND;2323;;;20090324;20090428;325000;;R;RESIDENCE;6;;;0;AE672292;
C;005;3417169;6;20090713 01:33;6/SP81337;
D;005;3417169;6;20090713 01:33;P;;;;;;
D;005;3417169;6;20090713 01:33;V;;;;;;
B;005;3450751;7;20090713 01:33;;;;COOLABAH DR;ABERGLASSLYN;2320;658.2;M;20090327;20090619;160000;A;V;VACANT LAND;;EL;;0;AE778063;
C;005;3450751;7;20090713 01:33;204/1129334;
D;005;3450751;7;20090713 01:33;P;;;;;;
D;005;3450751;7;20090713 01:33;V;;;;;;
B;005;3450763;8;20090713 01:33;;;;PAPERBARK PDE;ABERGLASSLYN;2320;716.9;M;20090312;20090529;182000;A;V;VACANT LAND;;EL;;0;AE774031;
C;005;3450763;8;20090713 01:33;216/1129334;
D;005;3450763;8;20090713 01:33;P;;;;;;
D;005;3450763;8;20090713 01:33;V;;;;;;
B;005;3450337;9;20090713 01:33;;;9;PAPERBARK PDE;ABERGLASSLYN;2320;819.8;M;20081029;20090613;175000;A;V;VACANT LAND;;EL;;0;AE772029;
C;005;3450337;9;20090713 01:33;112/1129331;
D;005;3450337;9;20090713 01:33;P;;;;;;
D;005;3450337;9;20090713 01:33;V;;;;;;
B;005;3450338;10;20090713 01:33;;;7;PAPERBARK PDE;ABERGLASSLYN;2320;820.2;M;20081029;20090612;175000;A;V;VACANT LAND;;EL;;0;AE772047;
C;005;3450338;10;20090713 01:33;113/1129331;
D;005;3450338;10;20090713 01:33;P;;;;;;
D;005;3450338;10;20090713 01:33;V;;;;;;
B;005;3450339;11;20090713 01:33;;;5;PAPERBARK PDE;ABERGLASSLYN;2320;820.6;M;20081029;20090612;175000;A;V;VACANT LAND;;EL;;0;AE772052;
C;005;3450339;11;20090713 01:33;114/1129331;
D;005;3450339;11;20090713 01:33;P;;;;;;
D;005;3450339;11;20090713 01:33;V;;;;;;
B;005;3450340;12;20090713 01:33;;;3;PAPERBARK PDE;ABERGLASSLYN;2320;820.9;M;20081029;20090612;175000;A;V;VACANT LAND;;EL;;0;AE772061;
C;005;3450340;12;20090713 01:33;115/1129331;
D;005;3450340;12;20090713 01:33;P;;;;;;
D;005;3450340;12;20090713 01:33;V;;;;;;
B;005;3450345;13;20090713 01:33;;;4;COOLABAH ST;ABERGLASSLYN;2320;803.8;M;20090520;20090619;187000;A;3;LAND;;EL;;0;AE778729;
C;005;3450345;13;20090713 01:33;120/1129331;
D;005;3450345;13;20090713 01:33;P;;;;;;
D;005;3450345;13;20090713 01:33;V;;;;;;
B;005;3450362;14;20090713 01:33;;;19;MCKEACHIE DR;ABERGLASSLYN;2320;941.2;M;20090518;20090617;192000;A;V;VACANT LAND;;EL;;0;AE771587;
C;005;3450362;14;20090713 01:33;137/1129331;
D;005;3450362;14;20090713 01:33;P;;;;;;
D;005;3450362;14;20090713 01:33;V;;;;;;
B;005;2996359;15;20090713 01:33;;;8;WIRRAH ST;RAWORTH;2321;457.2;M;20090319;20090416;295000;A;R;RESIDENCE;;GQ;;0;AE781819;
C;005;2996359;15;20090713 01:33;2/1053897;
D;005;2996359;15;20090713 01:33;P;;;;;;
D;005;2996359;15;20090713 01:33;V;;;;;;
D;005;2996359;15;20090713 01:33;V;;;;;;
B;005;2949312;16;20090713 01:33;;;3;BEAUFORT CCT;EAST MAITLAND;2323;682.6;M;20090501;20090619;410000;A;R;RESIDENCE;;HA;;0;AE778527;
C;005;2949312;16;20090713 01:33;2019/1045875;
D;005;2949312;16;20090713 01:33;P;;;;;;
D;005;2949312;16;20090713 01:33;V;;;;;;
D;005;2949312;16;20090713 01:33;V;;;;;;
B;005;2949320;17;20090713 01:33;;;83;CHISHOLM RD;EAST MAITLAND;2323;890.3;M;20090511;20090623;450000;A;R;RESIDENCE;;HA;;0;AE793894;
C;005;2949320;17;20090713 01:33;2027/1045875;
D;005;2949320;17;20090713 01:33;P;;;;;;
D;005;2949320;17;20090713 01:33;P;;;;;;
D;005;2949320;17;20090713 01:33;V;;;;;;
B;005;2985746;18;20090713 01:33;;;18;PARKSIDE CRES;THORNTON;2322;450.4;M;20090417;20090529;340000;A;R;RESIDENCE;;GM;;0;AE782226;
C;005;2985746;18;20090713 01:33;8117/1045832;
D;005;2985746;18;20090713 01:33;P;;;;;;
D;005;2985746;18;20090713 01:33;V;;;;;;
D;005;2985746;18;20090713 01:33;V;;;;;;
B;005;3015658;19;20090713 01:33;;;11;WATERFORD CL;ASHTONFIELD;2323;805.4;M;20090422;20090618;145000;A;V;VACANT LAND;;HA;;0;AE775638;
C;005;3015658;19;20090713 01:33;1331/1053080;
D;005;3015658;19;20090713 01:33;P;;;;;;
D;005;3015658;19;20090713 01:33;P;;;;;;
D;005;3015658;19;20090713 01:33;V;;;;;;
B;005;3029349;20;20090713 01:33;;;9;NORWICH AVE;RAWORTH;2321;787.2;M;20090421;20090605;355000;A;R;RESIDENCE;;GQ;;0;AE784562;
C;005;3029349;20;20090713 01:33;506/1055277;
D;005;3029349;20;20090713 01:33;P;;;;;;
D;005;3029349;20;20090713 01:33;P;;;;;;
D;005;3029349;20;20090713 01:33;V;;;;;;
B;005;3054040;21;20090713 01:33;;;143;REGIMENT RD;RUTHERFORD;2320;739.5;M;20090515;20090622;98200;A;V;VACANT LAND;;EG;;0;AE783374;
C;005;3054040;21;20090713 01:33;513/1059695;
D;005;3054040;21;20090713 01:33;P;;;;;;
D;005;3054040;21;20090713 01:33;P;;;;;;
D;005;3054040;21;20090713 01:33;V;;;;;;
B;005;174498;22;20090713 01:33;;;28;BUDGEREE DR;ABERGLASSLYN;2320;675.1;M;20090525;20090622;500000;A;R;RESIDENCE;;EL;;0;AE789082;
C;005;174498;22;20090713 01:33;52/827125;
D;005;174498;22;20090713 01:33;P;;;;;;
D;005;174498;22;20090713 01:33;P;;;;;;
