A;137;20090907 01:33;VALNET;
B;137;3461492;1;20090907 01:33;;7;53;GEORGES RIVER RD;CROYDON PARK;2133;;;20090512;20090716;434000;;R;RESIDENCE;7;;;0;AE934341;
C;137;3461492;1;20090907 01:33;7/SP82347;
D;137;3461492;1;20090907 01:33;P;;;;;;
D;137;3461492;1;20090907 01:33;P;;;;;;
D;137;3461492;1;20090907 01:33;V;;;;;;
B;137;1398927;2;20090907 01:33;;11;218;WENTWORTH RD;BURWOOD;2134;;;20071106;20090703;500000;;R;RESIDENCE;11;;XA;0;AE838007;
C;137;1398927;2;20090907 01:33;11/SP22318;
B;137;1393775;3;20090907 01:33;;9;226;LIVERPOOL RD;ENFIELD;2136;;;20090707;20090818;385000;;R;RESIDENCE;9;;;0;AE923738;
C;137;1393775;3;20090907 01:33;9/SP62820;
D;137;1393775;3;20090907 01:33;P;;;;;;
D;137;1393775;3;20090907 01:33;P;;;;;;
D;137;1393775;3;20090907 01:33;V;;;;;;
B;137;1396719;4;20090907 01:33;;12;14;RUSSELL ST;STRATHFIELD;2135;;;20090710;20090818;175000;;R;RESIDENCE;12;;;0;AE920188;
C;137;1396719;4;20090907 01:33;12/SP4482;
D;137;1396719;4;20090907 01:33;P;;;;;;
D;137;1396719;4;20090907 01:33;V;;;;;;
D;137;1396719;4;20090907 01:33;V;;;;;;
B;137;1396719;5;20090907 01:33;;12;14;RUSSELL ST;STRATHFIELD;2135;;;20090710;20090818;175000;;R;RESIDENCE;24;;;0;AE920188;
C;137;1396719;5;20090907 01:33;24/SP4482;
D;137;1396719;5;20090907 01:33;P;;;;;;
D;137;1396719;5;20090907 01:33;V;;;;;;
D;137;1396719;5;20090907 01:33;V;;;;;;
B;137;1389690;6;20090907 01:33;;;26;BRAND ST;CROYDON;2132;202.8;M;20081222;20081222;105000;A;R;RESIDENCE;;EJ;;50;AE621281;
C;137;1389690;6;20090907 01:33;1/229975;
D;137;1389690;6;20090907 01:33;P;;;;;;
D;137;1389690;6;20090907 01:33;P;;;;;;
D;137;1389690;6;20090907 01:33;V;;;;;;
D;137;1389690;6;20090907 01:33;V;;;;;;
D;137;1389690;6;20090907 01:33;V;;;;;;
D;137;1389690;6;20090907 01:33;V;;;;;;
B;137;1392414;7;20090907 01:33;;;173;GEORGES RIVER RD;CROYDON PARK;2133;486.9;M;20090617;20090821;470000;A;R;RESIDENCE;;EM;;0;AE932748;
C;137;1392414;7;20090907 01:33;2/4102;
D;137;1392414;7;20090907 01:33;P;;;;;;
D;137;1392414;7;20090907 01:33;P;;;;;;
D;137;1392414;7;20090907 01:33;V;;;;;;
B;137;1394825;8;20090907 01:33;;6;12;MORWICK ST;STRATHFIELD;2135;;;20090624;20090729;361000;;R;RESIDENCE;6;;;0;AE915539;
C;137;1394825;8;20090907 01:33;6/SP1284;
D;137;1394825;8;20090907 01:33;P;;;;;;
D;137;1394825;8;20090907 01:33;P;;;;;;
D;137;1394825;8;20090907 01:33;V;;;;;;
B;137;1394825;9;20090907 01:33;;6;12;MORWICK ST;STRATHFIELD;2135;;;20090624;20090729;361000;;R;RESIDENCE;21;;;0;AE915539;
C;137;1394825;9;20090907 01:33;21/SP1284;
D;137;1394825;9;20090907 01:33;P;;;;;;
D;137;1394825;9;20090907 01:33;P;;;;;;
D;137;1394825;9;20090907 01:33;V;;;;;;
B;137;1390207;10;20090907 01:33;;9;94;BURWOOD RD;CROYDON PARK;2133;;;20090428;20090820;480000;;R;RESIDENCE;9;;;0;AE933901;
C;137;1390207;10;20090907 01:33;9/SP10969;
D;137;1390207;10;20090907 01:33;P;;;;;;
D;137;1390207;10;20090907 01:33;V;;;;;;
B;137;1395835;11;20090907 01:33;;1;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;1;;;0;AE916976;
C;137;1395835;11;20090907 01:33;1/SP62533;
D;137;1395835;11;20090907 01:33;P;;;;;;
D;137;1395835;11;20090907 01:33;V;;;;;;
B;137;1395835;12;20090907 01:33;;2;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;2;;;0;AE916976;
C;137;1395835;12;20090907 01:33;2/SP62533;
D;137;1395835;12;20090907 01:33;P;;;;;;
D;137;1395835;12;20090907 01:33;V;;;;;;
B;137;1395835;13;20090907 01:33;;3;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;3;;;0;AE916976;
C;137;1395835;13;20090907 01:33;3/SP62533;
D;137;1395835;13;20090907 01:33;P;;;;;;
D;137;1395835;13;20090907 01:33;V;;;;;;
B;137;1395835;14;20090907 01:33;;4;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;4;;;0;AE916976;
C;137;1395835;14;20090907 01:33;4/SP62533;
D;137;1395835;14;20090907 01:33;P;;;;;;
D;137;1395835;14;20090907 01:33;V;;;;;;
B;137;1395835;15;20090907 01:33;;5;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;5;;;0;AE916976;
C;137;1395835;15;20090907 01:33;5/SP62533;
D;137;1395835;15;20090907 01:33;P;;;;;;
D;137;1395835;15;20090907 01:33;V;;;;;;
B;137;1395835;16;20090907 01:33;;6;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;6;;;0;AE916976;
C;137;1395835;16;20090907 01:33;6/SP62533;
D;137;1395835;16;20090907 01:33;P;;;;;;
D;137;1395835;16;20090907 01:33;V;;;;;;
B;137;1395835;17;20090907 01:33;;7;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;7;;;0;AE916976;
C;137;1395835;17;20090907 01:33;7/SP62533;
D;137;1395835;17;20090907 01:33;P;;;;;;
D;137;1395835;17;20090907 01:33;V;;;;;;
B;137;1395835;18;20090907 01:33;;8;440;PARRAMATTA RD;STRATHFIELD;2135;;;20090630;20090811;2500000;;R;RESIDENCE;8;;;0;AE916976;
C;137;1395835;18;20090907 01:33;8/SP62533;
D;137;1395835;18;20090907 01:33;P;;;;;;
D;137;1395835;18;20090907 01:33;V;;;;;;
B;137;1395973;19;20090907 01:33;;;40;PORTLAND ST;CROYDON PARK;2133;442.6;M;20090613;20090804;580500;A;R;RESIDENCE;;ES;;0;AE925581;
C;137;1395973;19;20090907 01:33;1/314658;
D;137;1395973;19;20090907 01:33;P;;;;;;
D;137;1395973;19;20090907 01:33;P;;;;;;
D;137;1395973;19;20090907 01:33;V;;;;;;
B;137;2853079;20;20090907 01:33;;21;30;GORDON ST;BURWOOD;2134;;;20090609;20090727;470000;;R;RESIDENCE;21;;;0;AE930208;
C;137;2853079;20;20090907 01:33;21/SP64623;
D;137;2853079;20;20090907 01:33;P;;;;;;
D;137;2853079;20;20090907 01:33;P;;;;;;
D;137;2853079;20;20090907 01:33;V;;;;;;
B;137;3258773;21;20090907 01:33;;79;3;RAILWAY PDE;BURWOOD;2134;;;20090708;20090820;580000;;R;RESIDENCE;79;;;0;AE931552;
C;137;3258773;21;20090907 01:33;79/SP76740;
D;137;3258773;21;20090907 01:33;P;;;;;;
D;137;3258773;21;20090907 01:33;P;;;;;;
D;137;3258773;21;20090907 01:33;V;;;;;;
D;137;3258773;21;20090907 01:33;V;;;;;;
Z;99;21;21;55;
