A;708;20091207 03:19;VALNET;
B;708;2021000;1;20091207 03:19;BRIDGEPORT;1802;38;BRIDGE ST;SYDNEY;2000;;;20090925;20091106;1100000;;3;HOME UNIT;152;;;0;AF126841;
C;708;2021000;1;20091207 03:19;152/SP57860;
D;708;2021000;1;20091207 03:19;P;;;;;;
D;708;2021000;1;20091207 03:19;P;;;;;;
D;708;2021000;1;20091207 03:19;V;;;;;;
B;708;2034334;2;20091207 03:19;;162;57;LIVERPOOL ST;SYDNEY;2000;;;20090821;20091002;518000;;R;RESIDENCE;162;;;0;AF124128;
C;708;2034334;2;20091207 03:19;162/SP20656;
D;708;2034334;2;20091207 03:19;P;;;;;;
D;708;2034334;2;20091207 03:19;P;;;;;;
D;708;2034334;2;20091207 03:19;V;;;;;;
D;708;2034334;2;20091207 03:19;V;;;;;;
B;708;2036638;3;20091207 03:19;;266;102;MILLER ST;PYRMONT;2009;;;20090921;20091103;430000;;R;RESIDENCE;266;;;0;AF132719;
C;708;2036638;3;20091207 03:19;266/SP61989;
D;708;2036638;3;20091207 03:19;P;;;;;;
D;708;2036638;3;20091207 03:19;V;;;;;;
B;708;2042308;4;20091207 03:19;;1109;2;QUAY ST;HAYMARKET;2000;;;20090922;20091113;500000;;R;RESIDENCE;64;;;0;AF124823;
C;708;2042308;4;20091207 03:19;64/SP54036;
D;708;2042308;4;20091207 03:19;P;;;;;;
D;708;2042308;4;20091207 03:19;V;;;;;;
B;708;2044853;5;20091207 03:19;;1506;348;SUSSEX ST;SYDNEY;2000;;;20090907;20091102;488000;;R;RESIDENCE;164;;;0;AF133306;
C;708;2044853;5;20091207 03:19;164/SP57702;
D;708;2044853;5;20091207 03:19;P;;;;;;
D;708;2044853;5;20091207 03:19;V;;;;;;
B;708;2031398;6;20091207 03:19;HIGHGATE;807;127;KENT ST;MILLERS POINT;2000;;;20090909;20091015;1010000;;R;RESIDENCE;304;;;0;AF132945;
C;708;2031398;6;20091207 03:19;304/SP49822;
D;708;2031398;6;20091207 03:19;P;;;;;;
D;708;2031398;6;20091207 03:19;P;;;;;;
D;708;2031398;6;20091207 03:19;V;;;;;;
B;708;2034334;7;20091207 03:19;;161;57;LIVERPOOL ST;SYDNEY;2000;;;20090821;20091002;518000;;R;RESIDENCE;67;;;0;AF124128;
C;708;2034334;7;20091207 03:19;67/SP20656;
D;708;2034334;7;20091207 03:19;P;;;;;;
D;708;2034334;7;20091207 03:19;P;;;;;;
D;708;2034334;7;20091207 03:19;V;;;;;;
D;708;2034334;7;20091207 03:19;V;;;;;;
B;708;2039719;8;20091207 03:19;;37;398;PITT ST;HAYMARKET;2000;;;20090911;20091023;485000;;R;RESIDENCE;37;;;0;AF132234;
C;708;2039719;8;20091207 03:19;37/SP44910;
D;708;2039719;8;20091207 03:19;P;;;;;;
D;708;2039719;8;20091207 03:19;V;;;;;;
D;708;2039719;8;20091207 03:19;V;;;;;;
B;708;2039719;9;20091207 03:19;;41;398;PITT ST;HAYMARKET;2000;;;20090612;20091106;540000;;R;RESIDENCE;41;;;0;AF127365;
C;708;2039719;9;20091207 03:19;41/SP44910;
D;708;2039719;9;20091207 03:19;P;;;;;;
D;708;2039719;9;20091207 03:19;V;;;;;;
B;708;2044853;10;20091207 03:19;LANDMARK APARTMENTS;351;348;SUSSEX ST;SYDNEY;2000;;;20090907;20091102;488000;;R;RESIDENCE;351;;;0;AF133306;
C;708;2044853;10;20091207 03:19;351/SP57702;
D;708;2044853;10;20091207 03:19;P;;;;;;
D;708;2044853;10;20091207 03:19;V;;;;;;
B;708;2021557;11;20091207 03:19;;7;134;BULWARA RD;PYRMONT;2009;;;20090903;20091112;390000;;3;HOME UNIT;7;;;0;AF130553;
C;708;2021557;11;20091207 03:19;7/SP51360;
D;708;2021557;11;20091207 03:19;P;;;;;;
D;708;2021557;11;20091207 03:19;V;;;;;;
B;708;2031866;12;20091207 03:19;;2110;183;KENT ST;MILLERS POINT;2000;;;20090915;20091102;785000;;R;RESIDENCE;111;;;0;AF127757;
C;708;2031866;12;20091207 03:19;111/SP61643;
D;708;2031866;12;20091207 03:19;P;;;;;;
D;708;2031866;12;20091207 03:19;P;;;;;;
D;708;2031866;12;20091207 03:19;V;;;;;;
B;708;2042308;13;20091207 03:19;PEAK APARTMENTS;397;;QUAY ST;HAYMARKET;2000;;;20090922;20091113;500000;;R;RESIDENCE;397;;;0;AF124823;
C;708;2042308;13;20091207 03:19;397/SP54036;
D;708;2042308;13;20091207 03:19;P;;;;;;
D;708;2042308;13;20091207 03:19;V;;;;;;
B;708;2021884;14;20091207 03:19;;184;333;BULWARA RD;ULTIMO;2007;;;20090804;20090915;500000;;R;RESIDENCE;184;;;0;AF124142;
C;708;2021884;14;20091207 03:19;184/SP42718;
D;708;2021884;14;20091207 03:19;P;;;;;;
D;708;2021884;14;20091207 03:19;V;;;;;;
B;708;2024750;15;20091207 03:19;;508;8;COOPER ST;SURRY HILLS;2010;;;20090930;20091111;867000;;R;RESIDENCE;47;;;0;AF130938;
C;708;2024750;15;20091207 03:19;47/SP63860;
D;708;2024750;15;20091207 03:19;P;;;;;;
D;708;2024750;15;20091207 03:19;P;;;;;;
D;708;2024750;15;20091207 03:19;P;;;;;;
D;708;2024750;15;20091207 03:19;V;;;;;;
B;708;2022400;16;20091207 03:19;THE TERRACES;;65;BOWMAN ST;PYRMONT;2009;;;20090918;20091030;1820000;;R;RESIDENCE;24;;;0;AF127635;
C;708;2022400;16;20091207 03:19;24/SP62406;
D;708;2022400;16;20091207 03:19;P;;;;;;
D;708;2022400;16;20091207 03:19;P;;;;;;
D;708;2022400;16;20091207 03:19;V;;;;;;
D;708;2022400;16;20091207 03:19;V;;;;;;
B;708;2029978;17;20091207 03:19;;401;231;HARRIS ST;PYRMONT;2009;;;20090912;20091026;515000;;R;RESIDENCE;81;;;0;AF128301;
C;708;2029978;17;20091207 03:19;81/SP51673;
D;708;2029978;17;20091207 03:19;P;;;;;;
D;708;2029978;17;20091207 03:19;V;;;;;;
D;708;2029978;17;20091207 03:19;V;;;;;;
B;708;2035504;18;20091207 03:19;;53;155;MACQUARIE ST;SYDNEY;2000;;;20091012;20091123;3800000;;R;RESIDENCE;53;;;0;AF135252;
C;708;2035504;18;20091207 03:19;53/SP62658;
D;708;2035504;18;20091207 03:19;P;;;;;;
D;708;2035504;18;20091207 03:19;V;;;;;;
B;708;2043577;19;20091207 03:19;MERITON APARTMENTS;73;122;SAUNDERS ST;PYRMONT;2009;;;20091004;20091111;540000;;R;RESIDENCE;73;;;0;AF131346;
C;708;2043577;19;20091207 03:19;73/SP47754;
D;708;2043577;19;20091207 03:19;P;;;;;;
D;708;2043577;19;20091207 03:19;P;;;;;;
D;708;2043577;19;20091207 03:19;V;;;;;;
B;708;2046244;20;20091207 03:19;;8 C;400;WATTLE ST;ULTIMO;2007;;;20090821;20091002;490000;;R;RESIDENCE;157;;;0;AF130258;
C;708;2046244;20;20091207 03:19;157/SP57895;
D;708;2046244;20;20091207 03:19;P;;;;;;
D;708;2046244;20;20091207 03:19;V;;;;;;
B;708;2025311;21;20091207 03:19;;354;6;COWPER WHARF RDWY;WOOLLOOMOOLOO;2011;;;20090923;20091105;440000;;R;RESIDENCE;4;;;0;AF133027;
C;708;2025311;21;20091207 03:19;4/SP61619;
D;708;2025311;21;20091207 03:19;P;;;;;;
D;708;2025311;21;20091207 03:19;V;;;;;;
D;708;2025311;21;20091207 03:19;V;;;;;;
B;708;2046244;22;20091207 03:19;;779;400;WATTLE ST;ULTIMO;2007;;;20090930;20091109;400000;;R;RESIDENCE;293;;;0;AF133467;
C;708;2046244;22;20091207 03:19;293/SP58945;
D;708;2046244;22;20091207 03:19;P;;;;;;
D;708;2046244;22;20091207 03:19;V;;;;;;
D;708;2046244;22;20091207 03:19;V;;;;;;
B;708;2022610;23;20091207 03:19;VICTORIA TOWERS;3305;199;CASTLEREAGH ST;SYDNEY;2000;;;20090930;20091111;675000;;R;RESIDENCE;243;;;0;AF130345;
C;708;2022610;23;20091207 03:19;243/SP51487;
D;708;2022610;23;20091207 03:19;P;;;;;;
D;708;2022610;23;20091207 03:19;P;;;;;;
D;708;2022610;23;20091207 03:19;V;;;;;;
B;708;2027851;24;20091207 03:19;;1417;2;BOND ST;SYDNEY;2000;;;20090929;20091110;865000;;R;RESIDENCE;301;;;0;AF138727;
C;708;2027851;24;20091207 03:19;301/SP57556;
D;708;2027851;24;20091207 03:19;P;;;;;;
D;708;2027851;24;20091207 03:19;V;;;;;;
D;708;2027851;24;20091207 03:19;V;;;;;;
B;708;2027851;25;20091207 03:19;;332;2;BOND ST;SYDNEY;2000;;;20090929;20091110;865000;;R;RESIDENCE;332;;;0;AF138727;
C;708;2027851;25;20091207 03:19;332/SP57556;
D;708;2027851;25;20091207 03:19;P;;;;;;
D;708;2027851;25;20091207 03:19;V;;;;;;
D;708;2027851;25;20091207 03:19;V;;;;;;
B;708;2046756;26;20091207 03:19;;94;2;WATTLE CRES;PYRMONT;2009;;;20090919;20091102;601000;;R;RESIDENCE;94;;;0;AF125840;
C;708;2046756;26;20091207 03:19;94/SP49302;
D;708;2046756;26;20091207 03:19;P;;;;;;
D;708;2046756;26;20091207 03:19;V;;;;;;
B;708;2023065;27;20091207 03:19;REGIS TOWER;74;414;PITT ST;HAYMARKET;2000;;;20090924;20091109;588000;;R;RESIDENCE;74;;;0;AF138949;
C;708;2023065;27;20091207 03:19;74/SP56443;
D;708;2023065;27;20091207 03:19;P;;;;;;
D;708;2023065;27;20091207 03:19;P;;;;;;
D;708;2023065;27;20091207 03:19;V;;;;;;
B;708;2041307;28;20091207 03:19;;1137;243;PYRMONT ST;PYRMONT;2009;;;20091001;20091112;500000;;R;RESIDENCE;352;;;0;AF131076;
C;708;2041307;28;20091207 03:19;352/SP50946;
D;708;2041307;28;20091207 03:19;P;;;;;;
D;708;2041307;28;20091207 03:19;V;;;;;;
B;708;2031171;29;20091207 03:19;;73;460;JONES ST;ULTIMO;2007;;;20090804;20090915;500000;;R;RESIDENCE;73;;;0;AF124142;
C;708;2031171;29;20091207 03:19;73/SP44606;
D;708;2031171;29;20091207 03:19;P;;;;;;
D;708;2031171;29;20091207 03:19;V;;;;;;
B;708;2036638;30;20091207 03:19;;17;102;MILLER ST;PYRMONT;2009;;;20090920;20091116;497500;;R;RESIDENCE;17;;;0;AF129247;
C;708;2036638;30;20091207 03:19;17/SP61131;
D;708;2036638;30;20091207 03:19;P;;;;;;
D;708;2036638;30;20091207 03:19;V;;;;;;
B;708;2026324;31;20091207 03:19;ELIZABETH HOUSE;26;230;ELIZABETH ST;SURRY HILLS;2010;;;20091106;20091106;329;;R;RESIDENCE;14;;;0;AF130501;
C;708;2026324;31;20091207 03:19;14/SP58635;
D;708;2026324;31;20091207 03:19;P;;;;;;
D;708;2026324;31;20091207 03:19;V;;;;;;
D;708;2026324;31;20091207 03:19;V;;;;;;
D;708;2026324;31;20091207 03:19;V;;;;;;
D;708;2026324;31;20091207 03:19;V;;;;;;
B;708;2026324;32;20091207 03:19;ELIZABETH HOUSE;26;230;ELIZABETH ST;SURRY HILLS;2010;;;20090930;20091106;328888;;R;RESIDENCE;14;;;0;AF130500;
C;708;2026324;32;20091207 03:19;14/SP58635;
D;708;2026324;32;20091207 03:19;P;;;;;;
D;708;2026324;32;20091207 03:19;P;;;;;;
D;708;2026324;32;20091207 03:19;V;;;;;;
D;708;2026324;32;20091207 03:19;V;;;;;;
D;708;2026324;32;20091207 03:19;V;;;;;;
D;708;2026324;32;20091207 03:19;V;;;;;;
B;708;2031398;33;20091207 03:19;HIGHGATE;807;127;KENT ST;MILLERS POINT;2000;;;20090909;20091015;1010000;;R;RESIDENCE;30;;;0;AF132945;
C;708;2031398;33;20091207 03:19;30/SP49822;
D;708;2031398;33;20091207 03:19;P;;;;;;
D;708;2031398;33;20091207 03:19;P;;;;;;
D;708;2031398;33;20091207 03:19;V;;;;;;
B;708;2036638;34;20091207 03:19;;90;102;MILLER ST;PYRMONT;2009;;;20090928;20091109;495000;;R;RESIDENCE;90;;;0;AF129310;
C;708;2036638;34;20091207 03:19;90/SP61131;
D;708;2036638;34;20091207 03:19;P;;;;;;
D;708;2036638;34;20091207 03:19;P;;;;;;
D;708;2036638;34;20091207 03:19;V;;;;;;
D;708;2036638;34;20091207 03:19;V;;;;;;
B;708;2042140;35;20091207 03:19;;;61;QUAY ST;HAYMARKET;2000;3183;M;20090914;20091118;38380000;C;3;CAR PARK;;CC;;0;AF126311;
C;708;2042140;35;20091207 03:19;2/605248 30/809482;
D;708;2042140;35;20091207 03:19;P;;;;;;
D;708;2042140;35;20091207 03:19;V;;;;;;
B;708;2105972;36;20091207 03:19;;;53;ALBION AVE;PADDINGTON;2021;75.9;M;20090915;20091020;851000;A;R;RESIDENCE;;BD;;0;AF132471;
C;708;2105972;36;20091207 03:19;1/716991;
D;708;2105972;36;20091207 03:19;P;;;;;;
D;708;2105972;36;20091207 03:19;P;;;;;;
D;708;2105972;36;20091207 03:19;V;;;;;;
D;708;2105972;36;20091207 03:19;V;;;;;;
B;708;2861206;37;20091207 03:19;;10;15;HUTCHINSON ST;SURRY HILLS;2010;;;20090806;20090917;400000;;R;RESIDENCE;10;;;0;AF127803;
C;708;2861206;37;20091207 03:19;10/SP64581;
D;708;2861206;37;20091207 03:19;P;;;;;;
D;708;2861206;37;20091207 03:19;P;;;;;;
D;708;2861206;37;20091207 03:19;V;;;;;;
D;708;2861206;37;20091207 03:19;V;;;;;;
B;708;2150931;38;20091207 03:19;;13;234;WILLIAM ST;POTTS POINT;2011;;;20090925;20091110;350000;;R;RESIDENCE;13;;;0;AF131131;
C;708;2150931;38;20091207 03:19;13/SP66142;
D;708;2150931;38;20091207 03:19;P;;;;;;
D;708;2150931;38;20091207 03:19;V;;;;;;
B;708;2883171;39;20091207 03:19;;29;18;NEWTON ST;ALEXANDRIA;2015;;;20090929;20091110;305000;;R;RESIDENCE;29;;;0;AF120124;
C;708;2883171;39;20091207 03:19;29/SP66601;
D;708;2883171;39;20091207 03:19;P;;;;;;
D;708;2883171;39;20091207 03:19;P;;;;;;
D;708;2883171;39;20091207 03:19;V;;;;;;
B;708;2897581;40;20091207 03:19;;613;66;BOWMAN ST;PYRMONT;2009;;;20090930;20091106;1095000;;R;RESIDENCE;60;;;0;AF126608;
C;708;2897581;40;20091207 03:19;60/SP65564;
D;708;2897581;40;20091207 03:19;P;;;;;;
D;708;2897581;40;20091207 03:19;P;;;;;;
D;708;2897581;40;20091207 03:19;V;;;;;;
D;708;2897581;40;20091207 03:19;V;;;;;;
B;708;2899336;41;20091207 03:19;;802;46;BURTON ST;DARLINGHURST;2010;;;20090820;20091119;4250000;;R;RESIDENCE;96;;;0;AF131944;
C;708;2899336;41;20091207 03:19;96/SP65530;
D;708;2899336;41;20091207 03:19;P;;;;;;
D;708;2899336;41;20091207 03:19;P;;;;;;
D;708;2899336;41;20091207 03:19;V;;;;;;
B;708;2899336;42;20091207 03:19;;801;46;BURTON ST;DARLINGHURST;2010;;;20090820;20091119;4250000;;R;RESIDENCE;95;;;0;AF131944;
C;708;2899336;42;20091207 03:19;95/SP65530;
D;708;2899336;42;20091207 03:19;P;;;;;;
D;708;2899336;42;20091207 03:19;P;;;;;;
D;708;2899336;42;20091207 03:19;V;;;;;;
B;708;2899336;43;20091207 03:19;;;46;BURTON ST;DARLINGHURST;2010;;;20090820;20091119;4250000;;R;RESIDENCE;124;;;0;AF131944;
C;708;2899336;43;20091207 03:19;124/SP65530;
D;708;2899336;43;20091207 03:19;P;;;;;;
D;708;2899336;43;20091207 03:19;P;;;;;;
D;708;2899336;43;20091207 03:19;V;;;;;;
B;708;2869992;44;20091207 03:19;;;250;WYNDHAM ST;ALEXANDRIA;2015;;;20090916;20091028;479000;;R;RESIDENCE;31;;;0;AF134026;
C;708;2869992;44;20091207 03:19;31/SP65073;
D;708;2869992;44;20091207 03:19;P;;;;;;
D;708;2869992;44;20091207 03:19;P;;;;;;
D;708;2869992;44;20091207 03:19;V;;;;;;
B;708;2895058;45;20091207 03:19;;;16;POTTINGER ST;DAWES POINT;2000;;;20090929;20091110;2885000;;R;RESIDENCE;8;;;0;AF131559;
C;708;2895058;45;20091207 03:19;8/SP66821;
D;708;2895058;45;20091207 03:19;P;;;;;;
D;708;2895058;45;20091207 03:19;P;;;;;;
D;708;2895058;45;20091207 03:19;V;;;;;;
B;708;2886882;46;20091207 03:19;;16;12;LAYTON ST;CAMPERDOWN;2050;;;20091003;20091119;362000;;R;RESIDENCE;16;;;0;AF141992;
C;708;2886882;46;20091207 03:19;16/SP68755;
D;708;2886882;46;20091207 03:19;P;;;;;;
D;708;2886882;46;20091207 03:19;V;;;;;;
B;708;2917921;47;20091207 03:19;;;29;MOUNT ST;PYRMONT;2009;;;20091028;20091123;1100000;;R;RESIDENCE;8;;;0;AF135953;
C;708;2917921;47;20091207 03:19;8/SP68871;
D;708;2917921;47;20091207 03:19;P;;;;;;
D;708;2917921;47;20091207 03:19;P;;;;;;
D;708;2917921;47;20091207 03:19;V;;;;;;
B;708;2040513;48;20091207 03:19;;306 D;26;POINT ST;PYRMONT;2009;;;20091008;20091119;425000;;R;RESIDENCE;46;;;0;AF142213;
C;708;2040513;48;20091207 03:19;46/SP68443;
D;708;2040513;48;20091207 03:19;P;;;;;;
D;708;2040513;48;20091207 03:19;V;;;;;;
B;708;2931812;49;20091207 03:19;;24;74;MCLACHLAN AVE;DARLINGHURST;2010;;;20090923;20091110;650060;;R;RESIDENCE;24;;;0;AF134382;
C;708;2931812;49;20091207 03:19;24/SP68199;
D;708;2931812;49;20091207 03:19;P;;;;;;
D;708;2931812;49;20091207 03:19;P;;;;;;
D;708;2931812;49;20091207 03:19;V;;;;;;
D;708;2931812;49;20091207 03:19;V;;;;;;
B;708;2783630;50;20091207 03:19;;14;92;JOYNTON AVE;ZETLAND;2017;;;20090803;20091023;490000;;R;RESIDENCE;14;;;0;AF131634;
C;708;2783630;50;20091207 03:19;14/SP69174;
D;708;2783630;50;20091207 03:19;P;;;;;;
D;708;2783630;50;20091207 03:19;V;;;;;;
D;708;2783630;50;20091207 03:19;V;;;;;;
D;708;2783630;50;20091207 03:19;V;;;;;;
D;708;2783630;50;20091207 03:19;V;;;;;;
B;708;3061336;51;20091207 03:19;;203;130;CARILLON AVE;NEWTOWN;2042;;;20090922;20091123;210000;;R;RESIDENCE;15;;;0;AF134955;
C;708;3061336;51;20091207 03:19;15/SP69405;
D;708;3061336;51;20091207 03:19;P;;;;;;
D;708;3061336;51;20091207 03:19;V;;;;;;
D;708;3061336;51;20091207 03:19;V;;;;;;
D;708;3061336;51;20091207 03:19;V;;;;;;
B;708;2850606;52;20091207 03:19;;50;110;WELLINGTON ST;WATERLOO;2017;;;20090930;20091111;317500;;R;RESIDENCE;50;;;0;AF135846;
C;708;2850606;52;20091207 03:19;50/SP69476;
D;708;2850606;52;20091207 03:19;P;;;;;;
D;708;2850606;52;20091207 03:19;V;;;;;;
D;708;2850606;52;20091207 03:19;V;;;;;;
