A;538;20090921 01:43;VALNET;
B;538;2929709;1;20090921 01:43;;;15;WARATAH ST;TEMORA;2666;2001;M;20090804;20090901;69000;I;V;VACANT LAND;;JA;;0;AE959328;
C;538;2929709;1;20090921 01:43;34/1044028;
D;538;2929709;1;20090921 01:43;P;;;;;;
D;538;2929709;1;20090921 01:43;V;;;;;;
D;538;2929709;1;20090921 01:43;V;;;;;;
B;538;2690669;2;20090921 01:43;;;133;BRITANNIA ST;TEMORA;2666;1473;M;20090820;20090902;210000;A;R;RESIDENCE;;AB;;0;AE958382;
C;538;2690669;2;20090921 01:43;5/19948;
D;538;2690669;2;20090921 01:43;P;;;;;;
D;538;2690669;2;20090921 01:43;V;;;;;;
D;538;2690669;2;20090921 01:43;V;;;;;;
Z;12;2;2;6;
