A;083;20110509 01:48;VALNET;
B;083;678848;1;20110509 01:48;;2;4;BATEMANS RD;GLADESVILLE;2111;;;20110310;20110421;450000;;R;RESIDENCE;2;;;0;AG205157;
C;083;678848;1;20110509 01:48;2/SP3106;
D;083;678848;1;20110509 01:48;P;;;;;;
D;083;678848;1;20110509 01:48;P;;;;;;
D;083;678848;1;20110509 01:48;V;;;;;;
B;083;680137;2;20110509 01:48;;;2 A;GLADSTONE AVE;HUNTERS HILL;2110;626.1;M;20110301;20110412;2350000;A;R;RESIDENCE;;ED;;0;AG183687;
C;083;680137;2;20110509 01:48;2/329171;
D;083;680137;2;20110509 01:48;P;;;;;;
D;083;680137;2;20110509 01:48;P;;;;;;
D;083;680137;2;20110509 01:48;V;;;;;;
D;083;680137;2;20110509 01:48;V;;;;;;
D;083;680137;2;20110509 01:48;V;;;;;;
B;083;680145;3;20110509 01:48;;;3;GLENVIEW CRES;HUNTERS HILL;2110;820.9;M;20110316;20110427;6000000;A;R;RESIDENCE;;EC;;0;AG194638;
C;083;680145;3;20110509 01:48;21/9291;
D;083;680145;3;20110509 01:48;P;;;;;;
D;083;680145;3;20110509 01:48;P;;;;;;
D;083;680145;3;20110509 01:48;V;;;;;;
B;083;679358;4;20110509 01:48;;;17;CRESCENT ST;HUNTERS HILL;2110;716.5;M;20101210;20110411;5750000;A;R;RESIDENCE;;EH;;0;AG201041;
C;083;679358;4;20110509 01:48;13/531953;
D;083;679358;4;20110509 01:48;P;;;;;;
D;083;679358;4;20110509 01:48;P;;;;;;
D;083;679358;4;20110509 01:48;V;;;;;;
B;083;679388;5;20110509 01:48;;;6;CROISSY AVE;HUNTERS HILL;2110;743.8;M;20101207;20110331;4100000;A;R;RESIDENCE;;EE;;0;AG195778;
C;083;679388;5;20110509 01:48;5/15494 NSW Maritime 1762;
D;083;679388;5;20110509 01:48;P;;;;;;
D;083;679388;5;20110509 01:48;V;;;;;;
D;083;679388;5;20110509 01:48;V;;;;;;
B;083;679638;6;20110509 01:48;;;8;ELLESMERE AVE;HUNTERS HILL;2110;897.9;M;20110226;20110421;1730000;A;R;RESIDENCE;;ED;;0;AG202759;
C;083;679638;6;20110509 01:48;14/28180;
D;083;679638;6;20110509 01:48;P;;;;;;
D;083;679638;6;20110509 01:48;V;;;;;;
D;083;679638;6;20110509 01:48;V;;;;;;
B;083;679979;7;20110509 01:48;;;10;GEORGE ST;HUNTERS HILL;2110;486.9;M;20110305;20110418;1250000;A;R;RESIDENCE;;EA;;0;AG195636;
C;083;679979;7;20110509 01:48;8/29590;
D;083;679979;7;20110509 01:48;P;;;;;;
D;083;679979;7;20110509 01:48;P;;;;;;
D;083;679979;7;20110509 01:48;V;;;;;;
D;083;679979;7;20110509 01:48;V;;;;;;
Z;40;7;7;24;
