A;124;20110207 01:55;VALNET;
B;124;1271772;1;20110207 01:55;WOODLEIGH;;200;HUNTLEY RD;ORANGE;2800;35.13;H;20101029;20101206;710000;R;R;RESIDENCE;;HG;;0;AF991511;
C;124;1271772;1;20110207 01:55;1/520160;
D;124;1271772;1;20110207 01:55;P;;;;;;
D;124;1271772;1;20110207 01:55;V;;;;;;
B;124;1274437;2;20110207 01:55;;2;234;MARCH ST;ORANGE;2800;;;20101203;20110114;200000;;R;RESIDENCE;2;;;0;AG28236;
C;124;1274437;2;20110207 01:55;2/SP30987;
D;124;1274437;2;20110207 01:55;P;;;;;;
D;124;1274437;2;20110207 01:55;P;;;;;;
D;124;1274437;2;20110207 01:55;V;;;;;;
B;124;1271937;3;20110207 01:55;;;39;ICELY RD;ORANGE;2800;809.4;M;20101208;20110127;264000;A;R;RESIDENCE;;AP;;0;AG28193;
C;124;1271937;3;20110207 01:55;8/745775;
D;124;1271937;3;20110207 01:55;P;;;;;;
D;124;1271937;3;20110207 01:55;V;;;;;;
B;124;1274563;4;20110207 01:55;;;72;MARGARET ST;ORANGE;2800;793.8;M;20101109;20101221;260000;A;R;RESIDENCE;;AG;;0;AG16637;
C;124;1274563;4;20110207 01:55;19/258392;
D;124;1274563;4;20110207 01:55;P;;;;;;
D;124;1274563;4;20110207 01:55;V;;;;;;
B;124;2853697;5;20110207 01:55;;;38;GOLDFINCH WAY;ORANGE;2800;974.2;M;20101108;20101206;429000;A;R;RESIDENCE;;AR;;0;AG24635;
C;124;2853697;5;20110207 01:55;15/1031240;
D;124;2853697;5;20110207 01:55;P;;;;;;
D;124;2853697;5;20110207 01:55;V;;;;;;
D;124;2853697;5;20110207 01:55;V;;;;;;
B;124;1268650;6;20110207 01:55;;2;8;CIANFRANO PL;ORANGE;2800;;;20101220;20110119;265000;;3;HOUSE;2;;;0;AG24843;
C;124;1268650;6;20110207 01:55;2/SP69590;
D;124;1268650;6;20110207 01:55;P;;;;;;
D;124;1268650;6;20110207 01:55;P;;;;;;
D;124;1268650;6;20110207 01:55;V;;;;;;
B;124;3433000;7;20110207 01:55;;;128;DIAMOND DR;ORANGE;2800;739.7;M;20101129;20110110;375000;A;R;RESIDENCE;;AS;;0;AG14125;
C;124;3433000;7;20110207 01:55;72/1133800;
D;124;3433000;7;20110207 01:55;P;;;;;;
D;124;3433000;7;20110207 01:55;P;;;;;;
D;124;3433000;7;20110207 01:55;V;;;;;;
B;124;3511811;8;20110207 01:55;;;24;BOTANIC WAY;ORANGE;2800;430.4;M;20101209;20110120;295500;A;R;RESIDENCE;;AS;;0;AG34507;
C;124;3511811;8;20110207 01:55;1211/1150578;
D;124;3511811;8;20110207 01:55;P;;;;;;
D;124;3511811;8;20110207 01:55;V;;;;;;
B;124;1277500;9;20110207 01:55;;;67;RACECOURSE RD;ORANGE;2800;5.001;H;20101011;20101222;450000;O;3;QUARRY;;SR;;0;AG768;
C;124;1277500;9;20110207 01:55;10/112243 PT 167, 168, 169, 170, 171, 172, 173, 174/756899;
D;124;1277500;9;20110207 01:55;P;;;;;;
D;124;1277500;9;20110207 01:55;V;;;;;;
B;124;1266977;10;20110207 01:55;;;48;BATHURST RD;ORANGE;2800;607;M;20101210;20110121;168000;A;R;RESIDENCE;;AJ;;0;AG31744;
C;124;1266977;10;20110207 01:55;A/151819;
D;124;1266977;10;20110207 01:55;P;;;;;;
D;124;1266977;10;20110207 01:55;P;;;;;;
D;124;1266977;10;20110207 01:55;V;;;;;;
D;124;1266977;10;20110207 01:55;V;;;;;;
B;124;1272465;11;20110207 01:55;;;84;KENNA ST;ORANGE;2800;695.6;M;20101130;20110110;220000;A;R;RESIDENCE;;AE;;0;AG10628;
C;124;1272465;11;20110207 01:55;11/508545;
