A;087;20110124 02:10;VALNET;
B;087;763730;1;20110124 02:10;;7;122;RAGLAN ST;MOSMAN;2088;;;20101007;20101007;170000;;R;RESIDENCE;7;;;0;AF999466;
C;087;763730;1;20110124 02:10;7/SP2215;
D;087;763730;1;20110124 02:10;P;;;;;;
D;087;763730;1;20110124 02:10;P;;;;;;
D;087;763730;1;20110124 02:10;V;;;;;;
D;087;763730;1;20110124 02:10;V;;;;;;
B;087;756274;2;20110124 02:10;;;5;CALYPSO AVE;MOSMAN;2088;400.55;M;20100903;20101126;2050000;A;R;RESIDENCE;;AG;;0;AF986017;
C;087;756274;2;20110124 02:10;35/2453;
D;087;756274;2;20110124 02:10;P;;;;;;
D;087;756274;2;20110124 02:10;P;;;;;;
D;087;756274;2;20110124 02:10;P;;;;;;
D;087;756274;2;20110124 02:10;P;;;;;;
D;087;756274;2;20110124 02:10;V;;;;;;
B;087;758991;3;20110124 02:10;;;57;MACPHERSON ST;MOSMAN;2088;743.25;M;20101111;20101223;1550000;A;R;RESIDENCE;;AL;;0;AF997076;
C;087;758991;3;20110124 02:10;1/939253;
D;087;758991;3;20110124 02:10;P;;;;;;
D;087;758991;3;20110124 02:10;P;;;;;;
D;087;758991;3;20110124 02:10;V;;;;;;
B;087;767115;4;20110124 02:10;;;19;UPPER AVENUE RD;MOSMAN;2088;518.9;M;20100923;20101028;2300000;A;R;RESIDENCE;;AK;;0;AF999364;
C;087;767115;4;20110124 02:10;B/372543;
D;087;767115;4;20110124 02:10;P;;;;;;
D;087;767115;4;20110124 02:10;P;;;;;;
D;087;767115;4;20110124 02:10;V;;;;;;
D;087;767115;4;20110124 02:10;V;;;;;;
B;087;756761;5;20110124 02:10;;;20 A;COBBITTEE ST;MOSMAN;2088;461.6;M;20101126;20101220;2410000;A;R;RESIDENCE;;AE;;0;AF998060;
C;087;756761;5;20110124 02:10;1/232654;
D;087;756761;5;20110124 02:10;P;;;;;;
D;087;756761;5;20110124 02:11;V;;;;;;
D;087;756761;5;20110124 02:11;V;;;;;;
B;087;756803;6;20110124 02:11;;;10;CONGEWOI RD;MOSMAN;2088;358.5;M;20101104;20101215;1610000;A;R;RESIDENCE;;AL;;0;AF996406;
C;087;756803;6;20110124 02:11;12/844751;
D;087;756803;6;20110124 02:11;P;;;;;;
D;087;756803;6;20110124 02:11;P;;;;;;
D;087;756803;6;20110124 02:11;V;;;;;;
D;087;756803;6;20110124 02:11;V;;;;;;
B;087;756938;7;20110124 02:11;;7;89 A;COWLES RD;MOSMAN;2088;;;20101021;20101202;492000;;3;HOME UNIT;7;;;0;AF993483;
C;087;756938;7;20110124 02:11;7/SP54015;
D;087;756938;7;20110124 02:11;P;;;;;;
D;087;756938;7;20110124 02:11;V;;;;;;
D;087;756938;7;20110124 02:11;V;;;;;;
B;087;765044;8;20110124 02:11;;11;78;SHADFORTH ST;MOSMAN;2088;;;20101116;20101217;420000;;R;RESIDENCE;11;;;0;AF980919;
C;087;765044;8;20110124 02:11;11/SP18313;
D;087;765044;8;20110124 02:11;P;;;;;;
D;087;765044;8;20110124 02:11;V;;;;;;
B;087;765400;9;20110124 02:11;;;26;SPENCER RD;MOSMAN;2088;455.3;M;20101011;20101108;2270000;A;R;RESIDENCE;;AJ;;0;AF986736;
C;087;765400;9;20110124 02:11;41/2/3909;
D;087;765400;9;20110124 02:11;P;;;;;;
D;087;765400;9;20110124 02:11;P;;;;;;
D;087;765400;9;20110124 02:11;V;;;;;;
B;087;765425;10;20110124 02:11;;4;49;SPIT RD;MOSMAN;2088;;;20101025;20101206;520000;;R;RESIDENCE;4;;;0;AF994500;
C;087;765425;10;20110124 02:11;4/SP10620;
D;087;765425;10;20110124 02:11;P;;;;;;
D;087;765425;10;20110124 02:11;V;;;;;;
D;087;765425;10;20110124 02:11;V;;;;;;
B;087;757664;11;20110124 02:11;;;17;GLOVER ST;MOSMAN;2088;246.6;M;20101030;20101220;1350000;A;R;RESIDENCE;;AJ;;0;AF997737;
C;087;757664;11;20110124 02:11;A/445027;
D;087;757664;11;20110124 02:11;P;;;;;;
D;087;757664;11;20110124 02:11;P;;;;;;
