A;062;20110404 01:45;VALNET;
B;062;536318;1;20110404 01:45;;;104;COLOMBO RD;JERILDERIE;2716;120.285;H;20101123;20101222;207000;R;3;FARM;;RP;;50;AG103799;
C;062;536318;1;20110404 01:45;21/43643 80/756460 WS 070187;
D;062;536318;1;20110404 01:45;P;;;;;;
D;062;536318;1;20110404 01:45;P;;;;;;
D;062;536318;1;20110404 01:45;P;;;;;;
D;062;536318;1;20110404 01:45;V;;;;;;
D;062;536318;1;20110404 01:45;V;;;;;;
D;062;536318;1;20110404 01:45;V;;;;;;
D;062;536318;1;20110404 01:45;V;;;;;;
D;062;536318;1;20110404 01:45;V;;;;;;
D;062;536318;1;20110404 01:45;V;;;;;;
Z;13;1;1;9;
