A;243;20110627 04:55;VALNET;
B;243;2646185;1;20110627 04:55;;;;WAUGORAH RD;MAUDE;2711;716.7;H;20100928;20101029;64391;R;3;FARM;;RR;;0;AG224732;
C;243;2646185;1;20110627 04:55;PT 57, PT 59, PT 60, PT 61, PT 64, PT 65/751237 Enclosure Permit 16848;
C;243;2646185;1;20110627 04:55; Enclosure Permit 487059 Perpetual Lease 115744;
D;243;2646185;1;20110627 04:55;P;;;;;;
D;243;2646185;1;20110627 04:55;P;;;;;;
D;243;2646185;1;20110627 04:55;P;;;;;;
D;243;2646185;1;20110627 04:55;V;;;;;;
D;243;2646185;1;20110627 04:55;V;;;;;;
D;243;2646185;1;20110627 04:55;V;;;;;;
D;243;2646185;1;20110627 04:55;V;;;;;;
D;243;2646185;1;20110627 04:55;V;;;;;;
D;243;2646185;1;20110627 04:55;V;;;;;;
Z;14;1;2;9;
