A;081;20110523 01:29;VALNET;
B;081;2870564;1;20110523 01:29;;;3;HARRINGTON AVE;CASTLE HILL;2154;450;M;20110304;20110506;713000;A;R;RESIDENCE;;AX;;0;AG239517;
C;081;2870564;1;20110523 01:29;740/1032545;
D;081;2870564;1;20110523 01:29;P;;;;;;
D;081;2870564;1;20110523 01:29;V;;;;;;
D;081;2870564;1;20110523 01:29;V;;;;;;
B;081;2906204;2;20110523 01:29;;5;21;COOK ST;BAULKHAM HILLS;2153;;;20110401;20110511;515000;;R;RESIDENCE;5;;;0;AG237541;
C;081;2906204;2;20110523 01:29;5/SP66336;
D;081;2906204;2;20110523 01:29;P;;;;;;
D;081;2906204;2;20110523 01:29;V;;;;;;
D;081;2906204;2;20110523 01:29;V;;;;;;
B;081;2908996;3;20110523 01:29;;;70;PRESTIGE AVE;BELLA VISTA;2153;702.3;M;20110202;20110503;802500;A;R;RESIDENCE;;AQ;;0;AG233536;
C;081;2908996;3;20110523 01:29;22/1036073;
D;081;2908996;3;20110523 01:29;P;;;;;;
D;081;2908996;3;20110523 01:29;V;;;;;;
D;081;2908996;3;20110523 01:29;V;;;;;;
B;081;2934708;4;20110523 01:29;;;10;HARRINGTON AVE;CASTLE HILL;2154;450;M;20110205;20110506;710500;A;R;RESIDENCE;;AX;;0;AG228740;
C;081;2934708;4;20110523 01:29;40/1040057;
D;081;2934708;4;20110523 01:29;P;;;;;;
D;081;2934708;4;20110523 01:29;P;;;;;;
D;081;2934708;4;20110523 01:29;V;;;;;;
D;081;2934708;4;20110523 01:29;V;;;;;;
B;081;2931611;5;20110523 01:29;;;71;RIVER OAK CCT;KELLYVILLE;2155;509.9;M;20110321;20110506;735000;A;R;RESIDENCE;;AY;;0;AG228402;
C;081;2931611;5;20110523 01:29;9100/1043033;
D;081;2931611;5;20110523 01:29;P;;;;;;
D;081;2931611;5;20110523 01:29;P;;;;;;
D;081;2931611;5;20110523 01:29;V;;;;;;
D;081;2931611;5;20110523 01:29;V;;;;;;
B;081;2938638;6;20110523 01:29;;;1;JACQUI CCT;BAULKHAM HILLS;2153;245.8;M;20110319;20110504;499999;A;R;RESIDENCE;;AQ;;0;AG222871;
C;081;2938638;6;20110523 01:29;27/270294;
D;081;2938638;6;20110523 01:29;P;;;;;;
D;081;2938638;6;20110523 01:29;P;;;;;;
D;081;2938638;6;20110523 01:29;V;;;;;;
D;081;2938638;6;20110523 01:29;V;;;;;;
B;081;2913749;7;20110523 01:29;;;29;ROWANBRAE CRES;BELLA VISTA;2153;637.9;M;20110318;20110505;560000;A;V;VACANT LAND;;AQ;;0;AG225333;
C;081;2913749;7;20110523 01:29;610/1038607;
D;081;2913749;7;20110523 01:29;P;;;;;;
D;081;2913749;7;20110523 01:29;P;;;;;;
D;081;2913749;7;20110523 01:29;V;;;;;;
B;081;3375748;8;20110523 01:29;;;36;PENDERLEA DR;WEST PENNANT HILLS;2125;1341;M;20110325;20110506;737000;A;V;VACANT LAND;;AD;;0;AG227902;
C;081;3375748;8;20110523 01:29;203/1124344;
D;081;3375748;8;20110523 01:29;P;;;;;;
D;081;3375748;8;20110523 01:29;P;;;;;;
D;081;3375748;8;20110523 01:29;V;;;;;;
D;081;3375748;8;20110523 01:29;V;;;;;;
B;081;3476625;9;20110523 01:29;;107;9;NORBRIK DR;BELLA VISTA;2153;;;20110328;20110502;686200;;3;SURGERY;29;;;0;AG216057;
C;081;3476625;9;20110523 01:29;29/SP82294;
D;081;3476625;9;20110523 01:29;P;;;;;;
D;081;3476625;9;20110523 01:29;V;;;;;;
B;081;3477259;10;20110523 01:29;;7;7;PLEASANT CT;CARLINGFORD;2118;;;20110329;20110429;590000;;R;RESIDENCE;16;;;0;AG230548;
C;081;3477259;10;20110523 01:29;16/SP82538;
D;081;3477259;10;20110523 01:29;P;;;;;;
D;081;3477259;10;20110523 01:29;V;;;;;;
