A;247;20110131 07:08;VALNET;
B;247;3549022;1;20110131 07:08;;;;;CUTTABRI;2388;74.96;H;20100614;20100712;5803;;3;CLOSED ROAD;;;;0;AF971170;
C;247;3549022;1;20110131 07:08;;
D;247;3549022;1;20110131 07:08;P;;;;;;
D;247;3549022;1;20110131 07:08;V;;;;;;
B;247;2658723;2;20110131 07:08;;;17;OLD GUNNEDAH RD;NARRABRI;2390;670.3;M;20101028;20101209;265000;A;3;UNITS;;NA;;0;AG1237;
C;247;2658723;2;20110131 07:08;7/230190;
D;247;2658723;2;20110131 07:08;P;;;;;;
D;247;2658723;2;20110131 07:08;P;;;;;;
D;247;2658723;2;20110131 07:08;V;;;;;;
D;247;2658723;2;20110131 07:08;V;;;;;;
B;247;2654042;3;20110131 07:08;;;46 A;LAIDLAW ST;BOGGABRI;2382;1012;M;20101213;20110114;159950;A;R;RESIDENCE;;BR;;0;AG9166;
C;247;2654042;3;20110131 07:08;22/521561;
D;247;2654042;3;20110131 07:08;P;;;;;;
D;247;2654042;3;20110131 07:08;P;;;;;;
D;247;2654042;3;20110131 07:08;V;;;;;;
D;247;2654042;3;20110131 07:08;V;;;;;;
B;247;2654080;4;20110131 07:08;;;96;LYNN ST;BOGGABRI;2382;2023;M;20100920;20110110;410000;A;R;RESIDENCE;;BR;;0;AG738;
C;247;2654080;4;20110131 07:08;1/19/758128;
D;247;2654080;4;20110131 07:08;P;;;;;;
D;247;2654080;4;20110131 07:08;P;;;;;;
D;247;2654080;4;20110131 07:08;V;;;;;;
B;247;2654130;5;20110131 07:08;;;135;MERTON ST;BOGGABRI;2382;1644;M;20100618;20110114;430000;B;R;RESIDENCE;;BV;;0;AG14052;
C;247;2654130;5;20110131 07:08;7/662473;
D;247;2654130;5;20110131 07:08;P;;;;;;
D;247;2654130;5;20110131 07:08;V;;;;;;
B;247;2654287;6;20110131 07:08;;;33;WEE WAA ST;BOGGABRI;2382;1012;M;20100929;20101103;92000;A;R;RESIDENCE;;BR;;0;AG9907;
C;247;2654287;6;20110131 07:08;2/35803;
D;247;2654287;6;20110131 07:08;P;;;;;;
D;247;2654287;6;20110131 07:08;V;;;;;;
D;247;2654287;6;20110131 07:08;V;;;;;;
B;247;3152055;7;20110131 07:08;;;16;CUNNINGHAM CL;NARRABRI;2390;1000;M;20101125;20101210;365000;A;R;RESIDENCE;;NA;;0;AG10421;
C;247;3152055;7;20110131 07:08;88/1078375;
D;247;3152055;7;20110131 07:08;P;;;;;;
D;247;3152055;7;20110131 07:08;P;;;;;;
D;247;3152055;7;20110131 07:08;V;;;;;;
Z;37;7;7;21;
