A;192;20110425 05:11;VALNET;
B;192;3571893;1;20110425 05:11;;;;BALO ST;MOREE;2400;728;M;20110405;20110405;16000;;V;VACANT LAND;;;;0;AG171791;
C;192;3571893;1;20110425 05:11;21, 23/1154009;
D;192;3571893;1;20110425 05:11;P;;;;;;
D;192;3571893;1;20110425 05:11;V;;;;;;
B;192;1866341;2;20110425 05:11;;;27;JONES AVE;MOREE;2400;810;M;20110217;20110306;25000;A;V;VACANT LAND;;MW;;0;AG165708;
C;192;1866341;2;20110425 05:11;43/261301;
D;192;1866341;2;20110425 05:11;P;;;;;;
D;192;1866341;2;20110425 05:11;P;;;;;;
D;192;1866341;2;20110425 05:11;V;;;;;;
B;192;1866915;3;20110425 05:11;;;7;ROSEWOOD CL;MOREE;2400;710.4;M;20110203;20110317;240000;A;R;RESIDENCE;;MA;;0;AG138929;
C;192;1866915;3;20110425 05:11;89/717076;
D;192;1866915;3;20110425 05:11;P;;;;;;
D;192;1866915;3;20110425 05:11;V;;;;;;
D;192;1866915;3;20110425 05:11;V;;;;;;
Z;16;3;3;8;
