A;171;20110523 02:13;VALNET;
B;171;2919506;1;20110523 02:13;;;2;MT BARNEY CT;MURWILLUMBAH;2484;711.7;M;20110322;20110421;410000;A;R;RESIDENCE;;LR;;0;AG225852;
C;171;2919506;1;20110523 02:13;94/1034762;
D;171;2919506;1;20110523 02:13;P;;;;;;
D;171;2919506;1;20110523 02:13;V;;;;;;
B;171;3401733;2;20110523 02:13;COTTON BEACH;40;685;CASUARINA WAY;CASUARINA;2487;;;20110323;20110509;750000;;R;RESIDENCE;40;;;0;AG228223;
C;171;3401733;2;20110523 02:13;40/SP81047;
D;171;3401733;2;20110523 02:13;P;;;;;;
D;171;3401733;2;20110523 02:13;P;;;;;;
D;171;3401733;2;20110523 02:13;V;;;;;;
B;171;3440692;3;20110523 02:13;;1;38;KELLEHERS RD;POTTSVILLE;2489;;;20110314;20110413;465000;;R;RESIDENCE;1;;;0;AG214459;
C;171;3440692;3;20110523 02:13;1/SP81938;
D;171;3440692;3;20110523 02:13;P;;;;;;
D;171;3440692;3;20110523 02:13;V;;;;;;
D;171;3440692;3;20110523 02:13;V;;;;;;
B;171;3485536;4;20110523 02:13;;;61;OLD LISMORE RD;MURWILLUMBAH;2484;801.3;M;20110414;20110505;216000;A;V;VACANT LAND;;LR;;0;AG234359;
C;171;3485536;4;20110523 02:13;121/1142485;
D;171;3485536;4;20110523 02:13;P;;;;;;
D;171;3485536;4;20110523 02:13;P;;;;;;
D;171;3485536;4;20110523 02:13;V;;;;;;
B;171;3501869;5;20110523 02:13;;6;2;BOUNDARY LANE;TWEED HEADS;2485;;;20110310;20110412;640000;;3;HOME UNIT;6;;;0;AG231993;
C;171;3501869;5;20110523 02:13;6/SP83342;
D;171;3501869;5;20110523 02:13;P;;;;;;
D;171;3501869;5;20110523 02:13;P;;;;;;
D;171;3501869;5;20110523 02:13;V;;;;;;
B;171;3508285;6;20110523 02:13;;;16;HASSETT DR;POTTSVILLE;2489;814.4;M;20110330;20110429;315000;A;V;VACANT LAND;;JK;;0;AG235303;
C;171;3508285;6;20110523 02:13;409/1148511;
D;171;3508285;6;20110523 02:13;P;;;;;;
D;171;3508285;6;20110523 02:13;P;;;;;;
D;171;3508285;6;20110523 02:13;V;;;;;;
B;171;2967250;7;20110523 02:13;;;5;HIBBERTIA CT;POTTSVILLE;2489;741;M;20110325;20110429;439000;A;R;RESIDENCE;;JJ;;0;AG219245;
C;171;2967250;7;20110523 02:13;327/1049060;
D;171;2967250;7;20110523 02:13;P;;;;;;
D;171;2967250;7;20110523 02:13;P;;;;;;
D;171;2967250;7;20110523 02:13;V;;;;;;
D;171;2967250;7;20110523 02:13;V;;;;;;
B;171;3538375;8;20110523 02:13;;1;31;BIMBADEEN AVE;BANORA POINT;2486;;;20110329;20110429;365000;;R;RESIDENCE;1;;;0;AG224519;
C;171;3538375;8;20110523 02:13;1/SP84162;
D;171;3538375;8;20110523 02:13;P;;;;;;
D;171;3538375;8;20110523 02:13;P;;;;;;
D;171;3538375;8;20110523 02:13;V;;;;;;
D;171;3538375;8;20110523 02:13;V;;;;;;
B;171;3574209;9;20110523 02:13;;;6;POINT LOOKOUT CH;MURWILLUMBAH;2484;726.6;M;20110321;20110429;229000;;V;VACANT LAND;;;;0;AG230191;
C;171;3574209;9;20110523 02:13;158/1159786;
D;171;3574209;9;20110523 02:13;P;;;;;;
D;171;3574209;9;20110523 02:13;P;;;;;;
D;171;3574209;9;20110523 02:13;V;;;;;;
B;171;3574214;10;20110523 02:13;;;3;POINT LOOKOUT CH;MURWILLUMBAH;2484;615.3;M;20101207;20110429;212000;;V;VACANT LAND;;;;0;AG225376;
C;171;3574214;10;20110523 02:13;163/1159786;
D;171;3574214;10;20110523 02:13;P;;;;;;
D;171;3574214;10;20110523 02:13;P;;;;;;
D;171;3574214;10;20110523 02:13;V;;;;;;
B;171;3577995;11;20110523 02:13;;;49;WILLIAM ST;MURWILLUMBAH;2484;663.9;M;20110323;20110418;329000;;R;RESIDENCE;;;;0;AG205334;
C;171;3577995;11;20110523 02:13;26/23920;
D;171;3577995;11;20110523 02:13;P;;;;;;
D;171;3577995;11;20110523 02:13;P;;;;;;
D;171;3577995;11;20110523 02:13;V;;;;;;
D;171;3577995;11;20110523 02:13;V;;;;;;
B;171;1805810;12;20110523 02:13;;1;45;BERYL ST;TWEED HEADS;2485;;;20110217;20110325;190000;;R;RESIDENCE;1;;;0;AG215980;
C;171;1805810;12;20110523 02:13;1/SP31846;
D;171;1805810;12;20110523 02:13;P;;;;;;
D;171;1805810;12;20110523 02:13;V;;;;;;
D;171;1805810;12;20110523 02:13;V;;;;;;
B;171;1803458;13;20110523 02:13;;3;8;ADVOCATE PL;BANORA POINT;2486;337.3;M;20110404;20110504;360000;A;R;RESIDENCE;;HR;;0;AG228331;
C;171;1803458;13;20110523 02:13;5/270091;
D;171;1803458;13;20110523 02:13;P;;;;;;
D;171;1803458;13;20110523 02:13;V;;;;;;
B;171;1806519;14;20110523 02:13;;;128;BONNYDOON RD;SMITHS CREEK;2484;21.89;H;20110330;20110504;737000;R;R;RESIDENCE;;RS;;0;AG229519;
C;171;1806519;14;20110523 02:13;93/807666;
D;171;1806519;14;20110523 02:13;P;;;;;;
D;171;1806519;14;20110523 02:13;V;;;;;;
B;171;1806719;15;20110523 02:13;;;37;BOSUN BVD;BANORA POINT;2486;705.9;M;20110311;20110411;496000;A;R;RESIDENCE;;HN;;0;AG197651;
C;171;1806719;15;20110523 02:13;222/261796;
D;171;1806719;15;20110523 02:13;P;;;;;;
D;171;1806719;15;20110523 02:13;P;;;;;;
D;171;1806719;15;20110523 02:13;V;;;;;;
D;171;1806719;15;20110523 02:13;V;;;;;;
B;171;1809485;16;20110523 02:13;;;2;CHINDERAH RD;CHINDERAH;2487;6292;M;20100625;20110428;1325500;A;V;VACANT LAND;;JD;;0;AG220402;
C;171;1809485;16;20110523 02:13;12/830659;
D;171;1809485;16;20110523 02:13;P;;;;;;
D;171;1809485;16;20110523 02:13;P;;;;;;
D;171;1809485;16;20110523 02:13;V;;;;;;
B;171;1820651;17;20110523 02:13;;;1533;KYOGLE RD;UKI;2484;7.259;H;20110502;20110502;329025;R;R;RESIDENCE;;TC;;0;AG227124;
C;171;1820651;17;20110523 02:13;3/708144;
D;171;1820651;17;20110523 02:13;P;;;;;;
D;171;1820651;17;20110523 02:13;P;;;;;;
D;171;1820651;17;20110523 02:13;P;;;;;;
D;171;1820651;17;20110523 02:13;V;;;;;;
D;171;1820651;17;20110523 02:13;V;;;;;;
D;171;1820651;17;20110523 02:13;V;;;;;;
B;171;1820936;18;20110523 02:13;;;85;LAKEVIEW TCE;BILAMBIL HEIGHTS;2486;860;M;20110323;20110427;245000;A;V;VACANT LAND;;NF;;0;AG221966;
C;171;1820936;18;20110523 02:13;286/31042;
D;171;1820936;18;20110523 02:13;P;;;;;;
D;171;1820936;18;20110523 02:13;V;;;;;;
B;171;1821065;19;20110523 02:13;;;82;LAURA ST;BANORA POINT;2486;727.2;M;20110310;20110509;432500;A;3;HOUSE;;HL;;0;AG231070;
C;171;1821065;19;20110523 02:13;17/240193;
D;171;1821065;19;20110523 02:13;P;;;;;;
D;171;1821065;19;20110523 02:13;V;;;;;;
D;171;1821065;19;20110523 02:13;V;;;;;;
B;171;1828921;20;20110523 02:13;;;155;PIONEER PDE;BANORA POINT;2486;731.5;M;20110311;20110429;550000;A;R;RESIDENCE;;HM;;0;AG229764;
C;171;1828921;20;20110523 02:13;6/263814;
D;171;1828921;20;20110523 02:13;P;;;;;;
D;171;1828921;20;20110523 02:13;V;;;;;;
D;171;1828921;20;20110523 02:13;V;;;;;;
B;171;1831633;21;20110523 02:13;;5;4;SECOND AVE;TWEED HEADS;2485;;;20110330;20110502;450000;;R;RESIDENCE;5;;;0;AG226634;
C;171;1831633;21;20110523 02:13;5/SP35133;
