A;218;20110502 01:33;VALNET;
B;218;2914741;1;20110502 01:33;;;7;ST JEROME CL;BLAIR ATHOL;2560;544;M;20110208;20110405;440000;A;R;RESIDENCE;;AR;;0;AG187255;
C;218;2914741;1;20110502 01:33;1026/1036720;
D;218;2914741;1;20110502 01:33;P;;;;;;
D;218;2914741;1;20110502 01:33;V;;;;;;
D;218;2914741;1;20110502 01:33;V;;;;;;
B;218;3537537;2;20110502 01:33;;;45;MATILDA LANE;GLENFIELD;2167;429.5;M;20110301;20110405;259000;A;V;VACANT LAND;;EU;;0;AG183820;
C;218;3537537;2;20110502 01:33;45/270660;
D;218;3537537;2;20110502 01:33;P;;;;;;
D;218;3537537;2;20110502 01:33;P;;;;;;
D;218;3537537;2;20110502 01:33;V;;;;;;
B;218;3563660;3;20110502 01:33;;2;35;SANTANA RD;CAMPBELLTOWN;2560;;;20091218;20110408;299950;;R;RESIDENCE;2;;;0;AG179512;
C;218;3563660;3;20110502 01:33;2/SP83857;
D;218;3563660;3;20110502 01:33;P;;;;;;
D;218;3563660;3;20110502 01:33;P;;;;;;
D;218;3563660;3;20110502 01:33;V;;;;;;
B;218;2307246;4;20110502 01:33;;;185;COPPERFIELD DR;ROSEMEADOW;2560;696.1;M;20110131;20110408;332000;A;R;RESIDENCE;;ER;;0;AG185834;
C;218;2307246;4;20110502 01:33;1019/703103;
D;218;2307246;4;20110502 01:33;P;;;;;;
D;218;2307246;4;20110502 01:33;V;;;;;;
B;218;2306261;5;20110502 01:33;;4;6;CLIFFORD CRES;INGLEBURN;2565;;;20110302;20110413;210000;;R;RESIDENCE;4;;;0;AG184281;
C;218;2306261;5;20110502 01:33;4/SP10443;
D;218;2306261;5;20110502 01:33;P;;;;;;
D;218;2306261;5;20110502 01:33;V;;;;;;
B;218;3187041;6;20110502 01:33;;47;7;KING ST;CAMPBELLTOWN;2560;;;20110223;20110412;265000;;R;RESIDENCE;47;;;0;AG184165;
C;218;3187041;6;20110502 01:33;47/SP75075;
D;218;3187041;6;20110502 01:33;P;;;;;;
D;218;3187041;6;20110502 01:33;P;;;;;;
