A;043;20110606 02:14;VALNET;
B;043;477705;1;20110606 02:14;;;;SPRINGFIELD;GRENFELL;2810;48.32;H;20110223;20110503;200000;R;3;FARM;;RR;;0;AG237433;
C;043;477705;1;20110606 02:14;21/816982 233/821876;
D;043;477705;1;20110606 02:14;P;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
D;043;477705;1;20110606 02:14;V;;;;;;
B;043;478798;2;20110606 02:14;;;54;BRUNDAH ST;GRENFELL;2810;657.6;M;20110418;20110516;85000;A;R;RESIDENCE;;AE;;0;AG268741;
C;043;478798;2;20110606 02:14;1/349576;
D;043;478798;2;20110606 02:14;P;;;;;;
D;043;478798;2;20110606 02:14;V;;;;;;
D;043;478798;2;20110606 02:14;V;;;;;;
B;043;478928;3;20110606 02:14;;;1;CROSS ST;GRENFELL;2810;961.1;M;20110421;20110512;127000;A;R;RESIDENCE;;AE;;0;AG250598;
C;043;478928;3;20110606 02:14;2/367220;
D;043;478928;3;20110606 02:14;P;;;;;;
D;043;478928;3;20110606 02:14;P;;;;;;
D;043;478928;3;20110606 02:14;V;;;;;;
D;043;478928;3;20110606 02:14;V;;;;;;
B;043;3082064;4;20110606 02:14;;;;SIMPSON DR;GRENFELL;2810;5.139;H;20110408;20110510;70000;R;V;VACANT LAND;;GH;;0;AG248924;
C;043;3082064;4;20110606 02:14;14/1063500;
D;043;3082064;4;20110606 02:14;P;;;;;;
D;043;3082064;4;20110606 02:14;P;;;;;;
D;043;3082064;4;20110606 02:14;V;;;;;;
B;043;3520895;5;20110606 02:14;PART LONE PINE;;31;BARKERS RD;GRENFELL;2810;263.2;H;20110223;20110503;200000;R;3;FARM;;RE;;0;AG237433;
C;043;3520895;5;20110606 02:14;11/113200 12/601008 PT 73/754580;
D;043;3520895;5;20110606 02:14;P;;;;;;
D;043;3520895;5;20110606 02:14;V;;;;;;
Z;35;5;5;23;
