A;302;20110613 04:14;VALNET;
B;302;3581724;1;20110613 04:14;PEPPERBOX;;;PINKETT RD;MOGGS SWAMP;2370;32.37;H;20110324;20110506;495000;;3;FARM;;;;0;AG249441;
C;302;3581724;1;20110613 04:14;19/753540;
D;302;3581724;1;20110613 04:14;P;;;;;;
D;302;3581724;1;20110613 04:14;V;;;;;;
D;302;3581724;1;20110613 04:14;V;;;;;;
B;302;1847536;2;20110613 04:14;;;114;MACQUARIE ST;GLEN INNES;2370;809.4;M;20110520;20110520;105000;A;R;RESIDENCE;;AC;;0;AG268683;
C;302;1847536;2;20110613 04:14;2/958667;
D;302;1847536;2;20110613 04:14;P;;;;;;
D;302;1847536;2;20110613 04:14;V;;;;;;
D;302;1847536;2;20110613 04:14;V;;;;;;
B;302;1847697;3;20110613 04:14;;;64;MEADE ST;GLEN INNES;2370;784.1;M;20110308;20110415;320000;A;R;RESIDENCE;;AB;;0;AG267473;
C;302;1847697;3;20110613 04:14;2/328883;
D;302;1847697;3;20110613 04:14;P;;;;;;
D;302;1847697;3;20110613 04:14;V;;;;;;
D;302;1847697;3;20110613 04:14;V;;;;;;
B;302;1846198;4;20110613 04:14;;;87;CORONATION AVE;GLEN INNES;2370;1359;M;20110510;20110510;100000;A;R;RESIDENCE;;AE;;0;AG270544;
C;302;1846198;4;20110613 04:14;C/339920;
D;302;1846198;4;20110613 04:14;P;;;;;;
D;302;1846198;4;20110613 04:14;P;;;;;;
D;302;1846198;4;20110613 04:14;V;;;;;;
B;302;1846506;5;20110613 04:14;;;198;FERGUSON ST;GLEN INNES;2370;480.6;M;20101112;20101217;149500;A;R;RESIDENCE;;AC;;0;AG206638;
C;302;1846506;5;20110613 04:14;3/358745;
D;302;1846506;5;20110613 04:14;P;;;;;;
D;302;1846506;5;20110613 04:14;P;;;;;;
D;302;1846506;5;20110613 04:14;V;;;;;;
B;302;2662087;6;20110613 04:14;WHISKERS CREEK;;;AQUA PARK RD;MOUNT MITCHELL;2365;323.5;H;20110414;20110526;330000;R;V;VACANT LAND;;ER;;0;AG261305;
C;302;2662087;6;20110613 04:14;27, 38/753540 2/803423;
D;302;2662087;6;20110613 04:14;P;;;;;;
D;302;2662087;6;20110613 04:14;P;;;;;;
D;302;2662087;6;20110613 04:15;V;;;;;;
Z;32;6;6;18;
