A;RTSALEDATA;137;20140303 01:11;VALNET;
B;137;2889946;1;20140303 01:11;;302;74;BURWOOD RD;BURWOOD;2134;;;20130710;20130710;480000;;3;BUSINESS;10;;;0;AI380722;
C;137;2889946;1;20140303 01:11;10/SP65582;
D;137;2889946;1;20140303 01:11;P;;;;;;
D;137;2889946;1;20140303 01:11;V;;;;;;
B;137;1388761;2;20140303 01:11;;;5;BADMINTON RD;CROYDON;2132;1059;M;20131130;20140122;1510000;R2;R;RESIDENCE;;EGG;;0;AI387555;
C;137;1388761;2;20140303 01:11;2/306374;
D;137;1388761;2;20140303 01:11;P;;;;;;
D;137;1388761;2;20140303 01:11;V;;;;;;
B;137;1396355;3;20140303 01:11;;15;14;ROBERTS ST;STRATHFIELD;2135;;;20140206;20140219;488000;;R;RESIDENCE;15;;;0;AI399362;
C;137;1396355;3;20140303 01:11;15/SP4402;
D;137;1396355;3;20140303 01:11;P;;;;;;
D;137;1396355;3;20140303 01:11;P;;;;;;
D;137;1396355;3;20140303 01:11;V;;;;;;
D;137;1396355;3;20140303 01:11;V;;;;;;
B;137;1396538;4;20140303 01:11;;;1 A;ROWLEY ST;BURWOOD;2134;777.8;M;20140124;20140221;1130000;R2;R;RESIDENCE;;ECC;;0;AI402896;
C;137;1396538;4;20140303 01:11;2/230537;
D;137;1396538;4;20140303 01:11;P;;;;;;
D;137;1396538;4;20140303 01:11;V;;;;;;
B;137;1399281;5;20140303 01:11;;;14;WYATT AVE;BURWOOD;2134;1037;M;20131116;20140220;2145000;R3;3;HOUSE;;EDM;;0;AI405216;
C;137;1399281;5;20140303 01:11;1/923407;
D;137;1399281;5;20140303 01:11;P;;;;;;
D;137;1399281;5;20140303 01:11;P;;;;;;
D;137;1399281;5;20140303 01:11;V;;;;;;
D;137;1399281;5;20140303 01:11;V;;;;;;
B;137;1399309;6;20140303 01:11;;;13;WYCHBURY AVE;CROYDON;2132;436.3;M;20131109;20140203;1101000;R2;R;RESIDENCE;;EJJ;;0;AI368841;
C;137;1399309;6;20140303 01:11;37/11902;
D;137;1399309;6;20140303 01:11;P;;;;;;
D;137;1399309;6;20140303 01:11;P;;;;;;
D;137;1399309;6;20140303 01:11;V;;;;;;
D;137;1399309;6;20140303 01:11;V;;;;;;
B;137;1396876;7;20140303 01:11;;2;9;RUSSELL ST;STRATHFIELD;2135;;;20140113;20140217;442000;;R;RESIDENCE;2;;;0;AI394333;
C;137;1396876;7;20140303 01:11;2/SP19016;
D;137;1396876;7;20140303 01:11;P;;;;;;
D;137;1396876;7;20140303 01:11;P;;;;;;
D;137;1396876;7;20140303 01:11;V;;;;;;
B;137;1389516;8;20140303 01:11;;;29;BLENHEIM ST;CROYDON PARK;2133;435.36;M;20131025;20140218;1075000;R2;R;RESIDENCE;;ESS;;0;AI384377;
C;137;1389516;8;20140303 01:11;2/179563;
D;137;1389516;8;20140303 01:11;P;;;;;;
D;137;1389516;8;20140303 01:11;P;;;;;;
D;137;1389516;8;20140303 01:11;V;;;;;;
D;137;1389516;8;20140303 01:11;V;;;;;;
B;137;1392600;9;20140303 01:11;;;360;GEORGES RIVER RD;CROYDON PARK;2133;986.4;M;20131126;20140218;1550000;R1;3;COMMERCIAL;;EDH;;0;AI395397;
C;137;1392600;9;20140303 01:11;5/7542;
D;137;1392600;9;20140303 01:11;P;;;;;;
D;137;1392600;9;20140303 01:11;V;;;;;;
D;137;1392600;9;20140303 01:11;V;;;;;;
B;137;1395533;10;20140303 01:11;;10;22;PARK AVE;BURWOOD;2134;;;20131221;20140217;730000;;R;RESIDENCE;10;;;0;AI398649;
C;137;1395533;10;20140303 01:11;10/SP3537;
D;137;1395533;10;20140303 01:11;P;;;;;;
D;137;1395533;10;20140303 01:11;V;;;;;;
B;137;1393223;11;20140303 01:11;;;60;KEMBLA ST;CROYDON PARK;2133;327.13;M;20131015;20140121;810000;R2;R;RESIDENCE;;ESS;;0;AI381516;
C;137;1393223;11;20140303 01:11;1/537029;
D;137;1393223;11;20140303 01:11;P;;;;;;
D;137;1393223;11;20140303 01:11;P;;;;;;
D;137;1393223;11;20140303 01:11;V;;;;;;
