A;RTSALEDATA;124;20140120 01:19;VALNET;
B;124;1271640;1;20140120 01:19;;;500;HILL ST;ORANGE;2800;781.5;M;20131118;20131217;333000;R1;R;RESIDENCE;;AGS;;0;AI269927;
C;124;1271640;1;20140120 01:19;17/235419;
D;124;1271640;1;20140120 01:19;P;;;;;;
D;124;1271640;1;20140120 01:19;P;;;;;;
D;124;1271640;1;20140120 01:19;V;;;;;;
D;124;1271640;1;20140120 01:19;V;;;;;;
B;124;1274239;2;20140120 01:19;HAWTHORN;;529;BURRENDONG WAY;ORANGE;2800;2.662;H;20131129;20131223;625000;R5;R;RESIDENCE;;RHF;;0;AI296446;
C;124;1274239;2;20140120 01:19;10/837467;
D;124;1274239;2;20140120 01:19;P;;;;;;
D;124;1274239;2;20140120 01:19;P;;;;;;
D;124;1274239;2;20140120 01:19;V;;;;;;
D;124;1274239;2;20140120 01:19;V;;;;;;
B;124;1271704;3;20140120 01:19;;;4;HOLMAN WAY;ORANGE;2800;885.8;M;20131125;20131219;435000;R1;R;RESIDENCE;;AGP;;0;AI286613;
C;124;1271704;3;20140120 01:19;82/1006809;
D;124;1271704;3;20140120 01:19;P;;;;;;
D;124;1271704;3;20140120 01:19;P;;;;;;
D;124;1271704;3;20140120 01:19;V;;;;;;
D;124;1271704;3;20140120 01:19;V;;;;;;
B;124;1277183;4;20140120 01:19;;;1;PIONEER PL;ORANGE;2800;763.1;M;20131206;20140108;300000;R1;R;RESIDENCE;;AGP;;0;AI283508;
C;124;1277183;4;20140120 01:19;118/263614;
D;124;1277183;4;20140120 01:19;P;;;;;;
D;124;1277183;4;20140120 01:19;V;;;;;;
D;124;1277183;4;20140120 01:19;V;;;;;;
B;124;2969497;5;20140120 01:19;;;167;MCLACHLAN ST;ORANGE;2800;423.2;M;20130812;20131212;333000;R1;R;RESIDENCE;;AGE;;0;AI289359;
C;124;2969497;5;20140120 01:19;1/1049406;
D;124;2969497;5;20140120 01:19;P;;;;;;
D;124;2969497;5;20140120 01:19;V;;;;;;
D;124;2969497;5;20140120 01:19;V;;;;;;
B;124;1272146;6;20140120 01:19;;;7;ALGONA CRES;ORANGE;2800;581.7;M;20131127;20131213;158000;R2;3;HOUSE;;ALG;;0;AI274256;
C;124;1272146;6;20140120 01:19;218/255179;
D;124;1272146;6;20140120 01:19;P;;;;;;
D;124;1272146;6;20140120 01:19;V;;;;;;
B;124;1272198;7;20140120 01:19;;;14;JUBILEE AVE;ORANGE;2800;626;M;20131101;20131213;220000;R1;R;RESIDENCE;;AGM;;0;AI286366;
C;124;1272198;7;20140120 01:19;18/31789;
D;124;1272198;7;20140120 01:19;P;;;;;;
D;124;1272198;7;20140120 01:19;P;;;;;;
D;124;1272198;7;20140120 01:19;V;;;;;;
B;124;1277776;8;20140120 01:19;;;56;WARRENDINE ST;ORANGE;2800;235.2;M;20131120;20131210;243500;R1;R;RESIDENCE;;AGS;;0;AI267895;
C;124;1277776;8;20140120 01:19;62/871533;
D;124;1277776;8;20140120 01:19;P;;;;;;
D;124;1277776;8;20140120 01:19;P;;;;;;
D;124;1277776;8;20140120 01:19;V;;;;;;
B;124;1275243;9;20140120 01:19;;;5;MOAD PL;ORANGE;2800;961.1;M;20131121;20131218;151000;R2;R;RESIDENCE;;ALG;;0;AI287386;
C;124;1275243;9;20140120 01:19;8/35002;
D;124;1275243;9;20140120 01:19;P;;;;;;
D;124;1275243;9;20140120 01:19;V;;;;;;
B;124;1267325;10;20140120 01:19;;6;1;BLETCHINGTON ST;ORANGE;2800;;;20131129;20131218;172000;;3;HOME UNIT;6;;;0;AI292857;
C;124;1267325;10;20140120 01:19;6/SP34414;
D;124;1267325;10;20140120 01:19;P;;;;;;
D;124;1267325;10;20140120 01:19;V;;;;;;
B;124;1275615;11;20140120 01:19;;1;50;MOULDER ST;ORANGE;2800;;;20131129;20131213;180000;;R;RESIDENCE;5;;;0;AI285640;
C;124;1275615;11;20140120 01:19;5/SP20375;
D;124;1275615;11;20140120 01:19;P;;;;;;
D;124;1275615;11;20140120 01:19;P;;;;;;
D;124;1275615;11;20140120 01:19;V;;;;;;
B;124;1270440;12;20140120 01:19;;;41;FRANKLIN RD;ORANGE;2800;918.1;M;20130709;20130820;345000;R1;R;RESIDENCE;;AGS;;0;AI301019;
C;124;1270440;12;20140120 01:19;10/229164;
D;124;1270440;12;20140120 01:19;P;;;;;;
D;124;1270440;12;20140120 01:19;P;;;;;;
D;124;1270440;12;20140120 01:19;V;;;;;;
B;124;1278604;13;20140120 01:19;;6;7;SPRING ST;ORANGE;2800;;;20131016;20131218;240000;;R;RESIDENCE;8;;;0;AI285375;
C;124;1278604;13;20140120 01:19;8/SP45378;
D;124;1278604;13;20140120 01:19;P;;;;;;
D;124;1278604;13;20140120 01:19;V;;;;;;
B;124;1278741;14;20140120 01:19;;;100;SPRING ST;ORANGE;2800;709.2;M;20131122;20131220;228000;R1;R;RESIDENCE;;AGE;;0;AI290821;
C;124;1278741;14;20140120 01:19;1/194176;
D;124;1278741;14;20140120 01:19;P;;;;;;
D;124;1278741;14;20140120 01:19;P;;;;;;
D;124;1278741;14;20140120 01:19;V;;;;;;
D;124;1278741;14;20140120 01:19;V;;;;;;
