A;RTSALEDATA;537;20140331 01:15;VALNET;
B;537;1220957;1;20140331 01:15;;;36;MARTIN ST;COOLAH;2843;1961;M;20140212;20140314;100000;Z;R;RESIDENCE;;AB;;0;AI451007;
C;537;1220957;1;20140331 01:15;1, 2/158012;
D;537;1220957;1;20140331 01:15;P;;;;;;
D;537;1220957;1;20140331 01:15;V;;;;;;
B;537;1222015;2;20140331 01:15;;;;WILGA ST;DUNEDOO;2844;4255;M;20140124;20140307;15000;Z;V;VACANT LAND;;AZ;;0;AI441512;
C;537;1222015;2;20140331 01:15;1, 2, 3, 4/3/6268;
D;537;1222015;2;20140331 01:15;P;;;;;;
D;537;1222015;2;20140331 01:15;P;;;;;;
D;537;1222015;2;20140331 01:15;V;;;;;;
B;537;2629849;3;20140331 01:15;;;169;RIVER RD;COONABARABRAN;2357;1.045;H;20140221;20140321;136000;R;3;STORAGE  UNITS;;HC;;0;AI471518;
C;537;2629849;3;20140331 01:15;272/753378;
D;537;2629849;3;20140331 01:15;P;;;;;;
D;537;2629849;3;20140331 01:15;V;;;;;;
D;537;2629849;3;20140331 01:15;V;;;;;;
B;537;3569947;4;20140331 01:15;;;7648;PREMER RD;PREMER;2381;10;H;20140204;20140318;65000;R;V;VACANT LAND;;HE;;0;AI464459;
C;537;3569947;4;20140331 01:15;16/1162236;
D;537;3569947;4;20140331 01:15;P;;;;;;
D;537;3569947;4;20140331 01:15;V;;;;;;
D;537;3569947;4;20140331 01:15;V;;;;;;
B;537;2629210;5;20140331 01:15;;;40;CASTLEREAGH AVE;BINNAWAY;2395;1644;M;20140228;20140319;140000;Z;R;RESIDENCE;;DX;;0;AI471460;
C;537;2629210;5;20140331 01:15;1/1/758113;
D;537;2629210;5;20140331 01:15;P;;;;;;
D;537;2629210;5;20140331 01:15;V;;;;;;
Z;25;5;5;13;
