A;RTSALEDATA;142;20140609 01:17;VALNET;
B;142;1523525;1;20140609 01:17;;17;11;GLADSTONE ST;BEXLEY;2207;;;20140405;20140519;540000;;R;RESIDENCE;17;;;0;AI607331;
C;142;1523525;1;20140609 01:17;17/SP66035;
D;142;1523525;1;20140609 01:17;P;;;;;;
D;142;1523525;1;20140609 01:17;V;;;;;;
D;142;1523525;1;20140609 01:17;V;;;;;;
B;142;1540594;2;20140609 01:17;;10;160;SLADE RD;BARDWELL PARK;2207;;;20140405;20140523;766000;;R;RESIDENCE;10;;;0;AI624183;
C;142;1540594;2;20140609 01:17;10/SP67365;
D;142;1540594;2;20140609 01:17;P;;;;;;
D;142;1540594;2;20140609 01:17;V;;;;;;
D;142;1540594;2;20140609 01:17;V;;;;;;
B;142;2852076;3;20140609 01:17;;3;726;PRINCES HWY;KOGARAH;2217;105;M;20140423;20140604;350000;;R;RESIDENCE;3;;;0;AI633042;
C;142;2852076;3;20140609 01:17;3/SP66921;
D;142;2852076;3;20140609 01:17;P;;;;;;
D;142;2852076;3;20140609 01:17;P;;;;;;
D;142;2852076;3;20140609 01:17;V;;;;;;
B;142;3056889;4;20140609 01:17;;1;2;PARKER ST;ROCKDALE;2216;;;20140419;20140602;641000;;R;RESIDENCE;1;;;0;AI632997;
C;142;3056889;4;20140609 01:17;1/SP71344;
D;142;3056889;4;20140609 01:17;P;;;;;;
D;142;3056889;4;20140609 01:17;V;;;;;;
D;142;3056889;4;20140609 01:17;V;;;;;;
B;142;3068129;5;20140609 01:17;;;117 B;NAPOLEON ST;SANS SOUCI;2219;279;M;20140412;20140526;880000;R3;R;RESIDENCE;;SRC;;0;AI632449;
C;142;3068129;5;20140609 01:17;700/1064240;
D;142;3068129;5;20140609 01:17;P;;;;;;
D;142;3068129;5;20140609 01:17;P;;;;;;
D;142;3068129;5;20140609 01:17;V;;;;;;
D;142;3068129;5;20140609 01:17;V;;;;;;
B;142;3088085;6;20140609 01:17;;107;35 D;ARNCLIFFE ST;WOLLI CREEK;2205;;;20121213;20121213;283250;;R;RESIDENCE;7;;;55;AI621737;
C;142;3088085;6;20140609 01:17;7/SP72444;
D;142;3088085;6;20140609 01:17;P;;;;;;
D;142;3088085;6;20140609 01:17;V;;;;;;
D;142;3088085;6;20140609 01:17;V;;;;;;
D;142;3088085;6;20140609 01:17;V;;;;;;
B;142;3142801;7;20140609 01:17;;3;21;BRYANT ST;ROCKDALE;2216;;;20140409;20140528;525000;;R;RESIDENCE;3;;;0;AI631338;
C;142;3142801;7;20140609 01:17;3/SP73839;
D;142;3142801;7;20140609 01:17;P;;;;;;
D;142;3142801;7;20140609 01:17;V;;;;;;
B;142;3084933;8;20140609 01:17;BUILDING N;133;97;BONAR ST;WOLLI CREEK;2205;;;20140409;20140521;639000;;R;RESIDENCE;133;;;0;AI631742;
C;142;3084933;8;20140609 01:17;133/SP72936;
D;142;3084933;8;20140609 01:17;P;;;;;;
D;142;3084933;8;20140609 01:17;V;;;;;;
D;142;3084933;8;20140609 01:17;V;;;;;;
B;142;3577096;9;20140609 01:17;;3;54;BEACH ST;KOGARAH;2217;;;20140318;20140505;465000;;3;FACTORY UNIT;3;;;0;AI620520;
C;142;3577096;9;20140609 01:17;3/SP84966;
D;142;3577096;9;20140609 01:17;P;;;;;;
D;142;3577096;9;20140609 01:17;V;;;;;;
B;142;3592985;10;20140609 01:17;;9;19;HANNAM ST;TURRELLA;2205;204;M;20140427;20140530;810000;;R;RESIDENCE;9;;;0;AI635518;
C;142;3592985;10;20140609 01:17;9/SP85659;
D;142;3592985;10;20140609 01:17;P;;;;;;
D;142;3592985;10;20140609 01:17;V;;;;;;
B;142;3608092;11;20140609 01:17;;79;12;BRODIE SPARK DR;WOLLI CREEK;2205;;;20140422;20140603;586000;;R;RESIDENCE;79;;;0;AI630750;
C;142;3608092;11;20140609 01:17;79/SP85432;
D;142;3608092;11;20140609 01:17;P;;;;;;
D;142;3608092;11;20140609 01:17;V;;;;;;
D;142;3608092;11;20140609 01:17;V;;;;;;
B;142;3652990;12;20140609 01:17;;;6;BIDJIGAL RD;ARNCLIFFE;2205;;;20140401;20140513;765000;;R;RESIDENCE;175;;;0;AI589251;
C;142;3652990;12;20140609 01:17;175/SP87575;
D;142;3652990;12;20140609 01:17;P;;;;;;
D;142;3652990;12;20140609 01:17;V;;;;;;
D;142;3652990;12;20140609 01:17;V;;;;;;
B;142;3195509;13;20140609 01:17;;13;344;WEST BOTANY ST;BRIGHTON-LE-SANDS;2216;;;20140408;20140527;930000;;R;RESIDENCE;13;;;0;AI624038;
C;142;3195509;13;20140609 01:17;13/SP75056;
D;142;3195509;13;20140609 01:17;P;;;;;;
D;142;3195509;13;20140609 01:17;P;;;;;;
D;142;3195509;13;20140609 01:17;V;;;;;;
D;142;3195509;13;20140609 01:17;V;;;;;;
B;142;3186351;14;20140609 01:17;;43;5;LUSTY ST;WOLLI CREEK;2205;;;20140324;20140324;190000;;R;RESIDENCE;43;;;33;AI623706;
C;142;3186351;14;20140609 01:17;43/SP75050;
D;142;3186351;14;20140609 01:17;P;;;;;;
D;142;3186351;14;20140609 01:17;P;;;;;;
D;142;3186351;14;20140609 01:17;V;;;;;;
D;142;3186351;14;20140609 01:17;V;;;;;;
D;142;3186351;14;20140609 01:17;V;;;;;;
B;142;3648829;15;20140609 01:17;;608;26;MARSH ST;WOLLI CREEK;2205;115;M;20140423;20140520;537000;;R;RESIDENCE;66;;;0;AI599596;
C;142;3648829;15;20140609 01:17;66/SP87076;
D;142;3648829;15;20140609 01:17;P;;;;;;
D;142;3648829;15;20140609 01:17;V;;;;;;
B;142;3753446;16;20140609 01:17;;13;20;PRINCES HWY;WOLLI CREEK;2205;170;M;20140402;20140522;668000;;R;RESIDENCE;13;;;0;AI632062;
C;142;3753446;16;20140609 01:17;13/SP83578;
D;142;3753446;16;20140609 01:17;P;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
D;142;3753446;16;20140609 01:17;V;;;;;;
B;142;3753446;17;20140609 01:17;;40;20;PRINCES HWY;WOLLI CREEK;2205;156;M;20140203;20140411;663000;;R;RESIDENCE;40;;;98;AI529135;
C;142;3753446;17;20140609 01:17;40/SP83578;
D;142;3753446;17;20140609 01:17;P;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
D;142;3753446;17;20140609 01:17;V;;;;;;
