A;RTSALEDATA;217;20140203 01:23;VALNET;
B;217;2916424;1;20140203 01:23;;;9;WHEATLEY PL;HARRINGTON PARK;2567;677.1;M;20131202;20140120;552500;R2;3;HOUSE;;AWA;;0;AI327589;
C;217;2916424;1;20140203 01:23;6114/1039870;
D;217;2916424;1;20140203 01:23;P;;;;;;
D;217;2916424;1;20140203 01:23;P;;;;;;
D;217;2916424;1;20140203 01:23;V;;;;;;
D;217;2916424;1;20140203 01:23;V;;;;;;
B;217;3420598;2;20140203 01:23;;;17;ALCHORNEA CCT;MOUNT ANNAN;2567;541.5;M;20131204;20140124;705000;R2;R;RESIDENCE;;AZA;;0;AI331689;
C;217;3420598;2;20140203 01:23;4504/1129612;
D;217;3420598;2;20140203 01:23;P;;;;;;
D;217;3420598;2;20140203 01:23;P;;;;;;
D;217;3420598;2;20140203 01:23;V;;;;;;
B;217;3537778;3;20140203 01:23;;;9;FURY ST;ORAN PARK;2570;387.5;M;20131119;20140117;510000;R1;R;RESIDENCE;;GCA;;0;AI327190;
C;217;3537778;3;20140203 01:23;1210/1149189;
D;217;3537778;3;20140203 01:23;P;;;;;;
D;217;3537778;3;20140203 01:24;V;;;;;;
B;217;3658909;4;20140203 01:24;;;3;DEWPOINT DR;SPRING FARM;2570;602.4;M;20130930;20131122;250000;R1;V;VACANT LAND;;EAA;;0;AI325053;
C;217;3658909;4;20140203 01:24;1801/1167320;
D;217;3658909;4;20140203 01:24;P;;;;;;
D;217;3658909;4;20140203 01:24;V;;;;;;
B;217;2280482;5;20140203 01:24;;;45;BLIGH AVE;CAMDEN SOUTH;2570;708.2;M;20131209;20140116;399000;R2;R;RESIDENCE;;ABA;;0;AI323382;
C;217;2280482;5;20140203 01:24;720/241411;
D;217;2280482;5;20140203 01:24;P;;;;;;
D;217;2280482;5;20140203 01:24;V;;;;;;
D;217;2280482;5;20140203 01:24;V;;;;;;
B;217;2286270;6;20140203 01:24;;;6;HOOP PL;SPRING FARM;2570;563;M;20131119;20140124;445000;R2;R;RESIDENCE;;ATA;;0;AI338856;
C;217;2286270;6;20140203 01:24;32/878819;
D;217;2286270;6;20140203 01:24;P;;;;;;
D;217;2286270;6;20140203 01:24;P;;;;;;
D;217;2286270;6;20140203 01:24;V;;;;;;
B;217;2289154;7;20140203 01:24;;;9;MORINDA ST;MOUNT ANNAN;2567;727.1;M;20131122;20140120;560250;R2;R;RESIDENCE;;AQA;;0;AI333947;
C;217;2289154;7;20140203 01:24;2231/1012064;
D;217;2289154;7;20140203 01:24;P;;;;;;
D;217;2289154;7;20140203 01:24;P;;;;;;
D;217;2289154;7;20140203 01:24;V;;;;;;
D;217;2289154;7;20140203 01:24;V;;;;;;
B;217;2291864;8;20140203 01:24;;;16;SHE OAK GR;NARELLAN VALE;2567;638.5;M;20131210;20140117;465000;R2;R;RESIDENCE;;ARA;;0;AI316199;
C;217;2291864;8;20140203 01:24;200/818887;
D;217;2291864;8;20140203 01:24;P;;;;;;
D;217;2291864;8;20140203 01:24;V;;;;;;
B;217;2289518;9;20140203 01:24;;;40;MURRANDAH AVE;CAMDEN;2570;632.3;M;20131127;20140117;400000;R2;R;RESIDENCE;;ADA;;0;AI322603;
C;217;2289518;9;20140203 01:24;37/29126;
D;217;2289518;9;20140203 01:24;P;;;;;;
D;217;2289518;9;20140203 01:24;V;;;;;;
D;217;2289518;9;20140203 01:24;V;;;;;;
B;217;2284228;10;20140203 01:24;;;47;ELIZABETH MACARTHUR AVE;CAMDEN SOUTH;2570;1195;M;20131212;20140123;495000;R2;R;RESIDENCE;;AFA;;0;AI333688;
C;217;2284228;10;20140203 01:24;2/532506;
D;217;2284228;10;20140203 01:24;P;;;;;;
D;217;2284228;10;20140203 01:24;V;;;;;;
D;217;2284228;10;20140203 01:24;V;;;;;;
B;217;2292409;11;20140203 01:24;;;24;SPRINGS RD;SPRING FARM;2570;720.8;M;20131106;20140120;345000;R1;R;RESIDENCE;;EAA;;0;AI333618;
C;217;2292409;11;20140203 01:24;14/38392;
D;217;2292409;11;20140203 01:24;P;;;;;;
D;217;2292409;11;20140203 01:24;V;;;;;;
B;217;3110579;12;20140203 01:24;;13;141;HARTLEY RD;SMEATON GRANGE;2567;;;20131217;20140124;335000;;3;INDUSTRIALUNIT;14;;;0;AI334599;
C;217;3110579;12;20140203 01:24;14/SP74271;
D;217;3110579;12;20140203 01:24;P;;;;;;
D;217;3110579;12;20140203 01:24;V;;;;;;
B;217;3672556;13;20140203 01:24;;;10;FREEDOM ST;GREGORY HILLS;2557;508.1;M;20131121;20140117;615000;R1;R;RESIDENCE;;GCJ;;0;AI328008;
C;217;3672556;13;20140203 01:24;2332/1166236;
D;217;3672556;13;20140203 01:24;P;;;;;;
D;217;3672556;13;20140203 01:24;P;;;;;;
D;217;3672556;13;20140203 01:24;V;;;;;;
B;217;3685804;14;20140203 01:24;;;7;CAESIA WAY;MOUNT ANNAN;2567;469.4;M;20131213;20140121;575000;R2;R;RESIDENCE;;AZA;;0;AI330809;
C;217;3685804;14;20140203 01:24;4631/1176234;
D;217;3685804;14;20140203 01:24;P;;;;;;
D;217;3685804;14;20140203 01:24;V;;;;;;
B;217;3746281;15;20140203 01:24;;;25;SUTTON AVE;COBBITTY;2570;823;M;20131217;20140121;350000;E4;V;VACANT LAND;;GCD;;0;AI329505;
C;217;3746281;15;20140203 01:24;301/1169584;
D;217;3746281;15;20140203 01:24;P;;;;;;
D;217;3746281;15;20140203 01:24;V;;;;;;
B;217;3704767;16;20140203 01:24;;;9;LOWRY CL;HARRINGTON PARK;2567;817.7;M;20131205;20140120;335000;R2;V;VACANT LAND;;EUA;;0;AI329889;
C;217;3704767;16;20140203 01:24;108/280038;
D;217;3704767;16;20140203 01:24;P;;;;;;
D;217;3704767;16;20140203 01:24;P;;;;;;
D;217;3704767;16;20140203 01:24;V;;;;;;
B;217;3735174;17;20140203 01:24;;;29;MANOOKA RD;CURRANS HILL;2567;754.8;M;20131211;20140115;275000;R1;V;VACANT LAND;;GCJ;;0;AI321478;
C;217;3735174;17;20140203 01:24;529/1161133;
D;217;3735174;17;20140203 01:24;P;;;;;;
D;217;3735174;17;20140203 01:24;P;;;;;;
D;217;3735174;17;20140203 01:24;V;;;;;;
D;217;3735174;17;20140203 01:24;V;;;;;;
B;217;3741773;18;20140203 01:24;;;18;MINYA CRES;GLEDSWOOD HILLS;2557;476.8;M;20130911;20131217;260500;R1;V;VACANT LAND;;GCJ;;0;AI324321;
C;217;3741773;18;20140203 01:24;735/1185494;
D;217;3741773;18;20140203 01:24;P;;;;;;
D;217;3741773;18;20140203 01:24;P;;;;;;
D;217;3741773;18;20140203 01:24;V;;;;;;
B;217;3741778;19;20140203 01:24;;;8;MINYA CRES;GLEDSWOOD HILLS;2557;398.1;M;20131203;20131220;231000;R1;V;VACANT LAND;;GCJ;;0;AI292759;
C;217;3741778;19;20140203 01:24;740/1185494;
D;217;3741778;19;20140203 01:24;P;;;;;;
D;217;3741778;19;20140203 01:24;P;;;;;;
D;217;3741778;19;20140203 01:24;V;;;;;;
B;217;3744042;20;20140203 01:24;;;;MURPHY ST;ORAN PARK;2570;;;20130121;20140117;262500;;V;VACANT LAND;;;;0;AI325216;
C;217;3744042;20;20140203 01:24;2318/1174052;
D;217;3744042;20;20140203 01:24;P;;;;;;
D;217;3744042;20;20140203 01:24;P;;;;;;
D;217;3744042;20;20140203 01:24;V;;;;;;
B;217;3744048;21;20140203 01:24;;;;MURPHY ST;ORAN PARK;2570;;;20131206;20140117;242500;;V;VACANT LAND;;;;0;AI326737;
C;217;3744048;21;20140203 01:24;2324/1174052;
D;217;3744048;21;20140203 01:24;P;;;;;;
D;217;3744048;21;20140203 01:24;V;;;;;;
B;217;3744058;22;20140203 01:24;;;44;MURPHY ST;ORAN PARK;2570;;;20131220;20140120;236500;;V;VACANT LAND;;;;0;AI324031;
C;217;3744058;22;20140203 01:24;2334/1174052;
D;217;3744058;22;20140203 01:24;P;;;;;;
D;217;3744058;22;20140203 01:24;P;;;;;;
D;217;3744058;22;20140203 01:24;V;;;;;;
B;217;3675921;23;20140203 01:24;;;26;LEFFLER ST;ORAN PARK;2570;428.1;M;20131127;20140116;248500;R1;V;VACANT LAND;;GCA;;0;AI325281;
