A;RTSALEDATA;678;20140428 01:18;VALNET;
B;678;2750245;1;20140428 01:18;;;12;GARIBALDI ST;ARMIDALE;2350;910.5;M;20140313;20140410;435000;R1;R;RESIDENCE;;AAB;;0;AI525834;
C;678;2750245;1;20140428 01:18;22/73/758032;
D;678;2750245;1;20140428 01:18;P;;;;;;
D;678;2750245;1;20140428 01:18;V;;;;;;
D;678;2750245;1;20140428 01:18;V;;;;;;
B;678;2747595;2;20140428 01:18;;8;206;BEARDY ST;ARMIDALE;2350;;;20140226;20140327;230000;;3;SHOP;8;;;0;AI504015;
C;678;2747595;2;20140428 01:18;8/SP22471;
D;678;2747595;2;20140428 01:18;P;;;;;;
D;678;2747595;2;20140428 01:18;V;;;;;;
B;678;2748421;3;20140428 01:18;;2;20;CATHERINE ST;ARMIDALE;2350;;;20140221;20140328;200000;;R;RESIDENCE;2;;;0;AI514490;
C;678;2748421;3;20140428 01:18;2/SP53227;
D;678;2748421;3;20140428 01:18;P;;;;;;
D;678;2748421;3;20140428 01:18;P;;;;;;
D;678;2748421;3;20140428 01:18;V;;;;;;
D;678;2748421;3;20140428 01:18;V;;;;;;
B;678;3765221;4;20140428 01:18;;;;PRIMROSE HILL RD;ARMIDALE;2350;103.36;H;20140107;20140218;540000;;3;FARM;;;;0;AI479211;
C;678;3765221;4;20140428 01:18;2/174133 129, 293/755811;
D;678;3765221;4;20140428 01:18;P;;;;;;
D;678;3765221;4;20140428 01:18;V;;;;;;
D;678;3765221;4;20140428 01:18;V;;;;;;
B;678;3765224;5;20140428 01:18;;;;PRIMROSE HILL RD;ARMIDALE;2350;38.85;H;20140107;20140218;200000;;3;FARM;;;;0;AI479246;
C;678;3765224;5;20140428 01:18;127, 289/755811;
D;678;3765224;5;20140428 01:18;P;;;;;;
D;678;3765224;5;20140428 01:18;P;;;;;;
D;678;3765224;5;20140428 01:18;V;;;;;;
D;678;3765224;5;20140428 01:18;V;;;;;;
Z;28;5;5;16;
