A;RTSALEDATA;024;20140623 01:10;VALNET;
B;024;420281;1;20140623 01:10;;;173;SUTTON ST;COOTAMUNDRA;2590;670.3;M;20140331;20140606;76000;R1;R;RESIDENCE;;RCY;;0;AI663473;
C;024;420281;1;20140623 01:10;A/381340;
D;024;420281;1;20140623 01:10;P;;;;;;
D;024;420281;1;20140623 01:10;V;;;;;;
B;024;420363;2;20140623 01:10;;;131;TEMORA ST;COOTAMUNDRA;2590;1075;M;20140516;20140606;200000;R1;R;RESIDENCE;;RNW;;0;AI665159;
C;024;420363;2;20140623 01:10;1/209804;
D;024;420363;2;20140623 01:10;P;;;;;;
D;024;420363;2;20140623 01:10;P;;;;;;
D;024;420363;2;20140623 01:10;V;;;;;;
B;024;418985;3;20140623 01:10;;;25;HAY ST;COOTAMUNDRA;2590;691;M;20140424;20140605;104000;R1;R;RESIDENCE;;RNW;;0;AI656137;
C;024;418985;3;20140623 01:10;6/23475;
D;024;418985;3;20140623 01:10;P;;;;;;
D;024;418985;3;20140623 01:10;P;;;;;;
D;024;418985;3;20140623 01:10;V;;;;;;
D;024;418985;3;20140623 01:10;V;;;;;;
B;024;3234258;4;20140623 01:10;;;36;MARY ANGOVE CRES;COOTAMUNDRA;2590;1496;M;20140327;20140603;289000;R1;R;RESIDENCE;;RWE;;0;AI644264;
C;024;3234258;4;20140623 01:10;39/1092957;
D;024;3234258;4;20140623 01:10;P;;;;;;
D;024;3234258;4;20140623 01:10;P;;;;;;
D;024;3234258;4;20140623 01:10;V;;;;;;
Z;22;4;4;12;
