A;RTSALEDATA;141;20140120 01:20;VALNET;
B;141;3748101;1;20140120 01:20;;;13;CASTLE ST;BLAKEHURST;2221;677.8;M;20131005;20131129;2650000;;R;RESIDENCE;;;;0;AI220034;
C;141;3748101;1;20140120 01:20;1/1184432;
D;141;3748101;1;20140120 01:20;P;;;;;;
D;141;3748101;1;20140120 01:20;P;;;;;;
D;141;3748101;1;20140120 01:20;V;;;;;;
D;141;3748101;1;20140120 01:20;V;;;;;;
B;141;3748105;2;20140120 01:20;;;21;STUART CRES;BLAKEHURST;2221;1875.8;M;20130815;20131114;90000;;3;EXTRA LAND BO;;;;0;AI175940;
C;141;3748105;2;20140120 01:20;2/1184432 Permissive Occupancy 6068;
D;141;3748105;2;20140120 01:20;P;;;;;;
D;141;3748105;2;20140120 01:20;V;;;;;;
D;141;3748105;2;20140120 01:20;V;;;;;;
B;141;3684223;3;20140120 01:20;;;49;GOLD ST;BLAKEHURST;2221;603.4;M;20130911;20131218;1150000;E4;V;VACANT LAND;;ENN;;0;AI278799;
C;141;3684223;3;20140120 01:20;3/1176711;
D;141;3684223;3;20140120 01:20;P;;;;;;
D;141;3684223;3;20140120 01:20;V;;;;;;
B;141;3652948;4;20140120 01:20;;16;59;MONTGOMERY ST;KOGARAH;2217;;;20131018;20131213;620000;;R;RESIDENCE;16;;;0;AI288023;
C;141;3652948;4;20140120 01:20;16/SP84510;
D;141;3652948;4;20140120 01:20;P;;;;;;
D;141;3652948;4;20140120 01:20;P;;;;;;
D;141;3652948;4;20140120 01:20;V;;;;;;
B;141;1489383;5;20140120 01:20;;4;23;BELLEVUE ST;KOGARAH;2217;;;20131116;20131220;445000;;R;RESIDENCE;4;;;0;AI288786;
C;141;1489383;5;20140120 01:20;4/SP1251;
D;141;1489383;5;20140120 01:20;P;;;;;;
D;141;1489383;5;20140120 01:20;P;;;;;;
D;141;1489383;5;20140120 01:20;V;;;;;;
B;141;1491288;6;20140120 01:20;;3;75;CONNELLS POINT RD;SOUTH HURSTVILLE;2221;;;20131113;20131219;710000;;R;RESIDENCE;3;;;0;AI278646;
C;141;1491288;6;20140120 01:20;3/SP53184;
D;141;1491288;6;20140120 01:20;P;;;;;;
D;141;1491288;6;20140120 01:20;V;;;;;;
D;141;1491288;6;20140120 01:20;V;;;;;;
B;141;1488722;7;20140120 01:20;;1;25;BALFOUR ST;ALLAWAH;2218;;;20131014;20131212;500000;;R;RESIDENCE;1;;;0;AI297901;
C;141;1488722;7;20140120 01:20;1/SP6105;
D;141;1488722;7;20140120 01:20;P;;;;;;
D;141;1488722;7;20140120 01:20;V;;;;;;
D;141;1488722;7;20140120 01:20;V;;;;;;
B;141;1491412;8;20140120 01:20;;;289;CONNELLS POINT RD;CONNELLS POINT;2221;695.6;M;20131026;20131209;1100000;E4;R;RESIDENCE;;ENN;;0;AI294904;
C;141;1491412;8;20140120 01:20;A/342990;
D;141;1491412;8;20140120 01:20;P;;;;;;
D;141;1491412;8;20140120 01:20;P;;;;;;
D;141;1491412;8;20140120 01:20;V;;;;;;
D;141;1491412;8;20140120 01:20;V;;;;;;
B;141;1507514;9;20140120 01:20;;;25;WILLIAM ST;SOUTH HURSTVILLE;2221;696.77;M;20131105;20131217;985000;R2;R;RESIDENCE;;XGG;;0;AI287484;
C;141;1507514;9;20140120 01:20;45/6862;
D;141;1507514;9;20140120 01:20;P;;;;;;
D;141;1507514;9;20140120 01:20;P;;;;;;
D;141;1507514;9;20140120 01:20;V;;;;;;
B;141;1507816;10;20140120 01:20;;;104 A;WOIDS AVE;ALLAWAH;2218;388.8;M;20131113;20131216;779000;R2;R;RESIDENCE;;XEE;;0;AI289050;
C;141;1507816;10;20140120 01:20;A/371514;
D;141;1507816;10;20140120 01:20;P;;;;;;
D;141;1507816;10;20140120 01:21;V;;;;;;
B;141;1505491;11;20140120 01:21;;7;8;TARGO RD;BEVERLEY PARK;2217;;;20130531;20130712;630000;;R;RESIDENCE;7;;;0;AI293342;
C;141;1505491;11;20140120 01:21;7/SP32750;
D;141;1505491;11;20140120 01:21;P;;;;;;
D;141;1505491;11;20140120 01:21;V;;;;;;
D;141;1505491;11;20140120 01:21;V;;;;;;
B;141;1500329;12;20140120 01:21;;4;14;ORMONDE PDE;HURSTVILLE;2220;;;20131118;20131220;450000;;R;RESIDENCE;4;;;0;AI289416;
C;141;1500329;12;20140120 01:21;4/SP61964;
D;141;1500329;12;20140120 01:21;P;;;;;;
D;141;1500329;12;20140120 01:21;V;;;;;;
B;141;1500598;13;20140120 01:21;;;10;PANORAMA ST;PENSHURST;2222;445.91;M;20131101;20131213;960000;R2;R;RESIDENCE;;XHH;;0;AI293963;
C;141;1500598;13;20140120 01:21;92/11059;
