A;188;20101220 02:16;VALNET;
B;188;3059936;1;20101220 02:16;GORDONVALE;;4278;TARWOONA RD;TWIN RIVERS;2410;1282.9;H;20101201;20101201;1000000;R;3;FARM;;RJ;;0;AF913858;
C;188;3059936;1;20101220 02:16;4, 5, 6, 7, 10/750062 13/750094;
D;188;3059936;1;20101220 02:16;P;;;;;;
D;188;3059936;1;20101220 02:16;V;;;;;;
B;188;1855135;2;20101220 02:16;LINDALE;;236;YARRABEE RD;ROB ROY;2360;481.7;H;20100224;20101029;50000;R;3;VACANT LAND - PT LOT;;RB;;0;AF864793;
C;188;1855135;2;20101220 02:16;PT 1/1156519;
D;188;1855135;2;20101220 02:16;P;;;;;;
D;188;1855135;2;20101220 02:17;V;;;;;;
D;188;1855135;2;20101220 02:17;V;;;;;;
B;188;3297511;3;20101220 02:17;DELMERE ESTATE;;10 D;BREWERY ST;INVERELL;2360;850.6;M;20100505;20100618;480000;A;R;RESIDENCE;;TB;;0;AF917598;
C;188;3297511;3;20101220 02:17;1/1106990;
D;188;3297511;3;20101220 02:17;P;;;;;;
D;188;3297511;3;20101220 02:17;P;;;;;;
D;188;3297511;3;20101220 02:17;V;;;;;;
Z;16;3;3;8;
