A;232;20100726 04:41;VALNET;
B;232;2610361;1;20100726 04:41;;;;AVOCA, NYNGAN ROAD;TOTTENHAM;2873;795.4;H;20100413;20100413;104000;R;3;FARM;;RR;;67;AF596327;
C;232;2610361;1;20100726 04:41;8/705201 30, 34, 35/752868 Licence 202559;
D;232;2610361;1;20100726 04:41;P;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
D;232;2610361;1;20100726 04:41;V;;;;;;
B;232;3273169;2;20100726 04:41;;;;GREGORY ST;NYNGAN;2825;3.509;H;20100531;20100623;75000;R;V;VACANT LAND;;UB;;0;AF624738;
C;232;3273169;2;20100726 04:41;4/1102360;
D;232;3273169;2;20100726 04:41;P;;;;;;
D;232;3273169;2;20100726 04:41;P;;;;;;
D;232;3273169;2;20100726 04:41;V;;;;;;
D;232;3273169;2;20100726 04:41;V;;;;;;
Z;20;2;2;14;
