A;002;20101115 03:19;VALNET;
B;002;22958;1;20101115 03:19;;;67;CORY ST;MARTINS CREEK;2420;644.9;M;20100831;20101005;220000;A;R;RESIDENCE;;AM;;0;AF857987;
C;002;22958;1;20101115 03:19;260/545311;
D;002;22958;1;20101115 03:19;P;;;;;;
D;002;22958;1;20101115 03:19;V;;;;;;
D;002;22958;1;20101115 03:19;V;;;;;;
B;002;21320;2;20101115 03:19;;;68;BROWN ST;DUNGOG;2420;635.6;M;20100726;20100924;500000;A;R;RESIDENCE;;AD;;0;AF849088;
C;002;21320;2;20101115 03:19;6/11024;
D;002;21320;2;20101115 03:19;P;;;;;;
D;002;21320;2;20101115 03:19;V;;;;;;
B;002;21882;3;20101115 03:19;;;93;LORD ST;DUNGOG;2420;673.6;M;20100913;20101025;305000;A;R;RESIDENCE;;AD;;0;AF848826;
C;002;21882;3;20101115 03:19;3/596472;
D;002;21882;3;20101115 03:19;P;;;;;;
D;002;21882;3;20101115 03:19;V;;;;;;
D;002;21882;3;20101115 03:19;V;;;;;;
B;002;24589;4;20101115 03:19;;;;EAGLETON FOREST RD;GLEN OAK;2320;16.389;H;20100708;20100903;680000;R;R;RESIDENCE;;RC;;0;AF836017;
C;002;24589;4;20101115 03:19;117/752497 Enclosure Permit 202152;
D;002;24589;4;20101115 03:19;P;;;;;;
D;002;24589;4;20101115 03:19;P;;;;;;
D;002;24589;4;20101115 03:19;V;;;;;;
D;002;24589;4;20101115 03:19;V;;;;;;
B;002;3259078;5;20101115 03:19;;;27;HILLVIEW AVE;DUNGOG;2420;1291;M;20100902;20101001;78000;A;V;VACANT LAND;;AD;;0;AF866200;
C;002;3259078;5;20101115 03:19;1/1099745;
D;002;3259078;5;20101115 03:19;P;;;;;;
D;002;3259078;5;20101115 03:19;V;;;;;;
Z;26;5;5;14;
