A;253;20100830 04:16;VALNET;
B;253;3057219;1;20100830 04:16;;;;CASTLEREAGH HWY;LIGHTNING RIDGE;2834;197.1;H;20100603;20100729;90000;R;3;FARM;;SB;;0;AF676225;
C;253;3057219;1;20100830 04:16;1/1062072 Western Land Lease 14390;
D;253;3057219;1;20100830 04:16;P;;;;;;
D;253;3057219;1;20100830 04:16;P;;;;;;
D;253;3057219;1;20100830 04:16;V;;;;;;
B;253;2678271;2;20100830 04:16;;;27;FOX ST;WALGETT;2832;746.1;M;20100702;20100813;320000;Z;3;SHOP;;BA;;0;AF698132;
C;253;2678271;2;20100830 04:16;A/344823;
D;253;2678271;2;20100830 04:16;P;;;;;;
D;253;2678271;2;20100830 04:16;V;;;;;;
B;253;2678361;3;20100830 04:16;;;25;MONTKEILA ST;WALGETT;2832;1252;M;20100708;20100819;125000;Z;R;RESIDENCE;;AC;;0;AF703053;
C;253;2678361;3;20100830 04:16;31/231207;
D;253;2678361;3;20100830 04:16;P;;;;;;
D;253;2678361;3;20100830 04:16;V;;;;;;
B;253;3181708;4;20100830 04:16;;;;KAMILAROI HWY;WALGETT;2832;4.023;H;20100602;20100714;200000;R;R;RESIDENCE;;NT;;0;AF699443;
C;253;3181708;4;20100830 04:16;1/1071344;
D;253;3181708;4;20100830 04:16;P;;;;;;
D;253;3181708;4;20100830 04:16;P;;;;;;
D;253;3181708;4;20100830 04:16;V;;;;;;
D;253;3181708;4;20100830 04:16;V;;;;;;
Z;21;4;4;11;
