A;539;20101213 01:49;VALNET;
B;539;3504964;1;20101213 01:49;;;32;LEVER PL;ROYALLA;2620;6.072;H;20100824;20101025;487900;R;V;VACANT LAND;;QR;;0;AF908015;
C;539;3504964;1;20101213 01:49;505/1145772;
D;539;3504964;1;20101213 01:49;P;;;;;;
D;539;3504964;1;20101213 01:49;P;;;;;;
D;539;3504964;1;20101213 01:49;V;;;;;;
B;539;456406;2;20101213 01:49;;31;19;CHARLES ST;QUEANBEYAN;2620;;;20101013;20101122;172500;;R;RESIDENCE;31;;;0;AF917411;
C;539;456406;2;20101213 01:49;31/SP20931;
D;539;456406;2;20101213 01:49;P;;;;;;
D;539;456406;2;20101213 01:49;V;;;;;;
B;539;454442;3;20101213 01:49;;;9;BEARD CL;KARABAR;2620;1350;M;20100909;20101006;400000;A;V;VACANT LAND;;HT;;0;AF914168;
C;539;454442;3;20101213 01:49;35/786344;
D;539;454442;3;20101213 01:49;P;;;;;;
D;539;454442;3;20101213 01:49;P;;;;;;
D;539;454442;3;20101213 01:49;P;;;;;;
D;539;454442;3;20101213 01:49;P;;;;;;
D;539;454442;3;20101213 01:49;V;;;;;;
D;539;454442;3;20101213 01:49;V;;;;;;
D;539;454442;3;20101213 01:49;V;;;;;;
B;539;454717;4;20101213 01:49;;;114;BICENTENNIAL DR;JERRABOMBERRA;2619;893.6;M;20100818;20101119;635000;A;R;RESIDENCE;;DJ;;0;AF912555;
C;539;454717;4;20101213 01:49;732/814725;
D;539;454717;4;20101213 01:49;P;;;;;;
D;539;454717;4;20101213 01:49;V;;;;;;
B;539;456765;5;20101213 01:49;;;7;CONSIDINE CL;GREENLEIGH;2620;5438;M;20100825;20101123;740000;A;R;RESIDENCE;;AJ;;0;AF916214;
C;539;456765;5;20101213 01:49;51/700921;
D;539;456765;5;20101213 01:49;P;;;;;;
D;539;456765;5;20101213 01:49;V;;;;;;
B;539;457435;6;20101213 01:49;;3;74;CREST PARK PDE;QUEANBEYAN WEST;2620;;;20101027;20101126;417000;;R;RESIDENCE;6;;;0;AF918432;
C;539;457435;6;20101213 01:49;6/SP40811;
D;539;457435;6;20101213 01:49;P;;;;;;
D;539;457435;6;20101213 01:49;P;;;;;;
D;539;457435;6;20101213 01:49;V;;;;;;
D;539;457435;6;20101213 01:49;V;;;;;;
B;539;458099;7;20101213 01:49;;9;61;DONALD RD;KARABAR;2620;;;20101020;20101118;237000;;R;RESIDENCE;9;;;0;AF903333;
C;539;458099;7;20101213 01:49;9/SP10342;
D;539;458099;7;20101213 01:49;P;;;;;;
D;539;458099;7;20101213 01:49;V;;;;;;
D;539;458099;7;20101213 01:49;V;;;;;;
B;539;463594;8;20101213 01:49;;;43;NICHOLII LOOP;JERRABOMBERRA;2619;850.1;M;20100923;20101119;758000;A;R;RESIDENCE;;DJ;;0;AF909032;
C;539;463594;8;20101213 01:49;1294/1013820;
D;539;463594;8;20101213 01:49;P;;;;;;
D;539;463594;8;20101213 01:49;P;;;;;;
D;539;463594;8;20101213 01:49;V;;;;;;
D;539;463594;8;20101213 01:49;V;;;;;;
B;539;461216;9;20101213 01:49;;;9;KENNY PL;KARABAR;2620;467.3;M;20101001;20101125;473000;A;R;RESIDENCE;;HT;;0;AF917786;
C;539;461216;9;20101213 01:49;2/831254;
D;539;461216;9;20101213 01:49;P;;;;;;
D;539;461216;9;20101213 01:49;P;;;;;;
D;539;461216;9;20101213 01:49;V;;;;;;
D;539;461216;9;20101213 01:49;V;;;;;;
B;539;463914;10;20101213 01:49;;;20;OLERIA ST;KARABAR;2620;619.7;M;20101014;20101125;335000;A;R;RESIDENCE;;AF;;0;AF914126;
C;539;463914;10;20101213 01:49;164/239180;
D;539;463914;10;20101213 01:49;P;;;;;;
D;539;463914;10;20101213 01:49;V;;;;;;
D;539;463914;10;20101213 01:49;V;;;;;;
B;539;2949555;11;20101213 01:49;;;210;BICENTENNIAL DR;JERRABOMBERRA;2619;867.2;M;20101103;20101118;680000;A;R;RESIDENCE;;JB;;0;AF905601;
C;539;2949555;11;20101213 01:49;6/1045916;
D;539;2949555;11;20101213 01:49;P;;;;;;
D;539;2949555;11;20101213 01:49;P;;;;;;
D;539;2949555;11;20101213 01:49;V;;;;;;
D;539;2949555;11;20101213 01:49;V;;;;;;
B;539;3553453;12;20101213 01:49;;;13;UMINA PL;JERRABOMBERRA;2619;1756;M;20101018;20101018;30000;;V;VACANT LAND;;;;0;AF896843;
C;539;3553453;12;20101213 01:49;;
D;539;3553453;12;20101213 01:49;P;;;;;;
D;539;3553453;12;20101213 01:49;P;;;;;;
D;539;3553453;12;20101213 01:49;V;;;;;;
B;539;3553455;13;20101213 01:49;;;13;UMINA PL;JERRABOMBERRA;2619;3002;M;20100924;20101028;990000;;R;RESIDENCE;;;;0;AF904410;
C;539;3553455;13;20101213 01:49;1/1143236;
D;539;3553455;13;20101213 01:49;P;;;;;;
D;539;3553455;13;20101213 01:49;P;;;;;;
D;539;3553455;13;20101213 01:49;V;;;;;;
D;539;3553455;13;20101213 01:49;V;;;;;;
D;539;3553455;13;20101213 01:49;V;;;;;;
B;539;3294280;14;20101213 01:49;;3;7;WATERLOO ST;QUEANBEYAN EAST;2620;;;20100928;20101109;448000;;R;RESIDENCE;3;;;0;AF915822;
C;539;3294280;14;20101213 01:49;3/SP78184;
D;539;3294280;14;20101213 01:49;P;;;;;;
D;539;3294280;14;20101213 01:49;P;;;;;;
D;539;3294280;14;20101213 01:49;V;;;;;;
Z;79;14;14;49;
