A;149;20101025 01:38;VALNET;
B;149;1661167;1;20101025 01:38;;;38;MORGO ST;URUNGA;2455;430;M;20100714;20100908;246667;A;R;RESIDENCE;;AD;;67;AF809679;
C;149;1661167;1;20101025 01:38;195/755552;
D;149;1661167;1;20101025 01:38;P;;;;;;
D;149;1661167;1;20101025 01:38;V;;;;;;
D;149;1661167;1;20101025 01:38;V;;;;;;
D;149;1661167;1;20101025 01:38;V;;;;;;
D;149;1661167;1;20101025 01:38;V;;;;;;
D;149;1661167;1;20101025 01:38;V;;;;;;
B;149;1661431;2;20101025 01:38;;3;39;PACIFIC HWY;URUNGA;2455;;;20100824;20101005;210000;;R;RESIDENCE;3;;;0;AF815762;
C;149;1661431;2;20101025 01:38;3/SP30697;
D;149;1661431;2;20101025 01:38;P;;;;;;
D;149;1661431;2;20101025 01:38;V;;;;;;
B;149;3091163;3;20101025 01:38;;;798;KALANG RD;KALANG;2454;72.97;H;20100908;20100908;110000;R;R;RESIDENCE;;RQ;;0;AF785807;
C;149;3091163;3;20101025 01:38;1/1061496;
D;149;3091163;3;20101025 01:38;P;;;;;;
D;149;3091163;3;20101025 01:38;P;;;;;;
D;149;3091163;3;20101025 01:38;P;;;;;;
D;149;3091163;3;20101025 01:38;P;;;;;;
D;149;3091163;3;20101025 01:38;P;;;;;;
D;149;3091163;3;20101025 01:38;P;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
D;149;3091163;3;20101025 01:38;V;;;;;;
B;149;3495481;4;20101025 01:38;;;3;RED GUM CRES;BELLINGEN;2454;600.9;M;20100903;20101001;106000;A;V;VACANT LAND;;AC;;0;AF814906;
C;149;3495481;4;20101025 01:38;5/1143592;
D;149;3495481;4;20101025 01:38;P;;;;;;
D;149;3495481;4;20101025 01:38;V;;;;;;
B;149;3495489;5;20101025 01:38;;;10;RED GUM CRES;BELLINGEN;2454;771;M;20091006;20101005;105000;A;V;VACANT LAND;;AC;;0;AF809775;
C;149;3495489;5;20101025 01:38;13/1143592;
D;149;3495489;5;20101025 01:38;P;;;;;;
D;149;3495489;5;20101025 01:38;P;;;;;;
D;149;3495489;5;20101025 01:38;V;;;;;;
B;149;3495491;6;20101025 01:38;;;14;RED GUM CRES;BELLINGEN;2454;813.8;M;20100513;20100611;135000;A;V;VACANT LAND;;AC;;0;AF566297;
C;149;3495491;6;20101025 01:38;15/1143592;
D;149;3495491;6;20101025 01:38;P;;;;;;
D;149;3495491;6;20101025 01:38;V;;;;;;
Z;80;6;6;66;
