A;234;20100719 02:14;VALNET;
B;234;2614105;1;20100719 02:14;;;19;BONANZA ST;BROKEN HILL;2880;878.9;M;20100525;20050623;90000;A;R;RESIDENCE;;AC;;0;AF613023;
C;234;2614105;1;20100719 02:14;4939/757298;
D;234;2614105;1;20100719 02:14;P;;;;;;
D;234;2614105;1;20100719 02:14;P;;;;;;
D;234;2614105;1;20100719 02:14;V;;;;;;
D;234;2614105;1;20100719 02:14;V;;;;;;
D;234;2614105;1;20100719 02:14;V;;;;;;
B;234;2619951;2;20100719 02:14;;;241;OXIDE ST;BROKEN HILL;2880;341.4;M;20100427;20100609;70000;A;R;RESIDENCE;;BX;;0;AF618351;
C;234;2619951;2;20100719 02:14;33/666281;
D;234;2619951;2;20100719 02:14;P;;;;;;
D;234;2619951;2;20100719 02:14;V;;;;;;
B;234;2615429;3;20100719 02:14;;;232;CLARKE ST;BROKEN HILL;2880;878.4;M;20100510;20100705;45000;A;R;RESIDENCE;;AF;;0;AF615214;
C;234;2615429;3;20100719 02:14;1404/757298;
D;234;2615429;3;20100719 02:14;P;;;;;;
D;234;2615429;3;20100719 02:14;P;;;;;;
D;234;2615429;3;20100719 02:14;V;;;;;;
B;234;2615684;4;20100719 02:14;;;155;CORNISH LANE;BROKEN HILL;2880;795.8;M;20100610;20100630;85000;A;R;RESIDENCE;;AJ;;0;AF618816;
C;234;2615684;4;20100719 02:14;A/343183;
D;234;2615684;4;20100719 02:14;P;;;;;;
D;234;2615684;4;20100719 02:14;V;;;;;;
Z;22;4;4;12;
