A;074;20100913 01:55;VALNET;
B;074;2965624;1;20100913 01:55;;;5;ROWLEY ST;GRIFFITH;2680;834.8;M;20100715;20100816;368000;A;R;RESIDENCE;;AA;;0;AF722236;
C;074;2965624;1;20100913 01:55;79/1048587;
D;074;2965624;1;20100913 01:55;P;;;;;;
D;074;2965624;1;20100913 01:55;V;;;;;;
B;074;568540;2;20100913 01:55;;;;LEETON RD;WIDGELLI;2680;319;H;20100604;20100819;2200000;R;3;FARM;;RR;;0;AF718727;
C;074;568540;2;20100913 01:55;22/617311;
D;074;568540;2;20100913 01:55;P;;;;;;
D;074;568540;2;20100913 01:55;V;;;;;;
B;074;569078;3;20100913 01:55;FARM 796;;796;BARRACKS RD;YENDA;2681;21.19;H;20100629;20100727;980000;R;3;FARM;;RG;;0;AF722528;
C;074;569078;3;20100913 01:55;561, 562/751728;
D;074;569078;3;20100913 01:55;P;;;;;;
D;074;569078;3;20100913 01:55;V;;;;;;
D;074;569078;3;20100913 01:55;V;;;;;;
D;074;569078;3;20100913 01:55;V;;;;;;
D;074;569078;3;20100913 01:55;V;;;;;;
B;074;3154190;4;20100913 01:55;;;2645;CEMETERY RD;YENDA;2681;40;H;20100727;20100824;490000;R;3;FARM;;RR;;0;AF727443;
C;074;3154190;4;20100913 01:55;1/1078574 Farm Number 2645;
D;074;3154190;4;20100913 01:55;P;;;;;;
D;074;3154190;4;20100913 01:55;V;;;;;;
D;074;3154190;4;20100913 01:55;V;;;;;;
B;074;2831008;5;20100913 01:55;;;639;GARDINER RD;YOOGALI;2680;2062;M;20100430;20100701;765000;R;R;RESIDENCE;;RH;;0;AF734073;
C;074;2831008;5;20100913 01:55;3/1028574;
D;074;2831008;5;20100913 01:55;P;;;;;;
D;074;2831008;5;20100913 01:55;P;;;;;;
D;074;2831008;5;20100913 01:55;V;;;;;;
D;074;2831008;5;20100913 01:55;V;;;;;;
B;074;3275145;6;20100913 01:55;;;13;VERRI ST;GRIFFITH;2680;842.6;M;20100812;20100820;133000;A;V;VACANT LAND;;AA;;0;AF729424;
C;074;3275145;6;20100913 01:55;38/1099777;
D;074;3275145;6;20100913 01:55;P;;;;;;
D;074;3275145;6;20100913 01:55;V;;;;;;
Z;32;6;6;18;
