A;151;20100705 01:57;VALNET;
B;151;1682749;1;20100705 01:57;;;2;SUNRISE PL;CASINO;2470;658.6;M;20100226;20100330;285000;A;V;VACANT LAND;;AF;;0;AF509437;
C;151;1682749;1;20100705 01:57;53/261547;
D;151;1682749;1;20100705 01:57;P;;;;;;
D;151;1682749;1;20100705 01:57;V;;;;;;
B;151;1682233;2;20100705 01:57;;;34;RICHMOND ST;CASINO;2470;981.4;M;20100429;20100604;255000;A;R;RESIDENCE;;AC;;0;AF593767;
C;151;1682233;2;20100705 01:57;12/5105;
D;151;1682233;2;20100705 01:57;P;;;;;;
D;151;1682233;2;20100705 01:57;P;;;;;;
D;151;1682233;2;20100705 01:57;V;;;;;;
B;151;1682340;3;20100705 01:57;;;10;ROSE PL;CASINO;2470;720;M;20100521;20100618;322500;A;R;RESIDENCE;;AF;;0;AF591898;
C;151;1682340;3;20100705 01:57;112/701788;
D;151;1682340;3;20100705 01:57;P;;;;;;
D;151;1682340;3;20100705 01:57;P;;;;;;
D;151;1682340;3;20100705 01:57;V;;;;;;
B;151;1678993;4;20100705 01:57;;;5;BENNETT ST;CASINO;2470;645;M;20100518;20100615;265000;A;R;RESIDENCE;;AD;;0;AF561242;
C;151;1678993;4;20100705 01:57;2/536271;
D;151;1678993;4;20100705 01:57;P;;;;;;
D;151;1678993;4;20100705 01:57;P;;;;;;
D;151;1678993;4;20100705 01:57;V;;;;;;
B;151;1679106;5;20100705 01:57;;;3655;BRUXNER HWY;CASINO;2470;4046;M;20100413;20100519;400000;R;R;RESIDENCE;;RE;;0;AF568231;
C;151;1679106;5;20100705 01:57;1/577626;
D;151;1679106;5;20100705 01:57;P;;;;;;
D;151;1679106;5;20100705 01:57;V;;;;;;
D;151;1679106;5;20100705 01:57;V;;;;;;
B;151;1679783;6;20100705 01:57;;;11;COLCHES ST;CASINO;2470;784.4;M;20100521;20100611;205000;A;R;RESIDENCE;;AD;;0;AF579586;
C;151;1679783;6;20100705 01:57;21/717334;
D;151;1679783;6;20100705 01:57;P;;;;;;
D;151;1679783;6;20100705 01:57;V;;;;;;
B;151;1680155;7;20100705 01:57;;2;22;EAST ST;CASINO;2470;;;20100519;20100616;210000;;R;RESIDENCE;2;;;0;AF574966;
C;151;1680155;7;20100705 01:57;2/SP30384;
D;151;1680155;7;20100705 01:57;P;;;;;;
D;151;1680155;7;20100705 01:57;V;;;;;;
B;151;3394291;8;20100705 01:57;;;6;THOMPSON CL;CASINO;2470;800.1;M;20100525;20100618;385000;A;R;RESIDENCE;;AJ;;0;AF587484;
C;151;3394291;8;20100705 01:57;40/1127839;
D;151;3394291;8;20100705 01:57;P;;;;;;
D;151;3394291;8;20100705 01:57;P;;;;;;
D;151;3394291;8;20100705 01:57;V;;;;;;
B;151;3465243;9;20100705 01:57;;;;FLATLEY PL;CASINO;2470;4559;M;20100519;20100618;150000;R;V;VACANT LAND;;RA;;0;AF588636;
C;151;3465243;9;20100705 01:57;23/1140721;
D;151;3465243;9;20100705 01:57;P;;;;;;
D;151;3465243;9;20100705 01:57;P;;;;;;
D;151;3465243;9;20100705 01:57;V;;;;;;
B;151;1685637;10;20100705 01:57;;;71;RICHMOND ST;WOODBURN;2472;2023;M;20100514;20100611;465000;A;R;RESIDENCE;;DL;;0;AF584962;
C;151;1685637;10;20100705 01:57;3/20/759110;
D;151;1685637;10;20100705 01:57;P;;;;;;
D;151;1685637;10;20100705 01:57;P;;;;;;
D;151;1685637;10;20100705 01:57;V;;;;;;
D;151;1685637;10;20100705 01:57;V;;;;;;
B;151;1688274;11;20100705 01:57;;;98;BROOKERS RD;SHANNON BROOK;2470;2;H;20100415;20100616;320000;R;R;RESIDENCE;;RB;;0;AF589636;
C;151;1688274;11;20100705 01:57;193/830639;
D;151;1688274;11;20100705 01:57;P;;;;;;
D;151;1688274;11;20100705 01:57;P;;;;;;
D;151;1688274;11;20100705 01:57;V;;;;;;
B;151;1684062;12;20100705 01:57;;;27;BANKSIA ST;EVANS HEAD;2473;643.4;M;20100519;20100616;470000;A;R;RESIDENCE;;DA;;0;AF586065;
C;151;1684062;12;20100705 01:57;21/841902;
D;151;1684062;12;20100705 01:57;P;;;;;;
D;151;1684062;12;20100705 01:57;P;;;;;;
D;151;1684062;12;20100705 01:57;V;;;;;;
B;151;1684427;13;20100705 01:57;;;29;CEDAR ST;EVANS HEAD;2473;392;M;20100505;20100602;370000;A;R;RESIDENCE;;DF;;0;AF593880;
C;151;1684427;13;20100705 01:57;14/24288;
D;151;1684427;13;20100705 01:57;P;;;;;;
D;151;1684427;13;20100705 01:57;V;;;;;;
B;151;1684643;14;20100705 01:57;;1;4;HEATH ST;EVANS HEAD;2473;;;20100318;20100422;254000;;R;RESIDENCE;1;;;0;AF579393;
C;151;1684643;14;20100705 01:57;1/SP18460;
