A;207;20101025 01:40;VALNET;
B;207;1973047;1;20101025 01:40;;4;118;ALISON RD;RANDWICK;2031;;;20100811;20100922;460000;;R;RESIDENCE;4;;;0;AF815836;
C;207;1973047;1;20101025 01:40;4/SP1905;
D;207;1973047;1;20101025 01:40;P;;;;;;
D;207;1973047;1;20101025 01:40;V;;;;;;
B;207;1994479;2;20101025 01:40;;7;19;DUNCAN ST;MAROUBRA;2035;;;20100827;20101008;515000;;R;RESIDENCE;7;;;0;AF813870;
C;207;1994479;2;20101025 01:40;7/SP14389;
D;207;1994479;2;20101025 01:40;P;;;;;;
D;207;1994479;2;20101025 01:40;V;;;;;;
B;207;1997789;3;20101025 01:40;;;77;GALE RD;MAROUBRA;2035;292.7;M;20100626;20100913;1020000;A;R;RESIDENCE;;AF;;0;AF807845;
C;207;1997789;3;20101025 01:40;1/562097;
D;207;1997789;3;20101025 01:40;P;;;;;;
D;207;1997789;3;20101025 01:40;P;;;;;;
D;207;1997789;3;20101025 01:40;V;;;;;;
B;207;2010457;4;20101025 01:40;;;163;MOVERLY RD;SOUTH COOGEE;2034;359;M;20100831;20101012;1325000;A;R;RESIDENCE;;AH;;0;AF819203;
C;207;2010457;4;20101025 01:40;2386/752015;
D;207;2010457;4;20101025 01:40;P;;;;;;
D;207;2010457;4;20101025 01:40;P;;;;;;
D;207;2010457;4;20101025 01:40;V;;;;;;
D;207;2010457;4;20101025 01:40;V;;;;;;
B;207;2013222;5;20101025 01:40;;8;3;PITT ST;RANDWICK;2031;;;20100827;20101008;610000;;R;RESIDENCE;8;;;0;AF820094;
C;207;2013222;5;20101025 01:40;8/SP6773;
D;207;2013222;5;20101025 01:40;P;;;;;;
D;207;2013222;5;20101025 01:40;P;;;;;;
D;207;2013222;5;20101025 01:40;V;;;;;;
B;207;2018664;6;20101025 01:40;;;22;WALLACE ST;KINGSFORD;2032;390.08;M;20100714;20100915;1100000;A;R;RESIDENCE;;AF;;0;AF809485;
C;207;2018664;6;20101025 01:40;D/365573;
