A;098;20100802 03:09;VALNET;
B;098;1024281;1;20100802 03:09;;;20;COOINDA PL;KIAMA;2533;604.5;M;20100520;20100701;315000;A;V;VACANT LAND;;JT;;0;AF639380;
C;098;1024281;1;20100802 03:09;24/1018851;
D;098;1024281;1;20100802 03:09;P;;;;;;
D;098;1024281;1;20100802 03:09;P;;;;;;
D;098;1024281;1;20100802 03:09;V;;;;;;
D;098;1024281;1;20100802 03:09;V;;;;;;
B;098;1029534;2;20100802 03:09;;;15;BELVEDERE ST;KIAMA;2533;585.5;M;20100610;20100708;485000;A;R;RESIDENCE;;JT;;0;AF638365;
C;098;1029534;2;20100802 03:09;115/835068;
D;098;1029534;2;20100802 03:09;P;;;;;;
D;098;1029534;2;20100802 03:09;V;;;;;;
D;098;1029534;2;20100802 03:09;V;;;;;;
B;098;1024565;3;20100802 03:09;;;5;DOOLEY RD;TOOLIJOOA;2534;4000;M;20100601;20100706;580000;R;R;RESIDENCE;;CQ;;0;AF639846;
C;098;1024565;3;20100802 03:09;805/1007393;
D;098;1024565;3;20100802 03:09;P;;;;;;
D;098;1024565;3;20100802 03:09;P;;;;;;
D;098;1024565;3;20100802 03:09;V;;;;;;
B;098;1029955;4;20100802 03:09;;;21;STAFFORD ST;GERROA;2534;600.7;M;20100517;20100714;745000;A;R;RESIDENCE;;GK;;0;AF639004;
C;098;1029955;4;20100802 03:09;11/24061;
D;098;1029955;4;20100802 03:09;P;;;;;;
D;098;1029955;4;20100802 03:09;V;;;;;;
B;098;1024739;5;20100802 03:09;;;22;EUREKA AVE;KIAMA DOWNS;2533;828.3;M;20100607;20100712;825000;A;R;RESIDENCE;;GX;;0;AF649559;
C;098;1024739;5;20100802 03:09;432/30547;
D;098;1024739;5;20100802 03:09;P;;;;;;
D;098;1024739;5;20100802 03:09;P;;;;;;
D;098;1024739;5;20100802 03:09;V;;;;;;
D;098;1024739;5;20100802 03:09;V;;;;;;
Z;28;5;5;16;
