A;088;20101206 02:44;VALNET;
B;088;771557;1;20101206 02:44;;8;11;BEN BOYD RD;NEUTRAL BAY;2089;;;20101015;20101112;605000;;R;RESIDENCE;8;;;0;AF907299;
C;088;771557;1;20101206 02:44;8/SP5065;
D;088;771557;1;20101206 02:44;P;;;;;;
D;088;771557;1;20101206 02:44;P;;;;;;
D;088;771557;1;20101206 02:44;V;;;;;;
B;088;782518;2;20101206 02:44;;4;17 A;HARRIETTE ST;NEUTRAL BAY;2089;;;20100929;20101110;405000;;R;RESIDENCE;4;;;0;AF895269;
C;088;782518;2;20101206 02:44;4/SP16076;
D;088;782518;2;20101206 02:44;P;;;;;;
D;088;782518;2;20101206 02:44;V;;;;;;
B;088;782569;3;20101206 02:44;;1;42;HARRIETTE ST;NEUTRAL BAY;2089;;;20100924;20101021;965000;;R;RESIDENCE;1;;;0;AF898665;
C;088;782569;3;20101206 02:44;1/SP13317;
D;088;782569;3;20101206 02:44;P;;;;;;
D;088;782569;3;20101206 02:44;P;;;;;;
D;088;782569;3;20101206 02:44;V;;;;;;
B;088;771865;4;20101206 02:44;;17;240;BEN BOYD RD;CREMORNE;2090;;;20101020;20101117;380000;;R;RESIDENCE;17;;;0;AF895626;
C;088;771865;4;20101206 02:44;17/SP61249;
D;088;771865;4;20101206 02:44;P;;;;;;
D;088;771865;4;20101206 02:44;V;;;;;;
B;088;780151;5;20101206 02:44;;;18;FALCON ST;CROWS NEST;2065;102.6;M;20101021;20101118;495000;M;3;SHOP;;MK;;0;AF897482;
C;088;780151;5;20101206 02:44;1/748286;
D;088;780151;5;20101206 02:44;P;;;;;;
D;088;780151;5;20101206 02:44;V;;;;;;
B;088;774867;6;20101206 02:44;;;48;CAIRO ST;CAMMERAY;2062;332.03;M;20101013;20101124;1410000;A;R;RESIDENCE;;NJ;;0;AF910846;
C;088;774867;6;20101206 02:44;B/389278;
D;088;774867;6;20101206 02:44;P;;;;;;
D;088;774867;6;20101206 02:44;P;;;;;;
D;088;774867;6;20101206 02:44;V;;;;;;
D;088;774867;6;20101206 02:44;V;;;;;;
D;088;774867;6;20101206 02:44;V;;;;;;
B;088;780379;7;20101206 02:44;;;2;FIFTH AVE;CREMORNE;2090;650.91;M;20100915;20101118;2110000;A;R;RESIDENCE;;NJ;;0;AF897329;
C;088;780379;7;20101206 02:44;B/318027 B/319295;
D;088;780379;7;20101206 02:44;P;;;;;;
D;088;780379;7;20101206 02:44;P;;;;;;
D;088;780379;7;20101206 02:44;V;;;;;;
B;088;769806;8;20101206 02:44;;;123;ATCHISON ST;CROWS NEST;2065;186.93;M;20100929;20101103;1250000;A;R;RESIDENCE;;NF;;0;AF887920;
C;088;769806;8;20101206 02:44;3/311297;
D;088;769806;8;20101206 02:44;P;;;;;;
D;088;769806;8;20101206 02:44;P;;;;;;
D;088;769806;8;20101206 02:44;V;;;;;;
D;088;769806;8;20101206 02:44;V;;;;;;
B;088;772475;9;20101206 02:44;;;120;BENELONG RD;CREMORNE;2090;371.55;M;20100924;20101105;1800000;A;3;;;NJ;;0;AF890467;
C;088;772475;9;20101206 02:44;1/932513;
D;088;772475;9;20101206 02:44;P;;;;;;
D;088;772475;9;20101206 02:44;P;;;;;;
D;088;772475;9;20101206 02:44;V;;;;;;
D;088;772475;9;20101206 02:44;V;;;;;;
B;088;772494;10;20101206 02:44;;;84;BENELONG RD;CREMORNE;2090;324.2;M;20100917;20101122;1250000;A;R;RESIDENCE;;NJ;;0;AF902734;
C;088;772494;10;20101206 02:44;2/825909;
D;088;772494;10;20101206 02:44;P;;;;;;
D;088;772494;10;20101206 02:44;P;;;;;;
D;088;772494;10;20101206 02:44;V;;;;;;
D;088;772494;10;20101206 02:44;V;;;;;;
B;088;780987;11;20101206 02:44;;1;40;GERARD ST;CREMORNE;2090;;;20101022;20101119;655000;;R;RESIDENCE;1;;;0;AF902109;
C;088;780987;11;20101206 02:44;1/SP7247;
D;088;780987;11;20101206 02:44;P;;;;;;
D;088;780987;11;20101206 02:44;P;;;;;;
D;088;780987;11;20101206 02:44;V;;;;;;
B;088;783591;12;20101206 02:44;;62;52;HIGH ST;NORTH SYDNEY;2060;;;20100824;20101005;278000;;R;RESIDENCE;62;;;0;AF894159;
C;088;783591;12;20101206 02:44;62/SP10193;
D;088;783591;12;20101206 02:44;P;;;;;;
D;088;783591;12;20101206 02:44;V;;;;;;
D;088;783591;12;20101206 02:44;V;;;;;;
B;088;770343;13;20101206 02:44;;2;2;BANNERMAN ST;CREMORNE;2090;;;20101011;20101122;750000;;R;RESIDENCE;2;;;0;AF901459;
C;088;770343;13;20101206 02:44;2/SP20198;
D;088;770343;13;20101206 02:44;P;;;;;;
D;088;770343;13;20101206 02:44;V;;;;;;
D;088;770343;13;20101206 02:44;V;;;;;;
B;088;778443;14;20101206 02:44;;8;5;EAST CRESCENT ST;MCMAHONS POINT;2060;;;20101023;20101129;537000;;R;RESIDENCE;8;;;0;AF906608;
C;088;778443;14;20101206 02:44;8/SP10831;
D;088;778443;14;20101206 02:44;P;;;;;;
D;088;778443;14;20101206 02:44;V;;;;;;
D;088;778443;14;20101206 02:44;V;;;;;;
B;088;778587;15;20101206 02:44;;56;21;EAST CRESCENT ST;MCMAHONS POINT;2060;;;20100925;20101118;811000;;R;RESIDENCE;39;;;0;AF911232;
C;088;778587;15;20101206 02:44;39/SP1976;
D;088;778587;15;20101206 02:44;P;;;;;;
D;088;778587;15;20101206 02:44;V;;;;;;
D;088;778587;15;20101206 02:44;V;;;;;;
B;088;778587;16;20101206 02:44;;103;21;EAST CRESCENT ST;MCMAHONS POINT;2060;;;20101016;20101119;536000;;R;RESIDENCE;70;;;0;AF911153;
C;088;778587;16;20101206 02:44;70/SP1976;
D;088;778587;16;20101206 02:44;P;;;;;;
D;088;778587;16;20101206 02:44;V;;;;;;
B;088;781264;17;20101206 02:44;;7;37;GILLIES ST;WOLLSTONECRAFT;2065;;;20100920;20101021;715000;;R;RESIDENCE;7;;;0;AF887828;
C;088;781264;17;20101206 02:44;7/SP13399;
D;088;781264;17;20101206 02:44;P;;;;;;
D;088;781264;17;20101206 02:44;V;;;;;;
B;088;787399;18;20101206 02:44;;7;1;MANNS AVE;NEUTRAL BAY;2089;;;20101023;20101122;740000;;R;RESIDENCE;7;;;0;AF894738;
C;088;787399;18;20101206 02:44;7/SP13571;
D;088;787399;18;20101206 02:44;P;;;;;;
D;088;787399;18;20101206 02:44;V;;;;;;
D;088;787399;18;20101206 02:44;V;;;;;;
B;088;770643;19;20101206 02:44;;3;102;BAY RD;WAVERTON;2060;;;20101006;19951110;820000;;R;RESIDENCE;3;;;0;AF902802;
C;088;770643;19;20101206 02:44;3/SP31471;
D;088;770643;19;20101206 02:44;P;;;;;;
D;088;770643;19;20101206 02:44;V;;;;;;
B;088;781453;20;20101206 02:44;;805;12;GLEN ST;MILSONS POINT;2061;;;20101101;20101117;415000;;R;RESIDENCE;17;;;0;AF906381;
C;088;781453;20;20101206 02:44;17/SP52560;
D;088;781453;20;20101206 02:44;P;;;;;;
D;088;781453;20;20101206 02:44;P;;;;;;
D;088;781453;20;20101206 02:44;V;;;;;;
B;088;784184;21;20101206 02:44;;;106;HOLTERMANN ST;CROWS NEST;2065;164.4;M;20101011;20101122;995000;A;R;RESIDENCE;;NF;;0;AF904431;
C;088;784184;21;20101206 02:44;X/391537;
D;088;784184;21;20101206 02:44;P;;;;;;
D;088;784184;21;20101206 02:44;V;;;;;;
D;088;784184;21;20101206 02:44;V;;;;;;
B;088;773453;22;20101206 02:44;;9;155;BLUES POINT RD;MCMAHONS POINT;2060;;;20101028;20101125;510000;;R;RESIDENCE;9;;;0;AF901116;
C;088;773453;22;20101206 02:44;9/SP7855;
D;088;773453;22;20101206 02:44;P;;;;;;
D;088;773453;22;20101206 02:44;V;;;;;;
B;088;773540;23;20101206 02:44;;5;188;BLUES POINT RD;MCMAHONS POINT;2060;;;20090909;20091202;426000;;R;RESIDENCE;6;;;0;AF896135;
C;088;773540;23;20101206 02:44;6/SP47382;
D;088;773540;23;20101206 02:44;P;;;;;;
D;088;773540;23;20101206 02:44;P;;;;;;
D;088;773540;23;20101206 02:44;V;;;;;;
B;088;778969;24;20101206 02:44;;;14;EATON ST;NEUTRAL BAY;2089;594.78;M;20101015;20101125;2250000;A;R;RESIDENCE;;NC;;0;AF910881;
C;088;778969;24;20101206 02:44;D/345228;
D;088;778969;24;20101206 02:44;P;;;;;;
D;088;778969;24;20101206 02:44;P;;;;;;
D;088;778969;24;20101206 02:44;V;;;;;;
B;088;784351;25;20101206 02:44;;;63;HUME ST;CROWS NEST;2065;306.6;M;20100929;20101105;1700000;M;3;COMMERCIAL;;MK;;0;AF891860;
C;088;784351;25;20101206 02:44;38/4/2872;
D;088;784351;25;20101206 02:44;P;;;;;;
D;088;784351;25;20101206 02:44;V;;;;;;
B;088;781774;26;20101206 02:44;;1;48;GRASMERE RD;CREMORNE;2090;;;20100907;20101019;555000;;R;RESIDENCE;1;;;0;AF889680;
C;088;781774;26;20101206 02:44;1/SP17231;
D;088;781774;26;20101206 02:44;P;;;;;;
D;088;781774;26;20101206 02:44;V;;;;;;
D;088;781774;26;20101206 02:44;V;;;;;;
B;088;771037;27;20101206 02:44;;16;5;BELGRAVE ST;CREMORNE;2090;;;20100826;20101008;816000;;R;RESIDENCE;16;;;0;AF881514;
C;088;771037;27;20101206 02:44;16/SP9976;
D;088;771037;27;20101206 02:44;P;;;;;;
D;088;771037;27;20101206 02:44;V;;;;;;
D;088;771037;27;20101206 02:44;V;;;;;;
B;088;768529;28;20101206 02:44;;7;94;ALFRED ST S;MILSONS POINT;2061;;;20100924;20101115;680000;;R;RESIDENCE;46;;;0;AF899428;
C;088;768529;28;20101206 02:44;46/SP58138;
D;088;768529;28;20101206 02:44;P;;;;;;
D;088;768529;28;20101206 02:44;V;;;;;;
B;088;796052;29;20101206 02:44;;37;40;ROSALIND ST;CAMMERAY;2062;;;20100816;20101109;580000;;3;HOME UNIT;37;;;0;AF891654;
C;088;796052;29;20101206 02:44;37/SP51320;
D;088;796052;29;20101206 02:44;P;;;;;;
D;088;796052;29;20101206 02:44;P;;;;;;
D;088;796052;29;20101206 02:44;V;;;;;;
B;088;794025;30;20101206 02:44;;3;6;PROSPECT AVE;CREMORNE;2090;;;20101021;20101119;640000;;R;RESIDENCE;3;;;0;AF901987;
C;088;794025;30;20101206 02:44;3/SP7532;
D;088;794025;30;20101206 02:44;P;;;;;;
D;088;794025;30;20101206 02:44;V;;;;;;
B;088;788670;31;20101206 02:44;;78;260;MILITARY RD;NEUTRAL BAY;2089;;;20101104;20101118;510000;;R;RESIDENCE;78;;;0;AF897902;
C;088;788670;31;20101206 02:44;78/SP33651;
D;088;788670;31;20101206 02:44;P;;;;;;
D;088;788670;31;20101206 02:44;V;;;;;;
B;088;802544;32;20101206 02:45;;71;88;WYCOMBE RD;NEUTRAL BAY;2089;;;20100327;20100526;680000;;R;RESIDENCE;25;;;0;AF897935;
C;088;802544;32;20101206 02:45;25/SP121;
D;088;802544;32;20101206 02:45;P;;;;;;
D;088;802544;32;20101206 02:45;P;;;;;;
D;088;802544;32;20101206 02:45;V;;;;;;
D;088;802544;32;20101206 02:45;V;;;;;;
B;088;802544;33;20101206 02:45;;71;88;WYCOMBE RD;NEUTRAL BAY;2089;;;20100327;20100526;680000;;R;RESIDENCE;42;;;0;AF897935;
C;088;802544;33;20101206 02:45;42/SP121;
D;088;802544;33;20101206 02:45;P;;;;;;
D;088;802544;33;20101206 02:45;P;;;;;;
D;088;802544;33;20101206 02:45;V;;;;;;
D;088;802544;33;20101206 02:45;V;;;;;;
