A;216;20100531 04:20;VALNET;
B;216;2885203;1;20100531 04:20;THE HERMITAGE;;53;COUGHLAN RD;BLAXLAND;2774;13.32;H;20090418;20100513;1300000;A;R;RESIDENCE;;BB;;0;AF491735;
C;216;2885203;1;20100531 04:20;5/1036777;
D;216;2885203;1;20100531 04:20;P;;;;;;
D;216;2885203;1;20100531 04:20;V;;;;;;
D;216;2885203;1;20100531 04:20;V;;;;;;
B;216;3466521;2;20100531 04:20;;;11;FALCON ST;HAZELBROOK;2779;569.1;M;20100409;20100514;155000;A;V;VACANT LAND;;LH;;0;AF492896;
C;216;3466521;2;20100531 04:20;C/10409;
D;216;3466521;2;20100531 04:20;P;;;;;;
D;216;3466521;2;20100531 04:20;P;;;;;;
D;216;3466521;2;20100531 04:20;V;;;;;;
B;216;2248352;3;20100531 04:20;;;12;ROBERTSWOOD AVE;BLAXLAND;2774;714.5;M;20100218;20100513;395120;A;R;RESIDENCE;;BR;;0;AF499226;
C;216;2248352;3;20100531 04:20;6/222046;
D;216;2248352;3;20100531 04:20;P;;;;;;
D;216;2248352;3;20100531 04:20;P;;;;;;
D;216;2248352;3;20100531 04:20;V;;;;;;
B;216;2248458;4;20100531 04:20;;;21;ROSS CRES;BLAXLAND;2774;804.3;M;20100319;20100511;490000;A;R;RESIDENCE;;BB;;0;AF495662;
C;216;2248458;4;20100531 04:20;142/714050;
D;216;2248458;4;20100531 04:20;P;;;;;;
D;216;2248458;4;20100531 04:20;V;;;;;;
D;216;2248458;4;20100531 04:20;V;;;;;;
B;216;2270109;5;20100531 04:20;;;26;COOLABAH RD;VALLEY HEIGHTS;2777;904.2;M;20100309;20100510;285000;A;R;RESIDENCE;;SV;;0;AF491854;
C;216;2270109;5;20100531 04:20;25/27083;
D;216;2270109;5;20100531 04:20;P;;;;;;
D;216;2270109;5;20100531 04:20;P;;;;;;
D;216;2270109;5;20100531 04:20;V;;;;;;
B;216;2273475;6;20100531 04:20;;;28;MAPLE GR;WENTWORTH FALLS;2782;935.8;M;20100329;20100512;680000;A;R;RESIDENCE;;KW;;0;AF502059;
C;216;2273475;6;20100531 04:20;49/25721;
D;216;2273475;6;20100531 04:20;P;;;;;;
D;216;2273475;6;20100531 04:20;P;;;;;;
D;216;2273475;6;20100531 04:20;V;;;;;;
D;216;2273475;6;20100531 04:20;V;;;;;;
B;216;2259580;7;20100531 04:20;;;21;WARATAH ST;KATOOMBA;2780;741.27;M;20100324;20100505;329000;A;R;RESIDENCE;;KS;;0;AF489224;
C;216;2259580;7;20100531 04:20;1/7487;
D;216;2259580;7;20100531 04:20;P;;;;;;
D;216;2259580;7;20100531 04:20;V;;;;;;
B;216;2259585;8;20100531 04:20;;;11;WARATAH ST;KATOOMBA;2780;1050;M;20100331;20100512;265000;A;R;RESIDENCE;;KS;;0;AF496722;
C;216;2259585;8;20100531 04:20;5/6575;
D;216;2259585;8;20100531 04:20;P;;;;;;
D;216;2259585;8;20100531 04:20;P;;;;;;
D;216;2259585;8;20100531 04:20;V;;;;;;
B;216;2259621;9;20100531 04:20;;;22;WARNE ST;KATOOMBA;2780;1455.87;M;20100219;20100401;375000;A;R;RESIDENCE;;KS;;0;AF475339;
C;216;2259621;9;20100531 04:20;221/612093;
D;216;2259621;9;20100531 04:20;P;;;;;;
D;216;2259621;9;20100531 04:20;P;;;;;;
D;216;2259621;9;20100531 04:20;V;;;;;;
D;216;2259621;9;20100531 04:20;V;;;;;;
B;216;2243745;10;20100531 04:20;;;19;DAYS CRES;BLACKHEATH;2785;986.4;M;20100401;20100513;420000;A;R;RESIDENCE;;BA;;0;AF497583;
C;216;2243745;10;20100531 04:20;81/7079;
