A;101;20100614 03:16;VALNET;
B;101;2880935;1;20100614 03:16;;;870;LEEBOLD HILL RD;BROWNS MOUNTAIN;2540;69.65;H;20100306;20100518;270000;R;V;VACANT LAND;;EG;;0;AF523331;
C;101;2880935;1;20100614 03:16;1/1036881;
D;101;2880935;1;20100614 03:16;P;;;;;;
D;101;2880935;1;20100614 03:16;P;;;;;;
D;101;2880935;1;20100614 03:16;V;;;;;;
B;101;2915917;2;20100614 03:16;;;14;GUINEA FLOWER CRES;WORRIGEE;2540;756;M;20100507;20100528;287000;A;R;RESIDENCE;;FU;;0;AF537335;
C;101;2915917;2;20100614 03:16;324/1039936;
D;101;2915917;2;20100614 03:16;P;;;;;;
D;101;2915917;2;20100614 03:16;P;;;;;;
D;101;2915917;2;20100614 03:16;V;;;;;;
D;101;2915917;2;20100614 03:16;V;;;;;;
B;101;2931985;3;20100614 03:16;;;32;HEWITT AVE;SANCTUARY POINT;2540;672.8;M;20100510;20100525;323500;A;R;RESIDENCE;;NN;;0;AF531364;
C;101;2931985;3;20100614 03:16;715/1044373;
D;101;2931985;3;20100614 03:16;P;;;;;;
D;101;2931985;3;20100614 03:16;P;;;;;;
D;101;2931985;3;20100614 03:16;V;;;;;;
B;101;2968723;4;20100614 03:16;;;34;BURRADOO CRES;NOWRA;2541;753.7;M;20100325;20100521;350000;A;R;RESIDENCE;;FU;;0;AF517159;
C;101;2968723;4;20100614 03:16;45/1048562;
D;101;2968723;4;20100614 03:16;P;;;;;;
D;101;2968723;4;20100614 03:16;P;;;;;;
D;101;2968723;4;20100614 03:16;V;;;;;;
B;101;2970429;5;20100614 03:16;;;83;ANSON ST;ST GEORGES BASIN;2540;701.5;M;20100409;20100519;120000;A;V;VACANT LAND;;PL;;0;AF528002;
C;101;2970429;5;20100614 03:16;127/1049679;
D;101;2970429;5;20100614 03:16;P;;;;;;
D;101;2970429;5;20100614 03:16;V;;;;;;
D;101;2970429;5;20100614 03:16;V;;;;;;
B;101;3375680;6;20100614 03:16;;;28;PRENTICE AVE;OLD EROWAL BAY;2540;6424;M;20100421;20100421;365000;Z;R;RESIDENCE;;PT;;0;AF527017;
C;101;3375680;6;20100614 03:16;29/C/12958;
D;101;3375680;6;20100614 03:16;P;;;;;;
D;101;3375680;6;20100614 03:16;P;;;;;;
D;101;3375680;6;20100614 03:16;V;;;;;;
D;101;3375680;6;20100614 03:16;V;;;;;;
D;101;3375680;6;20100614 03:16;V;;;;;;
D;101;3375680;6;20100614 03:16;V;;;;;;
B;101;3381671;7;20100614 03:16;;1;50;EXCELLENT ST;VINCENTIA;2540;;;20100422;20100527;285000;;R;RESIDENCE;1;;;0;AF529155;
C;101;3381671;7;20100614 03:16;1/SP80338;
D;101;3381671;7;20100614 03:16;P;;;;;;
D;101;3381671;7;20100614 03:16;P;;;;;;
D;101;3381671;7;20100614 03:16;P;;;;;;
D;101;3381671;7;20100614 03:16;V;;;;;;
B;101;3416852;8;20100614 03:16;;;11;HOST PL;BERRY;2535;500.2;M;20100415;20100527;236000;A;R;RESIDENCE;;DU;;0;AF533026;
C;101;3416852;8;20100614 03:16;501/1131672;
D;101;3416852;8;20100614 03:16;P;;;;;;
D;101;3416852;8;20100614 03:16;P;;;;;;
D;101;3416852;8;20100614 03:16;V;;;;;;
B;101;3453851;9;20100614 03:16;;;3 B;TALLOW WOOD RD;WOODSTOCK;2538;1.995;H;20100427;20100520;283000;R;R;RESIDENCE;;QV;;0;AF521315;
C;101;3453851;9;20100614 03:16;16/1138161;
D;101;3453851;9;20100614 03:16;P;;;;;;
D;101;3453851;9;20100614 03:16;P;;;;;;
D;101;3453851;9;20100614 03:16;V;;;;;;
B;101;3475365;10;20100614 03:16;;;3;WALTON WAY;CURRARONG;2540;556.4;M;20100414;20100526;520000;A;V;VACANT LAND;;JP;;0;AF530096;
C;101;3475365;10;20100614 03:16;219/16854;
D;101;3475365;10;20100614 03:16;P;;;;;;
D;101;3475365;10;20100614 03:16;V;;;;;;
B;101;3504042;11;20100614 03:16;;;;BLUE BELL WAY;WORRIGEE;2540;873.3;M;20091221;20100430;145000;A;V;VACANT LAND;;FU;;0;AF523395;
C;101;3504042;11;20100614 03:16;419/1148361;
D;101;3504042;11;20100614 03:16;P;;;;;;
D;101;3504042;11;20100614 03:16;P;;;;;;
D;101;3504042;11;20100614 03:16;V;;;;;;
B;101;3504043;12;20100614 03:16;;;;BLUE BELL WAY;WORRIGEE;2540;832.5;M;20091221;20100430;145000;A;V;VACANT LAND;;FU;;0;AF523394;
C;101;3504043;12;20100614 03:16;420/1148361;
D;101;3504043;12;20100614 03:16;P;;;;;;
D;101;3504043;12;20100614 03:16;P;;;;;;
D;101;3504043;12;20100614 03:16;V;;;;;;
B;101;3128032;13;20100614 03:16;;;40;CARRINGTON PARK DR;NOWRA;2541;836.4;M;20100420;20100525;80000;A;V;VACANT LAND;;FU;;0;AF525365;
C;101;3128032;13;20100614 03:16;309/1068794;
D;101;3128032;13;20100614 03:16;P;;;;;;
D;101;3128032;13;20100614 03:16;V;;;;;;
B;101;3149877;14;20100614 03:16;;3;42;BOWEN ST;HUSKISSON;2540;;;20100409;20100521;785000;;R;RESIDENCE;3;;;0;AF527360;
C;101;3149877;14;20100614 03:16;3/SP74288;
D;101;3149877;14;20100614 03:16;P;;;;;;
D;101;3149877;14;20100614 03:16;P;;;;;;
D;101;3149877;14;20100614 03:16;V;;;;;;
D;101;3149877;14;20100614 03:16;V;;;;;;
D;101;3149877;14;20100614 03:16;V;;;;;;
B;101;3495363;15;20100614 03:16;;;2;ZIERIA AVE;NORTH NOWRA;2541;712;M;20100421;20100519;135500;A;V;VACANT LAND;;HV;;0;AF513800;
C;101;3495363;15;20100614 03:16;51/1146744;
D;101;3495363;15;20100614 03:16;P;;;;;;
D;101;3495363;15;20100614 03:16;P;;;;;;
D;101;3495363;15;20100614 03:16;V;;;;;;
B;101;3495375;16;20100614 03:16;;;11;ZIERIA AVE;NORTH NOWRA;2541;720;M;20100420;20100518;134500;A;V;VACANT LAND;;HV;;0;AF511399;
C;101;3495375;16;20100614 03:16;63/1146744;
D;101;3495375;16;20100614 03:16;P;;;;;;
D;101;3495375;16;20100614 03:16;P;;;;;;
D;101;3495375;16;20100614 03:16;V;;;;;;
B;101;3515548;17;20100614 03:16;;;;COASTER CCT;VINCENTIA;2540;657.6;M;20091112;20100521;181000;Z;V;VACANT LAND;;VE;;0;AF527193;
C;101;3515548;17;20100614 03:16;301/1141762;
D;101;3515548;17;20100614 03:16;P;;;;;;
D;101;3515548;17;20100614 03:16;P;;;;;;
D;101;3515548;17;20100614 03:16;V;;;;;;
B;101;3520786;18;20100614 03:16;;;;MT SCANZI RD;KANGAROO VALLEY;2577;1.197;H;20091125;20100401;19592;;3;VACANT - $ INC LOTS ;;;;0;AF451847;
C;101;3520786;18;20100614 03:16;;
D;101;3520786;18;20100614 03:16;P;;;;;;
D;101;3520786;18;20100614 03:16;V;;;;;;
D;101;3520786;18;20100614 03:16;V;;;;;;
B;101;3520787;19;20100614 03:16;;;;MT SCANZI RD;KANGAROO VALLEY;2577;756.7;M;20091125;20100401;19592;;3;VACANT - $ INC LOTS ;;;;0;AF451847;
C;101;3520787;19;20100614 03:16;;
D;101;3520787;19;20100614 03:16;P;;;;;;
D;101;3520787;19;20100614 03:16;V;;;;;;
D;101;3520787;19;20100614 03:16;V;;;;;;
B;101;1061478;20;20100614 03:16;;;35;CLIFTON ST;SANCTUARY POINT;2540;638.6;M;20100401;20100520;259000;A;R;RESIDENCE;;NN;;0;AF530226;
C;101;1061478;20;20100614 03:16;15/216923;
D;101;1061478;20;20100614 03:16;P;;;;;;
D;101;1061478;20;20100614 03:16;P;;;;;;
D;101;1061478;20;20100614 03:16;V;;;;;;
B;101;1059069;21;20100614 03:16;;;20;BUSHLAND AVE;MOLLYMOOK BEACH;2539;776.3;M;20100429;20100527;225000;A;R;RESIDENCE;;YA;;0;AF528507;
C;101;1059069;21;20100614 03:16;195/245148;
D;101;1059069;21;20100614 03:16;P;;;;;;
D;101;1059069;21;20100614 03:16;P;;;;;;
D;101;1059069;21;20100614 03:16;V;;;;;;
D;101;1059069;21;20100614 03:16;V;;;;;;
B;101;3177917;22;20100614 03:16;;;1;ALMONDBARK RD;WORRIGEE;2540;614.6;M;20100326;20100507;330000;A;R;RESIDENCE;;FU;;0;AF527702;
C;101;3177917;22;20100614 03:16;377/1077197;
D;101;3177917;22;20100614 03:16;P;;;;;;
D;101;3177917;22;20100614 03:16;V;;;;;;
D;101;3177917;22;20100614 03:16;V;;;;;;
B;101;3235851;23;20100614 03:16;;;;SUSSEX INLET RD;SUSSEX INLET;2540;1.618;H;20100330;20100526;370000;A;V;VACANT LAND;;EQ;;0;AF525461;
C;101;3235851;23;20100614 03:16;101/1093762;
D;101;3235851;23;20100614 03:16;P;;;;;;
D;101;3235851;23;20100614 03:16;V;;;;;;
B;101;3281437;24;20100614 03:16;;;;MURRAMARANG RD;BAWLEY POINT;2539;4498;M;20091203;20100114;195000;A;V;VACANT LAND;;TJ;;0;AF427825;
C;101;3281437;24;20100614 03:16;22/1103284;
D;101;3281437;24;20100614 03:16;P;;;;;;
D;101;3281437;24;20100614 03:16;V;;;;;;
D;101;3281437;24;20100614 03:16;V;;;;;;
B;101;3240720;25;20100614 03:16;;;105;LINKS AVE;SANCTUARY POINT;2540;717.5;M;20100427;20100521;115000;A;V;VACANT LAND;;NN;;0;AF510619;
C;101;3240720;25;20100614 03:16;110/1094994;
D;101;3240720;25;20100614 03:16;P;;;;;;
D;101;3240720;25;20100614 03:16;P;;;;;;
D;101;3240720;25;20100614 03:16;V;;;;;;
B;101;3240729;26;20100614 03:16;;;5;CORELLA CRES;SANCTUARY POINT;2540;648;M;20100421;20100518;115000;A;V;VACANT LAND;;NN;;0;AF524611;
C;101;3240729;26;20100614 03:16;119/1094994;
D;101;3240729;26;20100614 03:16;P;;;;;;
D;101;3240729;26;20100614 03:16;P;;;;;;
D;101;3240729;26;20100614 03:16;V;;;;;;
B;101;1064887;27;20100614 03:16;;;76;DUNCAN ST;VINCENTIA;2540;765.1;M;20100412;20100517;383000;Z;R;RESIDENCE;;VE;;0;AF534876;
C;101;1064887;27;20100614 03:16;25/224297;
D;101;1064887;27;20100614 03:16;P;;;;;;
D;101;1064887;27;20100614 03:16;P;;;;;;
D;101;1064887;27;20100614 03:16;V;;;;;;
D;101;1064887;27;20100614 03:16;V;;;;;;
B;101;1054588;28;20100614 03:16;;1;5;AROO RD;ULLADULLA;2539;;;20100525;20100525;105000;;3;STRATA UNIT;1;;;0;AF522570;
C;101;1054588;28;20100614 03:16;1/SP44679;
D;101;1054588;28;20100614 03:16;P;;;;;;
D;101;1054588;28;20100614 03:16;P;;;;;;
D;101;1054588;28;20100614 03:16;V;;;;;;
D;101;1054588;28;20100614 03:16;V;;;;;;
D;101;1054588;28;20100614 03:16;V;;;;;;
D;101;1054588;28;20100614 03:16;V;;;;;;
D;101;1054588;28;20100614 03:16;V;;;;;;
D;101;1054588;28;20100614 03:16;V;;;;;;
D;101;1054588;28;20100614 03:16;V;;;;;;
