A;007;20100215 01:47;VALNET;
B;007;3378157;1;20100215 01:47;;;2;BELMORE ST;MUSWELLBROOK;2333;801.5;M;20091204;20100115;139500;A;3;VACANT;;AB;;0;AF287651;
C;007;3378157;1;20100215 01:47;1035/1124616;
D;007;3378157;1;20100215 01:47;P;;;;;;
D;007;3378157;1;20100215 01:47;P;;;;;;
D;007;3378157;1;20100215 01:47;V;;;;;;
B;007;3488784;2;20100215 01:47;;1;5;KENNEDY CL;MUSWELLBROOK;2333;261.8;M;20090626;20100108;230000;;R;RESIDENCE;1;;;0;AF274335;
C;007;3488784;2;20100215 01:47;1/SP83026;
D;007;3488784;2;20100215 01:47;P;;;;;;
D;007;3488784;2;20100215 01:47;V;;;;;;
D;007;3488784;2;20100215 01:47;V;;;;;;
B;007;3057353;3;20100215 01:47;;;7;PLASHETT CL;MUSWELLBROOK;2333;1070;M;20091222;20100119;530000;A;R;RESIDENCE;;AB;;0;AF271177;
C;007;3057353;3;20100215 01:47;26/1062553;
D;007;3057353;3;20100215 01:47;P;;;;;;
D;007;3057353;3;20100215 01:47;V;;;;;;
B;007;3074461;4;20100215 01:47;;;379;THOMAS MITCHELL DR;MUSWELLBROOK;2333;59.73;H;20081219;20081219;504600;R;V;VACANT LAND;;ER;RGO;0;AE473104;
C;007;3074461;4;20100215 01:47;;
D;007;3074461;4;20100215 01:47;P;;;;;;
D;007;3074461;4;20100215 01:47;V;;;;;;
D;007;3074461;4;20100215 01:47;V;;;;;;
B;007;3501031;5;20100215 01:47;;;71;WIRE LANE;MUSWELLBROOK;2333;106.4;H;20081219;20081219;504600;;V;VACANT LAND;;;;0;AE473104;
C;007;3501031;5;20100215 01:47;114/1078759;
D;007;3501031;5;20100215 01:47;P;;;;;;
D;007;3501031;5;20100215 01:47;V;;;;;;
B;007;197456;6;20100215 01:47;;;13;BLIGH LANE;MUSWELLBROOK;2333;562.7;M;20091209;20100120;290000;A;R;RESIDENCE;;AT;;0;AF282453;
C;007;197456;6;20100215 01:47;13/663775;
D;007;197456;6;20100215 01:47;P;;;;;;
D;007;197456;6;20100215 01:47;V;;;;;;
B;007;200066;7;20100215 01:47;;;23;RIESLING ST;MUSWELLBROOK;2333;706.6;M;20091208;20100118;290000;A;R;RESIDENCE;;AM;;0;AF267279;
C;007;200066;7;20100215 01:47;184/261833;
D;007;200066;7;20100215 01:47;P;;;;;;
D;007;200066;7;20100215 01:47;P;;;;;;
D;007;200066;7;20100215 01:47;V;;;;;;
B;007;195211;8;20100215 01:47;;;71;WIRE LANE;MUSWELLBROOK;2333;120.99;H;20081219;20081219;504600;R;V;VACANT LAND;;RM;RGO;0;AE473104;
C;007;195211;8;20100215 01:47;;
D;007;195211;8;20100215 01:47;P;;;;;;
D;007;195211;8;20100215 01:47;V;;;;;;
B;007;195404;9;20100215 01:47;;;1537;WYBONG RD;MUSWELLBROOK;2333;189.9;H;20091223;20100122;1150000;R;3;FARM;;RM;;0;AF275834;
C;007;195404;9;20100215 01:47;1, 2, 3/1089306;
D;007;195404;9;20100215 01:47;P;;;;;;
D;007;195404;9;20100215 01:47;V;;;;;;
B;007;3142371;10;20100215 01:47;;;1062;MCCULLYS GAP RD;MUSWELLBROOK;2333;53.78;H;20091028;20100118;380000;P;3;FARM;;EP;;0;AF270648;
C;007;3142371;10;20100215 01:47;21/1069575;
D;007;3142371;10;20100215 01:47;P;;;;;;
D;007;3142371;10;20100215 01:47;P;;;;;;
D;007;3142371;10;20100215 01:47;V;;;;;;
D;007;3142371;10;20100215 01:47;V;;;;;;
Z;48;10;10;26;
