A;135;20100426 03:32;VALNET;
B;135;2830911;1;20100426 03:32;;12;40;STATION RD;AUBURN;2144;;;20100213;20100329;371000;;R;RESIDENCE;12;;;0;AF425216;
C;135;2830911;1;20100426 03:32;12/SP68538;
D;135;2830911;1;20100426 03:32;P;;;;;;
D;135;2830911;1;20100426 03:32;P;;;;;;
D;135;2830911;1;20100426 03:32;V;;;;;;
B;135;1314052;2;20100426 03:32;;;106;DUDLEY ST;BERALA;2141;430;M;20100202;20100406;540000;A;R;RESIDENCE;;HE;;0;AF430603;
C;135;1314052;2;20100426 03:32;5/237975;
D;135;1314052;2;20100426 03:32;P;;;;;;
D;135;1314052;2;20100426 03:32;V;;;;;;
D;135;1314052;2;20100426 03:32;V;;;;;;
B;135;1314062;3;20100426 03:32;;;86;DUDLEY ST;BERALA;2141;497.53;M;20100227;20100415;460000;A;R;RESIDENCE;;HE;;0;AF438649;
C;135;1314062;3;20100426 03:32;6/8/6672;
D;135;1314062;3;20100426 03:32;P;;;;;;
D;135;1314062;3;20100426 03:32;P;;;;;;
D;135;1314062;3;20100426 03:32;V;;;;;;
B;135;1320061;4;20100426 03:32;;3;12;MARY ST;LIDCOMBE;2141;;;20100216;20100330;285000;;R;RESIDENCE;3;;;0;AF431172;
C;135;1320061;4;20100426 03:32;3/SP8440;
D;135;1320061;4;20100426 03:32;P;;;;;;
D;135;1320061;4;20100426 03:32;P;;;;;;
D;135;1320061;4;20100426 03:32;V;;;;;;
B;135;1320298;5;20100426 03:32;;;3;MEROO ST;AUBURN;2144;490.4;M;20100224;20100409;480000;A;R;RESIDENCE;;HD;;0;AF432095;
C;135;1320298;5;20100426 03:32;139/8105;
D;135;1320298;5;20100426 03:32;P;;;;;;
D;135;1320298;5;20100426 03:32;P;;;;;;
D;135;1320298;5;20100426 03:32;V;;;;;;
D;135;1320298;5;20100426 03:32;V;;;;;;
B;135;1320374;6;20100426 03:32;;;13;MONA ST;AUBURN;2144;490.4;M;20100226;20100409;484000;A;R;RESIDENCE;;HD;;0;AF438525;
C;135;1320374;6;20100426 03:32;7/4/8109;
D;135;1320374;6;20100426 03:32;P;;;;;;
D;135;1320374;6;20100426 03:32;P;;;;;;
D;135;1320374;6;20100426 03:32;V;;;;;;
D;135;1320374;6;20100426 03:32;V;;;;;;
B;135;1314579;7;20100426 03:32;;;33;ELM RD;AUBURN;2144;505.28;M;20100223;20100406;450000;A;R;RESIDENCE;;HD;;0;AF431563;
