A;234;20100614 03:34;VALNET;
B;234;2616168;1;20100614 03:34;;;361;SULPHIDE ST;BROKEN HILL;2880;1998;M;20100416;20100528;410000;A;R;RESIDENCE;;AS;;0;AF543188;
C;234;2616168;1;20100614 03:34;3950, 3951/757298 6426/769284;
D;234;2616168;1;20100614 03:34;P;;;;;;
D;234;2616168;1;20100614 03:34;V;;;;;;
B;234;2619126;2;20100614 03:34;;;355;SULPHIDE ST;BROKEN HILL;2880;1745;M;20100416;20100528;410000;A;R;RESIDENCE;;AS;;0;AF543188;
C;234;2619126;2;20100614 03:34;829, 3953/757298;
D;234;2619126;2;20100614 03:34;P;;;;;;
D;234;2619126;2;20100614 03:34;V;;;;;;
B;234;2621764;3;20100614 03:34;;;19;TUART ST;BROKEN HILL;2880;701.9;M;20100414;20100524;185000;A;R;RESIDENCE;;AF;;0;AF536130;
C;234;2621764;3;20100614 03:34;111/240899;
D;234;2621764;3;20100614 03:34;P;;;;;;
D;234;2621764;3;20100614 03:34;P;;;;;;
D;234;2621764;3;20100614 03:34;V;;;;;;
B;234;3520992;4;20100614 03:34;;;;EYRE ST;BROKEN HILL;2880;885.3;M;20100324;20100512;30000;;R;RESIDENCE;;;;0;AF504695;
C;234;3520992;4;20100614 03:34;;
D;234;3520992;4;20100614 03:34;P;;;;;;
D;234;3520992;4;20100614 03:34;V;;;;;;
D;234;3520992;4;20100614 03:34;V;;;;;;
B;234;2615277;5;20100614 03:34;;;209;CHLORIDE ST;BROKEN HILL;2880;434.9;M;20100401;20100520;210000;A;R;RESIDENCE;;AR;;0;AF519735;
C;234;2615277;5;20100614 03:34;3/924973;
D;234;2615277;5;20100614 03:34;P;;;;;;
D;234;2615277;5;20100614 03:34;V;;;;;;
B;234;2618548;6;20100614 03:34;;;13;LAWTON ST;BROKEN HILL;2880;619.7;M;20100504;20100512;100000;A;R;RESIDENCE;;AF;;0;AF513495;
C;234;2618548;6;20100614 03:34;134/240899;
D;234;2618548;6;20100614 03:34;P;;;;;;
D;234;2618548;6;20100614 03:34;V;;;;;;
B;234;2621210;7;20100614 03:34;;;725;SILICA ST;BROKEN HILL;2880;830.9;M;20100423;20100510;60000;A;R;RESIDENCE;;CC;;0;AF513480;
C;234;2621210;7;20100614 03:34;3749/757298;
D;234;2621210;7;20100614 03:34;P;;;;;;
D;234;2621210;7;20100614 03:34;V;;;;;;
B;234;2613209;8;20100614 03:34;;;29 A;ARGENT ST;BROKEN HILL;2880;505.9;M;20100430;20100521;92000;A;R;RESIDENCE;;CD;;0;AF521717;
C;234;2613209;8;20100614 03:34;8/39/759092;
D;234;2613209;8;20100614 03:34;P;;;;;;
D;234;2613209;8;20100614 03:34;P;;;;;;
D;234;2613209;8;20100614 03:34;V;;;;;;
Z;37;8;8;19;
