A;253;20100607 02:31;VALNET;
B;253;2679851;1;20100607 02:31;;;65;OPAL ST;LIGHTNING RIDGE;2834;1516;M;20090629;20090629;50000;Z;R;RESIDENCE;;AG;;0;AF471660;
C;253;2679851;1;20100607 02:31;1/30/758612;
D;253;2679851;1;20100607 02:31;P;;;;;;
D;253;2679851;1;20100607 02:31;V;;;;;;
B;253;2679903;2;20100607 02:31;;;56;PANDORA ST;LIGHTNING RIDGE;2834;992.7;M;20100315;20100315;60000;Z;R;RESIDENCE;;AG;ACI;0;AF474480;
C;253;2679903;2;20100607 02:31;18/28/758612 Western Land Lease 11735;
D;253;2679903;2;20100607 02:31;P;;;;;;
D;253;2679903;2;20100607 02:31;V;;;;;;
D;253;2679903;2;20100607 02:31;V;;;;;;
B;253;2681097;3;20100607 02:31;;;CALLINAN;GWYDIR HIGHWAH;COLLARENEBRI;2833;4302;H;20100331;20100520;1550000;R;3;FARM;;TW;;0;AF517552;
C;253;2681097;3;20100607 02:31;6317/769205 Western Land Lease 13345;
D;253;2681097;3;20100607 02:31;P;;;;;;
D;253;2681097;3;20100607 02:31;P;;;;;;
D;253;2681097;3;20100607 02:31;V;;;;;;
Z;16;3;3;8;
