A;210;20100201 01:40;VALNET;
B;210;2082426;1;20100201 01:40;;;26;CASCADE ST;PADDINGTON;2021;107.5;M;20090515;20090615;1800000;A;R;RESIDENCE;;RP;;0;AF260716;
C;210;2082426;1;20100201 01:40;13/34007;
D;210;2082426;1;20100201 01:40;P;;;;;;
D;210;2082426;1;20100201 01:40;V;;;;;;
B;210;2095673;2;20100201 01:40;;;25;NEW SOUTH HEAD RD;VAUCLUSE;2030;455.3;M;20090825;20100112;4500000;A;R;RESIDENCE;;RE;;0;AF251426;
C;210;2095673;2;20100201 01:40;1/507408;
D;210;2095673;2;20100201 01:40;P;;;;;;
D;210;2095673;2;20100201 01:40;P;;;;;;
D;210;2095673;2;20100201 01:40;V;;;;;;
D;210;2095673;2;20100201 01:40;V;;;;;;
B;210;2082698;3;20100201 01:40;;;28;CHAMBERLAIN AVE;ROSE BAY;2029;537.4;M;20091027;20100108;3150000;A;R;RESIDENCE;;RE;;0;AF259823;
C;210;2082698;3;20100201 01:40;2/236080;
D;210;2082698;3;20100201 01:40;P;;;;;;
D;210;2082698;3;20100201 01:40;V;;;;;;
B;210;2088316;4;20100201 01:40;;;474;GLENMORE RD;EDGECLIFF;2027;248.1;M;20091223;20091223;395833;A;R;RESIDENCE;;RP;;0;AF231461;
C;210;2088316;4;20100201 01:40;3/825114;
D;210;2088316;4;20100201 01:40;P;;;;;;
D;210;2088316;4;20100201 01:40;V;;;;;;
D;210;2088316;4;20100201 01:40;V;;;;;;
D;210;2088316;4;20100201 01:40;V;;;;;;
B;210;2098915;5;20100201 01:40;;;9;PEARCE ST;DOUBLE BAY;2028;132.8;M;20091103;20091210;1715000;A;R;RESIDENCE;;RK;;0;AF205872;
C;210;2098915;5;20100201 01:40;2/228410;
D;210;2098915;5;20100201 01:40;P;;;;;;
D;210;2098915;5;20100201 01:40;V;;;;;;
D;210;2098915;5;20100201 01:40;V;;;;;;
B;210;2098969;6;20100201 01:40;;;6;PINEHILL AVE;DOUBLE BAY;2028;638.6;M;20091117;20100112;2948000;A;R;RESIDENCE;;RJ;;0;AF247189;
C;210;2098969;6;20100201 01:40;1/311577;
D;210;2098969;6;20100201 01:40;P;;;;;;
D;210;2098969;6;20100201 01:40;P;;;;;;
D;210;2098969;6;20100201 01:40;V;;;;;;
D;210;2098969;6;20100201 01:40;V;;;;;;
B;210;2080596;7;20100201 01:40;;8;94 A;BIRRIGA RD;BELLEVUE HILL;2023;;;20091217;20100111;588000;;R;RESIDENCE;8;;;0;AF252590;
C;210;2080596;7;20100201 01:40;8/SP11469;
D;210;2080596;7;20100201 01:40;P;;;;;;
D;210;2080596;7;20100201 01:40;P;;;;;;
D;210;2080596;7;20100201 01:40;V;;;;;;
B;210;2091051;8;20100201 01:40;;1;9;GINAHGULLA RD;BELLEVUE HILL;2023;;;20091120;20100108;1900000;;R;RESIDENCE;1;;;0;AF245830;
C;210;2091051;8;20100201 01:40;1/SP208;
D;210;2091051;8;20100201 01:40;P;;;;;;
D;210;2091051;8;20100201 01:40;V;;;;;;
D;210;2091051;8;20100201 01:40;V;;;;;;
B;210;2099111;9;20100201 01:40;;;9;QUEEN RD;PADDINGTON;2021;58.5;M;20091120;20100107;955000;A;R;RESIDENCE;;RP;;0;AF243818;
C;210;2099111;9;20100201 01:40;5/626802;
D;210;2099111;9;20100201 01:40;P;;;;;;
D;210;2099111;9;20100201 01:40;V;;;;;;
B;210;2080873;10;20100201 01:40;;12 A;2;BIRRIGA RD;BELLEVUE HILL;2023;;;20091121;20100111;674000;;R;RESIDENCE;13;;;0;AF246708;
C;210;2080873;10;20100201 01:40;13/SP2963;
D;210;2080873;10;20100201 01:40;P;;;;;;
D;210;2080873;10;20100201 01:40;V;;;;;;
D;210;2080873;10;20100201 01:40;V;;;;;;
B;210;2091529;11;20100201 01:40;;;16;LAWSON ST;PADDINGTON;2021;145.4;M;20091127;20100112;1375000;A;R;RESIDENCE;;RP;;0;AF254627;
C;210;2091529;11;20100201 01:40;8/219641;
D;210;2091529;11;20100201 01:40;P;;;;;;
D;210;2091529;11;20100201 01:40;P;;;;;;
D;210;2091529;11;20100201 01:40;V;;;;;;
B;210;2081165;12;20100201 01:40;;;126;BOUNDARY ST;PADDINGTON;2021;113.8;M;20091019;20100115;1230000;A;R;RESIDENCE;;RP;;0;AF257852;
C;210;2081165;12;20100201 01:40;C/440463;
D;210;2081165;12;20100201 01:40;P;;;;;;
D;210;2081165;12;20100201 01:40;P;;;;;;
D;210;2081165;12;20100201 01:40;V;;;;;;
D;210;2081165;12;20100201 01:40;V;;;;;;
B;210;2086512;13;20100201 01:40;;15;353;EDGECLIFF RD;EDGECLIFF;2027;;;20091102;20091211;2600000;;R;RESIDENCE;15;;;0;AF234326;
C;210;2086512;13;20100201 01:40;15/SP58002;
D;210;2086512;13;20100201 01:40;P;;;;;;
D;210;2086512;13;20100201 01:40;P;;;;;;
D;210;2086512;13;20100201 01:40;V;;;;;;
D;210;2086512;13;20100201 01:40;V;;;;;;
B;210;2086512;14;20100201 01:40;;19;353;EDGECLIFF RD;EDGECLIFF;2027;;;20091102;20091211;2600000;;R;RESIDENCE;19;;;0;AF234326;
C;210;2086512;14;20100201 01:40;19/SP58002;
D;210;2086512;14;20100201 01:40;P;;;;;;
D;210;2086512;14;20100201 01:40;P;;;;;;
D;210;2086512;14;20100201 01:40;V;;;;;;
D;210;2086512;14;20100201 01:40;V;;;;;;
B;210;2089153;15;20100201 01:40;;3;20;GUILFOYLE AVE;DOUBLE BAY;2028;;;20091128;20100111;692500;;R;RESIDENCE;3;;;0;AF252987;
C;210;2089153;15;20100201 01:40;3/SP12331;
D;210;2089153;15;20100201 01:40;P;;;;;;
D;210;2089153;15;20100201 01:40;V;;;;;;
D;210;2089153;15;20100201 01:40;V;;;;;;
B;210;2094506;16;20100201 01:40;;8;172;NEW SOUTH HEAD RD;EDGECLIFF;2027;;;20090316;20090508;410000;;R;RESIDENCE;8;;;0;AF253025;
C;210;2094506;16;20100201 01:40;8/SP10535;
D;210;2094506;16;20100201 01:40;P;;;;;;
D;210;2094506;16;20100201 01:40;V;;;;;;
B;210;2102498;17;20100201 01:40;;;31;VAUCLUSE RD;VAUCLUSE;2030;809.4;M;20091029;20100107;6590300;A;R;RESIDENCE;;RD;;0;AF244156;
C;210;2102498;17;20100201 01:40;1/110554;
D;210;2102498;17;20100201 01:40;P;;;;;;
D;210;2102498;17;20100201 01:40;V;;;;;;
B;210;2084141;18;20100201 01:40;;5;52;DARLING POINT RD;DARLING POINT;2027;;;20091110;20091222;450000;;R;RESIDENCE;5;;;0;AF242365;
C;210;2084141;18;20100201 01:40;5/SP1812;
D;210;2084141;18;20100201 01:40;P;;;;;;
D;210;2084141;18;20100201 01:40;V;;;;;;
B;210;2084141;19;20100201 01:40;;5;52;DARLING POINT RD;DARLING POINT;2027;;;20091110;20091222;450000;;R;RESIDENCE;50;;;0;AF242365;
C;210;2084141;19;20100201 01:40;50/SP1812;
D;210;2084141;19;20100201 01:40;P;;;;;;
D;210;2084141;19;20100201 01:40;V;;;;;;
B;210;2100165;20;20100201 01:40;;;6;SOUTH AVE;DOUBLE BAY;2028;474.2;M;20091023;20091204;5600000;A;R;RESIDENCE;;RK;;0;AF254102;
C;210;2100165;20;20100201 01:40;A/322777;
D;210;2100165;20;20100201 01:40;P;;;;;;
D;210;2100165;20;20100201 01:40;V;;;;;;
B;210;2102817;21;20100201 01:40;;;77;VICTORIA RD;BELLEVUE HILL;2023;701.9;M;20091112;20091221;4320000;A;R;RESIDENCE;;RG;;0;AF241971;
C;210;2102817;21;20100201 01:40;4/406539;
D;210;2102817;21;20100201 01:40;P;;;;;;
D;210;2102817;21;20100201 01:40;V;;;;;;
B;210;2847624;22;20100201 01:40;;4;1;FLINTON ST;PADDINGTON;2021;;;20091114;20100114;3850000;;R;RESIDENCE;4;;;0;AF253367;
C;210;2847624;22;20100201 01:40;4/SP65255;
D;210;2847624;22;20100201 01:40;P;;;;;;
D;210;2847624;22;20100201 01:40;V;;;;;;
D;210;2847624;22;20100201 01:40;V;;;;;;
B;210;2105004;23;20100201 01:40;;1;39;WUNULLA RD;POINT PIPER;2027;;;20091110;20100105;4600000;;R;RESIDENCE;1;;;0;AF243999;
C;210;2105004;23;20100201 01:40;1/SP65075;
D;210;2105004;23;20100201 01:40;P;;;;;;
D;210;2105004;23;20100201 01:40;P;;;;;;
D;210;2105004;23;20100201 01:40;V;;;;;;
D;210;2105004;23;20100201 01:40;V;;;;;;
B;210;2088342;24;20100201 01:40;;6;400;GLENMORE RD;PADDINGTON;2021;;;20091110;20091222;986000;;R;RESIDENCE;6;;;0;AF249176;
C;210;2088342;24;20100201 01:40;6/SP39751;
D;210;2088342;24;20100201 01:40;P;;;;;;
D;210;2088342;24;20100201 01:40;V;;;;;;
B;210;3485958;25;20100201 01:40;;4;20 D;BENELONG CRES;BELLEVUE HILL;2023;;;20091016;20091223;3400000;;R;RESIDENCE;4;;;0;AF239877;
C;210;3485958;25;20100201 01:40;4/SP82972;
D;210;3485958;25;20100201 01:40;P;;;;;;
D;210;3485958;25;20100201 01:40;P;;;;;;
D;210;3485958;25;20100201 01:40;V;;;;;;
D;210;3485958;25;20100201 01:40;V;;;;;;
B;210;2089775;26;20100201 01:40;;;18 B;HARRIS ST;PADDINGTON;2021;113.8;M;20091128;20100108;1805000;A;R;RESIDENCE;;RP;;0;AF238847;
C;210;2089775;26;20100201 01:40;220/1783;
D;210;2089775;26;20100201 01:40;P;;;;;;
D;210;2089775;26;20100201 01:40;V;;;;;;
D;210;2089775;26;20100201 01:40;V;;;;;;
B;210;2084637;27;20100201 01:40;;6;86;DRUMALBYN RD;BELLEVUE HILL;2023;;;20091119;20091223;590000;;R;RESIDENCE;6;;;0;AF245949;
C;210;2084637;27;20100201 01:40;6/SP11098;
D;210;2084637;27;20100201 01:40;P;;;;;;
D;210;2084637;27;20100201 01:40;P;;;;;;
D;210;2084637;27;20100201 01:40;V;;;;;;
B;210;2095246;28;20100201 01:40;;7;519;NEW SOUTH HEAD RD;DOUBLE BAY;2028;;;20091126;20100114;435000;;R;RESIDENCE;7;;;0;AF258416;
C;210;2095246;28;20100201 01:40;7/SP6546;
D;210;2095246;28;20100201 01:40;P;;;;;;
D;210;2095246;28;20100201 01:40;V;;;;;;
B;210;2097905;29;20100201 01:40;;10;85;O'SULLIVAN RD;ROSE BAY;2029;;;20090806;20090917;650000;;R;RESIDENCE;10;;;0;AF249836;
C;210;2097905;29;20100201 01:40;10/SP9288;
D;210;2097905;29;20100201 01:40;P;;;;;;
D;210;2097905;29;20100201 01:40;V;;;;;;
D;210;2097905;29;20100201 01:40;V;;;;;;
B;210;2097905;30;20100201 01:40;;10;85;O'SULLIVAN RD;ROSE BAY;2029;;;20090806;20090917;650000;;R;RESIDENCE;14;;;0;AF249836;
C;210;2097905;30;20100201 01:40;14/SP9288;
D;210;2097905;30;20100201 01:40;P;;;;;;
D;210;2097905;30;20100201 01:40;V;;;;;;
D;210;2097905;30;20100201 01:40;V;;;;;;
B;210;2087560;31;20100201 01:40;;3;3;FULLERTON ST;WOOLLAHRA;2025;;;20091121;20100115;997000;;R;RESIDENCE;3;;;0;AF255477;
C;210;2087560;31;20100201 01:40;3/SP16668;
D;210;2087560;31;20100201 01:40;P;;;;;;
D;210;2087560;31;20100201 01:40;V;;;;;;
B;210;2100805;32;20100201 01:40;;;32;SUFFOLK ST;PADDINGTON;2021;107.5;M;20090917;20100119;2300000;A;R;RESIDENCE;;RP;;0;AF259737;
C;210;2100805;32;20100201 01:40;3/438329;
D;210;2100805;32;20100201 01:40;P;;;;;;
D;210;2100805;32;20100201 01:40;V;;;;;;
B;210;2104076;33;20100201 01:40;;;17;WILBERFORCE AVE;ROSE BAY;2029;585.4;M;20091027;20091215;2950000;A;R;RESIDENCE;;RF;;0;AF243811;
C;210;2104076;33;20100201 01:40;55/B/4567;
D;210;2104076;33;20100201 01:40;P;;;;;;
D;210;2104076;33;20100201 01:40;P;;;;;;
D;210;2104076;33;20100201 01:40;P;;;;;;
D;210;2104076;33;20100201 01:40;V;;;;;;
B;210;3003886;34;20100201 01:40;;301;85;NEW SOUTH HEAD RD;EDGECLIFF;2027;;;20090919;20091030;390000;;R;RESIDENCE;14;;;0;AF220410;
