A;074;20100524 01:33;VALNET;
B;074;563262;1;20100524 01:33;;8;17;WATSON RD;GRIFFITH;2680;;;20100312;20100415;183000;;R;RESIDENCE;12;;;0;AF467067;
C;074;563262;1;20100524 01:33;12/SP67241;
D;074;563262;1;20100524 01:33;P;;;;;;
D;074;563262;1;20100524 01:33;V;;;;;;
B;074;3381669;2;20100524 01:33;;;10;DONALDSON ST;GRIFFITH;2680;2275;M;20100407;20100430;264000;I;3;COMMERCIAL;;CA;;0;AF470141;
C;074;3381669;2;20100524 01:33;3/1125849;
D;074;3381669;2;20100524 01:33;P;;;;;;
D;074;3381669;2;20100524 01:33;P;;;;;;
D;074;3381669;2;20100524 01:33;P;;;;;;
D;074;3381669;2;20100524 01:33;P;;;;;;
D;074;3381669;2;20100524 01:33;V;;;;;;
D;074;3381669;2;20100524 01:33;V;;;;;;
B;074;3405021;3;20100524 01:33;;;1;DAL BROI ST;GRIFFITH;2680;787.4;M;20100203;20100503;101368;A;V;VACANT LAND;;AA;;0;AF476016;
C;074;3405021;3;20100524 01:33;114/1126889;
D;074;3405021;3;20100524 01:33;P;;;;;;
D;074;3405021;3;20100524 01:33;P;;;;;;
D;074;3405021;3;20100524 01:33;V;;;;;;
D;074;3405021;3;20100524 01:33;V;;;;;;
D;074;3405021;3;20100524 01:33;V;;;;;;
B;074;3405023;4;20100524 01:33;;;5;DAL BROI ST;GRIFFITH;2680;733.4;M;20100329;20100423;84000;A;V;VACANT LAND;;AA;;0;AF466085;
C;074;3405023;4;20100524 01:33;116/1126889;
D;074;3405023;4;20100524 01:33;P;;;;;;
D;074;3405023;4;20100524 01:33;V;;;;;;
D;074;3405023;4;20100524 01:33;V;;;;;;
D;074;3405023;4;20100524 01:33;V;;;;;;
B;074;3453473;5;20100524 01:33;;;;SIDLOW RD;GRIFFITH;2680;493.5;M;20090928;20100319;50000;A;R;RESIDENCE;;AB;;0;AF470451;
C;074;3453473;5;20100524 01:33;4/1138241;
D;074;3453473;5;20100524 01:33;P;;;;;;
D;074;3453473;5;20100524 01:33;V;;;;;;
D;074;3453473;5;20100524 01:33;V;;;;;;
B;074;562393;6;20100524 01:33;;;41;BURLEY ST;GRIFFITH;2680;832.5;M;20100324;20100414;179000;A;R;RESIDENCE;;AA;;0;AF475297;
C;074;562393;6;20100524 01:33;12/183/758476;
D;074;562393;6;20100524 01:33;P;;;;;;
D;074;562393;6;20100524 01:33;V;;;;;;
B;074;563724;7;20100524 01:33;;;12;GRIMISON AVE;GRIFFITH;2680;892.6;M;20100310;20100421;275000;A;R;RESIDENCE;;AA;;0;AF493913;
C;074;563724;7;20100524 01:33;29/177/758476;
D;074;563724;7;20100524 01:33;P;;;;;;
D;074;563724;7;20100524 01:33;P;;;;;;
D;074;563724;7;20100524 01:33;V;;;;;;
B;074;564246;8;20100524 01:33;;;34;JONDARYAN AVE MR32;GRIFFITH;2680;474.2;M;20091202;20091223;294000;B;3;;;BB;;0;AF324197;
C;074;564246;8;20100524 01:33;1304/751709;
D;074;564246;8;20100524 01:33;P;;;;;;
D;074;564246;8;20100524 01:33;P;;;;;;
D;074;564246;8;20100524 01:33;V;;;;;;
B;074;564722;9;20100524 01:33;;;3;LEDGERWOOD ST;GRIFFITH;2680;834.7;M;19720726;20100312;13590;A;R;RESIDENCE;;AA;;0;AF480430;
C;074;564722;9;20100524 01:33;2/241395;
D;074;564722;9;20100524 01:33;P;;;;;;
D;074;564722;9;20100524 01:33;V;;;;;;
D;074;564722;9;20100524 01:33;V;;;;;;
D;074;564722;9;20100524 01:33;V;;;;;;
B;074;570468;10;20100524 01:33;;;6;WINERY RD;BEELBANGERA;2680;1756;M;20100317;20100506;192000;A;R;RESIDENCE;;CV;;0;AF487494;
C;074;570468;10;20100524 01:33;3/862074;
D;074;570468;10;20100524 01:33;P;;;;;;
D;074;570468;10;20100524 01:33;P;;;;;;
D;074;570468;10;20100524 01:33;V;;;;;;
D;074;570468;10;20100524 01:33;V;;;;;;
Z;58;10;10;36;
