A;254;20100531 04:29;VALNET;
B;254;3086268;1;20100531 04:29;GUDGERY PARK;;13406;MITCHELL HWY;MULLENGUDGERY;2825;1857;H;20091016;20091016;433370;R;3;FARM;;WW;;25;AF318481;
C;254;3086268;1;20100531 04:29;64, 65/455222 61/455223 52, 53, 54, 55, 56, 66, 69, 76, 77, 80/755313 ;
C;254;3086268;1;20100531 04:29;1, 2/1079413 WA 000962;
D;254;3086268;1;20100531 04:29;P;;;;;;
D;254;3086268;1;20100531 04:29;P;;;;;;
D;254;3086268;1;20100531 04:29;P;;;;;;
D;254;3086268;1;20100531 04:29;P;;;;;;
D;254;3086268;1;20100531 04:29;V;;;;;;
D;254;3086268;1;20100531 04:29;V;;;;;;
D;254;3086268;1;20100531 04:29;V;;;;;;
D;254;3086268;1;20100531 04:29;V;;;;;;
D;254;3086268;1;20100531 04:29;V;;;;;;
D;254;3086268;1;20100531 04:29;V;;;;;;
D;254;3086268;1;20100531 04:29;V;;;;;;
Z;16;1;2;11;
