A;300;20100322 01:49;VALNET;
B;300;3400012;1;20100322 01:49;PROSPECT;;1214;BAROMA DOWNS RD;CROPPA CREEK;2411;1140.2;H;20091211;20100121;2200000;R;3;FARM;;GT;;0;AF350347;
C;300;3400012;1;20100322 01:49;77, 81, 83, 87, 90/751098 91/751101;
D;300;3400012;1;20100322 01:49;P;;;;;;
D;300;3400012;1;20100322 01:49;V;;;;;;
B;300;3400012;2;20100322 01:49;PROSPECT;;1214;BAROMA DOWNS RD;CROPPA CREEK;2411;1140.2;H;20091211;20100121;2200000;R;3;FARM;;GT;;0;AF350348;
C;300;3400012;2;20100322 01:49;77, 81, 83, 87, 90/751098 91/751101;
D;300;3400012;2;20100322 01:49;P;;;;;;
D;300;3400012;2;20100322 01:49;V;;;;;;
B;300;1843073;3;20100322 01:49;;;11;LINK ST;BINGARA;2404;1214;M;20100208;20100304;90000;Z;R;RESIDENCE;;MR;;0;AF369429;
C;300;1843073;3;20100322 01:49;2/156251;
D;300;1843073;3;20100322 01:49;P;;;;;;
D;300;1843073;3;20100322 01:49;V;;;;;;
B;300;2689473;4;20100322 01:49;;;84;HOPE ST;WARIALDA;2402;904.2;M;20100120;20100304;160000;Z;R;RESIDENCE;;MC;;0;AF371674;
C;300;2689473;4;20100322 01:49;2/46/759052;
D;300;2689473;4;20100322 01:49;P;;;;;;
D;300;2689473;4;20100322 01:49;P;;;;;;
D;300;2689473;4;20100322 01:49;V;;;;;;
Z;19;4;4;9;
