A;043;20100308 02:25;VALNET;
B;043;478913;1;20100308 02:25;;;95;COWRA RD;GRENFELL;2810;1164;M;20091110;20091203;225000;A;R;RESIDENCE;;AE;;0;AF186177;
C;043;478913;1;20100308 02:25;1343/754578;
D;043;478913;1;20100308 02:25;P;;;;;;
D;043;478913;1;20100308 02:25;V;;;;;;
B;043;479374;2;20100308 02:25;;;11;MIDDLE ST;GRENFELL;2810;905.2;M;20100125;20100222;130000;A;R;RESIDENCE;;AE;;0;AF341154;
C;043;479374;2;20100308 02:25;1/583024;
D;043;479374;2;20100308 02:25;P;;;;;;
D;043;479374;2;20100308 02:25;V;;;;;;
D;043;479374;2;20100308 02:25;V;;;;;;
Z;11;2;2;5;
