A;143;20100531 04:05;VALNET;
B;143;2920592;1;20100531 04:05;;222;14;STATION ST;HOMEBUSH;2140;;;20100315;20100504;500000;;R;RESIDENCE;222;;;0;AF504255;
C;143;2920592;1;20100531 04:05;222/SP69526;
D;143;2920592;1;20100531 04:05;P;;;;;;
D;143;2920592;1;20100531 04:05;P;;;;;;
D;143;2920592;1;20100531 04:05;V;;;;;;
B;143;2855483;2;20100531 04:05;;25;65;UNDERWOOD RD;HOMEBUSH;2140;;;20100401;20100513;528000;;R;RESIDENCE;25;;;0;AF502911;
C;143;2855483;2;20100531 04:05;25/SP68465;
D;143;2855483;2;20100531 04:05;P;;;;;;
D;143;2855483;2;20100531 04:05;P;;;;;;
D;143;2855483;2;20100531 04:05;V;;;;;;
D;143;2855483;2;20100531 04:05;V;;;;;;
B;143;3413190;3;20100531 04:05;;49;9;HILLCREST ST;HOMEBUSH;2140;;;20100226;20100409;380000;;R;RESIDENCE;49;;;0;AF495828;
C;143;3413190;3;20100531 04:05;49/SP81304;
D;143;3413190;3;20100531 04:05;P;;;;;;
D;143;3413190;3;20100531 04:05;V;;;;;;
B;143;2978451;4;20100531 04:05;;14;52;PARRAMATTA RD;HOMEBUSH;2140;;;20100330;20100513;413000;;R;RESIDENCE;14;;;0;AF503647;
C;143;2978451;4;20100531 04:05;14/SP70067;
D;143;2978451;4;20100531 04:05;P;;;;;;
D;143;2978451;4;20100531 04:05;V;;;;;;
B;143;3164720;5;20100531 04:05;;38;19;EASTBOURNE RD;HOMEBUSH WEST;2140;111;M;20100327;20100501;336500;;R;RESIDENCE;38;;;0;AF488655;
C;143;3164720;5;20100531 04:05;38/SP74742;
D;143;3164720;5;20100531 04:05;P;;;;;;
D;143;3164720;5;20100531 04:05;V;;;;;;
D;143;3164720;5;20100531 04:05;V;;;;;;
B;143;1550528;6;20100531 04:05;;;37;BLANCHE ST;BELFIELD;2191;442.6;M;20100327;20100510;615000;A;R;RESIDENCE;;ER;;0;AF494396;
