A;538;20100222 02:13;VALNET;
B;538;3496748;1;20100222 02:13;;;;WARATAH ST;TEMORA;2666;2.861;H;20090720;20100120;880000;R;R;RESIDENCE;;HR;;0;AF273993;
C;538;3496748;1;20100222 02:13;584/750587;
D;538;3496748;1;20100222 02:13;P;;;;;;
D;538;3496748;1;20100222 02:13;P;;;;;;
D;538;3496748;1;20100222 02:13;V;;;;;;
D;538;3496748;1;20100222 02:13;V;;;;;;
B;538;2692317;2;20100222 02:13;;;117;VICTORIA ST;TEMORA;2666;505.9;M;20091120;20100205;145000;A;R;RESIDENCE;;AA;;0;AF310089;
C;538;2692317;2;20100222 02:13;1/232452;
D;538;2692317;2;20100222 02:13;P;;;;;;
D;538;2692317;2;20100222 02:13;V;;;;;;
B;538;2692701;3;20100222 02:13;;;75;SPRINGDALE WALLUNDRY RD;SPRINGDALE;2666;5.283;H;20091124;20100121;170000;R;R;RESIDENCE;;HV;;0;AF301566;
C;538;2692701;3;20100222 02:13;154/657609;
D;538;2692701;3;20100222 02:13;P;;;;;;
D;538;2692701;3;20100222 02:13;V;;;;;;
Z;16;3;3;8;
