A;244;20100503 03:32;VALNET;
B;244;3513335;1;20100503 03:32;;;95;OFFICERS PDE;CONDOBOLIN;2877;1.379;H;20090714;20100331;65000;;V;VACANT LAND;;;;0;AF410829;
C;244;3513335;1;20100503 03:32;152/1149455;
D;244;3513335;1;20100503 03:32;P;;;;;;
D;244;3513335;1;20100503 03:32;V;;;;;;
D;244;3513335;1;20100503 03:32;V;;;;;;
D;244;3513335;1;20100503 03:32;V;;;;;;
B;244;3513335;2;20100503 03:32;;;95;OFFICERS PDE;CONDOBOLIN;2877;1.379;H;20100330;20100331;1100;;V;VACANT LAND;;;;0;AF410830;
C;244;3513335;2;20100503 03:32;152/1149455;
D;244;3513335;2;20100503 03:32;P;;;;;;
D;244;3513335;2;20100503 03:32;V;;;;;;
D;244;3513335;2;20100503 03:32;V;;;;;;
D;244;3513335;2;20100503 03:32;V;;;;;;
Z;14;2;2;8;
