A;089;20100201 01:33;VALNET;
B;089;806943;1;20100201 01:33;;;42;BARONBALI ST;DUNDAS;2117;651.3;M;20090818;20090925;570000;A;R;RESIDENCE;;AE;;0;AF248411;
C;089;806943;1;20100201 01:33;10/220209;
D;089;806943;1;20100201 01:33;P;;;;;;
D;089;806943;1;20100201 01:33;P;;;;;;
D;089;806943;1;20100201 01:33;V;;;;;;
D;089;806943;1;20100201 01:33;V;;;;;;
B;089;815098;2;20100201 01:33;;;4 B;CHISWICK RD;SOUTH GRANVILLE;2142;414.1;M;20091110;20091215;350000;A;R;RESIDENCE;;BC;;0;AF241961;
C;089;815098;2;20100201 01:33;21/845931;
D;089;815098;2;20100201 01:33;P;;;;;;
D;089;815098;2;20100201 01:33;V;;;;;;
B;089;825858;3;20100201 01:33;;;132;GUILDFORD RD;GUILDFORD;2161;645;M;20091107;20091221;615000;A;R;RESIDENCE;;BC;;0;AF247412;
C;089;825858;3;20100201 01:33;54/7927;
D;089;825858;3;20100201 01:33;P;;;;;;
D;089;825858;3;20100201 01:33;P;;;;;;
D;089;825858;3;20100201 01:33;V;;;;;;
D;089;825858;3;20100201 01:33;V;;;;;;
B;089;828509;4;20100201 01:33;;;20;HONOR ST;ERMINGTON;2115;575.4;M;20091126;20091218;560000;A;R;RESIDENCE;;AK;;0;AF247709;
C;089;828509;4;20100201 01:33;8/21390;
D;089;828509;4;20100201 01:33;P;;;;;;
D;089;828509;4;20100201 01:33;P;;;;;;
D;089;828509;4;20100201 01:33;V;;;;;;
B;089;828606;5;20100201 01:33;;;17;HOPKINS ST;WENTWORTHVILLE;2145;556.4;M;20091201;20100114;390000;A;R;RESIDENCE;;CX;;0;AF257093;
C;089;828606;5;20100201 01:33;14/28728;
D;089;828606;5;20100201 01:33;P;;;;;;
D;089;828606;5;20100201 01:33;V;;;;;;
D;089;828606;5;20100201 01:33;V;;;;;;
