A;254;20100118 02:38;VALNET;
B;254;2683412;1;20100118 02:38;RIVERVIEW;;2970;ELLENGERAH RD;WARREN;2824;4047;M;20091031;20091211;180000;R;R;RESIDENCE;;RB;;0;AF203662;
C;254;2683412;1;20100118 02:38;1/541279;
D;254;2683412;1;20100118 02:38;P;;;;;;
D;254;2683412;1;20100118 02:38;P;;;;;;
D;254;2683412;1;20100118 02:38;V;;;;;;
D;254;2683412;1;20100118 02:38;V;;;;;;
D;254;2683412;1;20100118 02:38;V;;;;;;
D;254;2683412;1;20100118 02:38;V;;;;;;
D;254;2683412;1;20100118 02:38;V;;;;;;
D;254;2683412;1;20100118 02:38;V;;;;;;
D;254;2683412;1;20100118 02:38;V;;;;;;
Z;13;1;1;9;
