A;RTSALEDATA;252;20130701 01:37;VALNET;
B;252;3094926;1;20130701 01:37;WIRRIBILLA;;228;ENGLEFIELD RD;WALCHA;2354;4951;H;20130510;20130510;18000000;RU1;3;FARM;;RWC;;0;AH798639;
C;252;3094926;1;20130701 01:37;154/39744 1/122106 1, 2/251854 1, 2, 3, 4/621537 166/722470 2/726337 5;
C;252;3094926;1;20130701 01:37;4/756468 PT 2, 16, 60, 61, 65, 68, 69, 70, 71, 72, 73, 74, 75, 84, 86,;
C;252;3094926;1;20130701 01:37; 87, 88, 89, 92, 93, 94, 95, 96, 97, 101, 102, 103, 108, 109, 110, 111;
C;252;3094926;1;20130701 01:37;, 112, 113, 118, 119, 120, 129, 132, 133, 135, 136, 141, 143, 148, 170;
C;252;3094926;1;20130701 01:37;, 187, 199, 203, 205/756470 8, 9, 10, 36, 41, 50, 58, 59, 60, 61, 62, ;
C;252;3094926;1;20130701 01:37;63, 64, 67, 68, 69, 75, 77, 89, 94, 95, 98, 99, 100, 101, 129, 141/756;
C;252;3094926;1;20130701 01:37;481 2/820236 1/820237;
D;252;3094926;1;20130701 01:37;P;;;;;;
D;252;3094926;1;20130701 01:37;V;;;;;;
D;252;3094926;1;20130701 01:37;V;;;;;;
Z;13;1;7;3;
