A;RTSALEDATA;010;20131209 01:09;VALNET;
B;010;2987453;1;20131209 01:09;;;2;SILVERWOOD CL;MEDOWIE;2318;966.5;M;20131021;20131125;430000;A;R;RESIDENCE;;HM;;0;AI207698;
C;010;2987453;1;20131209 01:09;823/1047113;
D;010;2987453;1;20131209 01:09;P;;;;;;
D;010;2987453;1;20131209 01:09;P;;;;;;
D;010;2987453;1;20131209 01:09;V;;;;;;
D;010;2987453;1;20131209 01:09;V;;;;;;
B;010;2981803;2;20131209 01:09;;;12;WAROPARA RD;MEDOWIE;2318;9996;M;20130920;20131101;570000;R;R;RESIDENCE;;YC;;0;AI191420;
C;010;2981803;2;20131209 01:09;11/1051742;
D;010;2981803;2;20131209 01:09;P;;;;;;
D;010;2981803;2;20131209 01:09;P;;;;;;
D;010;2981803;2;20131209 01:09;V;;;;;;
B;010;3620387;3;20131209 01:09;;;23;NANDU BVD;CORLETTE;2315;698.9;M;20131010;20131108;185000;A;V;VACANT LAND;;FC;;0;AI160688;
C;010;3620387;3;20131209 01:09;2611/1171908;
D;010;3620387;3;20131209 01:09;P;;;;;;
D;010;3620387;3;20131209 01:09;V;;;;;;
B;010;3151866;4;20131209 01:09;;;40;KANANGRA AVE;CORLETTE;2315;366;M;20130925;20131031;495000;A;R;RESIDENCE;;FD;;0;AI197487;
C;010;3151866;4;20131209 01:09;1/1077894;
D;010;3151866;4;20131209 01:09;P;;;;;;
D;010;3151866;4;20131209 01:09;P;;;;;;
D;010;3151866;4;20131209 01:09;V;;;;;;
B;010;3157564;5;20131209 01:09;;;6;RELIANCE BVD;TANILBA BAY;2319;522;M;20131003;20131119;415000;A;R;RESIDENCE;;FM;;0;AI188405;
C;010;3157564;5;20131209 01:09;215/1066977;
D;010;3157564;5;20131209 01:09;P;;;;;;
D;010;3157564;5;20131209 01:09;P;;;;;;
D;010;3157564;5;20131209 01:09;V;;;;;;
D;010;3157564;5;20131209 01:09;V;;;;;;
B;010;3716812;6;20131209 01:09;;;4;WILLIAMTOWN DR;WILLIAMTOWN;2318;4884;M;20130909;20130923;1540000;SP1;V;VACANT LAND;;AV;;0;AI117350;
C;010;3716812;6;20131209 01:09;1001/1187948;
D;010;3716812;6;20131209 01:09;P;;;;;;
D;010;3716812;6;20131209 01:09;V;;;;;;
B;010;3716813;7;20131209 01:09;;;2;WILLIAMTOWN DR;WILLIAMTOWN;2318;2.382;H;20130909;20130923;1540000;SP1;V;VACANT LAND;;AV;;0;AI117350;
C;010;3716813;7;20131209 01:09;1002/1187948;
D;010;3716813;7;20131209 01:09;P;;;;;;
D;010;3716813;7;20131209 01:09;V;;;;;;
B;010;3732593;8;20131209 01:09;;;1;MEDINAH PNT;MEDOWIE;2318;957.7;M;20130808;20131114;229000;O;V;VACANT LAND;;YE;;0;AI182713;
C;010;3732593;8;20131209 01:09;2/280046;
D;010;3732593;8;20131209 01:09;P;;;;;;
D;010;3732593;8;20131209 01:09;P;;;;;;
D;010;3732593;8;20131209 01:09;V;;;;;;
B;010;3732594;9;20131209 01:09;;;3;MEDINAH PNT;MEDOWIE;2318;918.2;M;20130814;20131114;239000;O;V;VACANT LAND;;YE;;0;AI187506;
C;010;3732594;9;20131209 01:09;3/280046;
D;010;3732594;9;20131209 01:09;P;;;;;;
D;010;3732594;9;20131209 01:09;P;;;;;;
D;010;3732594;9;20131209 01:09;P;;;;;;
D;010;3732594;9;20131209 01:09;V;;;;;;
B;010;3732595;10;20131209 01:09;;;5;MEDINAH PNT;MEDOWIE;2318;815.2;M;20130731;20131114;259000;O;R;RESIDENCE;;YE;;0;AI204357;
C;010;3732595;10;20131209 01:09;4/280046;
D;010;3732595;10;20131209 01:09;P;;;;;;
D;010;3732595;10;20131209 01:09;P;;;;;;
D;010;3732595;10;20131209 01:09;V;;;;;;
B;010;3665216;11;20131209 01:09;;;20;SANCTUARY PL;WALLALONG;2320;1.35;H;20131030;20131121;315000;R;V;VACANT LAND;;RA;;0;AI193256;
C;010;3665216;11;20131209 01:09;24/1176599;
D;010;3665216;11;20131209 01:09;P;;;;;;
D;010;3665216;11;20131209 01:09;P;;;;;;
D;010;3665216;11;20131209 01:09;V;;;;;;
B;010;265269;12;20131209 01:09;;;7;ELM AVE;MEDOWIE;2318;657.3;M;20131009;20131101;325000;A;R;RESIDENCE;;HM;;0;AI185912;
C;010;265269;12;20131209 01:09;271/246837;
D;010;265269;12;20131209 01:09;P;;;;;;
D;010;265269;12;20131209 01:09;P;;;;;;
D;010;265269;12;20131209 01:09;V;;;;;;
B;010;264244;13;20131209 01:09;;;19;HARBOUR VIEW;BOAT HARBOUR;2316;663.81;M;20130825;20131008;450000;A;R;RESIDENCE;;GA;;0;AI193741;
C;010;264244;13;20131209 01:09;24/864564;
D;010;264244;13;20131209 01:09;P;;;;;;
D;010;264244;13;20131209 01:09;P;;;;;;
D;010;264244;13;20131209 01:09;V;;;;;;
B;010;276082;14;20131209 01:09;;;47;BILMARK DR;RAYMOND TERRACE;2324;592.1;M;20131009;20131025;265000;A;R;RESIDENCE;;JF;;0;AI182877;
C;010;276082;14;20131209 01:09;49/261236;
D;010;276082;14;20131209 01:09;P;;;;;;
D;010;276082;14;20131209 01:09;P;;;;;;
D;010;276082;14;20131209 01:09;V;;;;;;
B;010;270788;15;20131209 01:09;;;30;ARMIDALE AVE;NELSON BAY;2315;822.2;M;20131011;20131122;450000;A;R;RESIDENCE;;GQ;;0;AI184943;
C;010;270788;15;20131209 01:09;18/A/10861;
D;010;270788;15;20131209 01:09;P;;;;;;
D;010;270788;15;20131209 01:09;P;;;;;;
D;010;270788;15;20131209 01:09;V;;;;;;
D;010;270788;15;20131209 01:09;V;;;;;;
