A;RTSALEDATA;010;20131104 01:10;VALNET;
B;010;271700;1;20131104 01:10;;416;61 B;DOWLING ST;NELSON BAY;2315;;;20130829;20131010;143500;;3;HOLIDAY UNIT;91;;;0;AI102030;
C;010;271700;1;20131104 01:10;91/SP65138;
D;010;271700;1;20131104 01:10;P;;;;;;
D;010;271700;1;20131104 01:10;V;;;;;;
D;010;271700;1;20131104 01:10;V;;;;;;
B;010;2892174;2;20131104 01:10;;;4;OCEAN ST;FISHERMANS BAY;2316;278.7;M;20130916;20131022;862000;A;R;RESIDENCE;;GB;;0;AI124048;
C;010;2892174;2;20131104 01:10;11/1038481;
D;010;2892174;2;20131104 01:10;P;;;;;;
D;010;2892174;2;20131104 01:10;V;;;;;;
B;010;2925712;3;20131104 01:10;;;16;BRITTANIA DR;TANILBA BAY;2319;624.7;M;20130917;20131022;409000;A;R;RESIDENCE;;FM;;0;AI117787;
C;010;2925712;3;20131104 01:10;102/1043169;
D;010;2925712;3;20131104 01:10;P;;;;;;
D;010;2925712;3;20131104 01:10;P;;;;;;
D;010;2925712;3;20131104 01:10;V;;;;;;
B;010;2988022;4;20131104 01:10;;;121;FORESHORE DR;SALAMANDER BAY;2317;544;M;20130917;20131010;950000;A;R;RESIDENCE;;FG;;0;AI88201;
C;010;2988022;4;20131104 01:10;1/1051140;
D;010;2988022;4;20131104 01:10;P;;;;;;
D;010;2988022;4;20131104 01:10;P;;;;;;
D;010;2988022;4;20131104 01:10;V;;;;;;
B;010;3097126;5;20131104 01:10;;;57;SARATOGA AVE;CORLETTE;2315;656.7;M;20130726;20131018;625000;A;R;RESIDENCE;;FC;;0;AI114712;
C;010;3097126;5;20131104 01:10;1831/1068422;
D;010;3097126;5;20131104 01:10;P;;;;;;
D;010;3097126;5;20131104 01:10;P;;;;;;
D;010;3097126;5;20131104 01:10;V;;;;;;
D;010;3097126;5;20131104 01:10;V;;;;;;
B;010;3530904;6;20131104 01:10;;;5;NEPEAN WAY;TANILBA BAY;2319;619.5;M;20130509;20130613;147500;A;V;VACANT LAND;;FM;;0;AI66251;
C;010;3530904;6;20131104 01:10;726/1151432;
D;010;3530904;6;20131104 01:10;P;;;;;;
D;010;3530904;6;20131104 01:10;P;;;;;;
D;010;3530904;6;20131104 01:10;V;;;;;;
B;010;3154678;7;20131104 01:10;;;22 B;TALLEAN RD;NELSON BAY;2315;502.3;M;20130724;20130906;590000;A;R;RESIDENCE;;GZ;;0;AI125330;
C;010;3154678;7;20131104 01:10;3/1078649;
D;010;3154678;7;20131104 01:10;P;;;;;;
D;010;3154678;7;20131104 01:10;P;;;;;;
D;010;3154678;7;20131104 01:10;V;;;;;;
D;010;3154678;7;20131104 01:10;V;;;;;;
B;010;3177257;8;20131104 01:10;;5;14;CATALINA CL;NELSON BAY;2315;;;20130913;20131025;310000;;R;RESIDENCE;5;;;0;AI130185;
C;010;3177257;8;20131104 01:10;5/SP21047;
D;010;3177257;8;20131104 01:10;P;;;;;;
D;010;3177257;8;20131104 01:10;P;;;;;;
D;010;3177257;8;20131104 01:10;V;;;;;;
B;010;3732222;9;20131104 01:10;;;60 A;JOSEPH SHEEN DR;RAYMOND TERRACE;2324;604.6;M;20130628;20131010;135000;;V;VACANT LAND;;;;0;AI119447;
C;010;3732222;9;20131104 01:10;2/1188065;
D;010;3732222;9;20131104 01:10;P;;;;;;
D;010;3732222;9;20131104 01:10;P;;;;;;
D;010;3732222;9;20131104 01:10;V;;;;;;
B;010;3734169;10;20131104 01:10;BENAMBA;;;UFFINGTON RD;DUNS CREEK;2321;238.55;H;20130823;20131004;600000;;V;VACANT LAND;;;;0;AI108525;
