A;RTSALEDATA;002;20131014 01:10;VALNET;
B;002;21421;1;20131014 01:10;;;9;CLARENCE TOWN RD;DUNGOG;2420;1220;M;20130926;20130930;97500;A;R;RESIDENCE;;AD;;50;AI67481;
C;002;21421;1;20131014 01:10;2/359559;
D;002;21421;1;20131014 01:10;P;;;;;;
D;002;21421;1;20131014 01:10;P;;;;;;
D;002;21421;1;20131014 01:10;V;;;;;;
B;002;3716654;2;20131014 01:10;;;31;OXBOW PL;CLARENCE TOWN;2321;1.779;H;20130315;20130930;250000;R;V;VACANT LAND;;RB;;0;AI77125;
C;002;3716654;2;20131014 01:10;3003/1186905;
D;002;3716654;2;20131014 01:10;P;;;;;;
D;002;3716654;2;20131014 01:10;V;;;;;;
Z;11;2;2;5;
