A;RTSALEDATA;066;20131104 01:11;VALNET;
B;066;3445244;1;20131104 01:11;PINE GROVE;;;NAPIER RD;LOCKHART;2656;217.6;H;20130919;20130927;228225;RU1;V;VACANT LAND;;RMC;;0;AI95520;
C;066;3445244;1;20131104 01:11;PT 111/756395;
D;066;3445244;1;20131104 01:11;P;;;;;;
D;066;3445244;1;20131104 01:11;V;;;;;;
D;066;3445244;1;20131104 01:11;V;;;;;;
B;066;3538367;2;20131104 01:11;;;;SEMMENS RD;THE ROCK;2655;2;H;20130911;20131018;96000;RU1;V;VACANT LAND;;RHA;;0;AI109989;
C;066;3538367;2;20131104 01:11;11/1156472;
D;066;3538367;2;20131104 01:11;P;;;;;;
D;066;3538367;2;20131104 01:11;V;;;;;;
D;066;3538367;2;20131104 01:11;V;;;;;;
B;066;543185;3;20131104 01:11;;;;ALBURY RD;URANGELINE EAST;2656;5716;M;20130920;20131009;55000;RU1;R;RESIDENCE;;RHD;;0;AI114677;
C;066;543185;3;20131104 01:11;7, 8, 9, 10, 11/17939;
D;066;543185;3;20131104 01:11;P;;;;;;
D;066;543185;3;20131104 01:11;V;;;;;;
Z;16;3;3;8;
