A;RTSALEDATA;091;20170612 01:05;VALNET;
B;091;2934181;1;20170612 01:05;;11;34;BORONIA ST;DEE WHY;2099;;;20170405;20170602;1110000;;R;RESIDENCE;11;;;0;AM459485;
C;091;2934181;1;20170612 01:05;11/SP68304;
D;091;2934181;1;20170612 01:05;P;;;;;;
D;091;2934181;1;20170612 01:05;V;;;;;;
B;091;906363;2;20170612 01:05;;;10;COMEROY CRES;FRENCHS FOREST;2086;695.6;M;20170318;20170529;1600000;R2;R;RESIDENCE;;FFT;;0;AM447458;
C;091;906363;2;20170612 01:05;63/220732;
D;091;906363;2;20170612 01:05;P;;;;;;
D;091;906363;2;20170612 01:05;P;;;;;;
D;091;906363;2;20170612 01:05;V;;;;;;
D;091;906363;2;20170612 01:05;V;;;;;;
B;091;919811;3;20170612 01:05;;;102;JOHN OXLEY DR;FRENCHS FOREST;2086;1071;M;20170414;20170515;1830000;R2;R;RESIDENCE;;DDF;;0;AM406355;
C;091;919811;3;20170612 01:05;88/263490;
D;091;919811;3;20170612 01:05;P;;;;;;
D;091;919811;3;20170612 01:05;P;;;;;;
D;091;919811;3;20170612 01:05;V;;;;;;
D;091;919811;3;20170612 01:05;V;;;;;;
D;091;919811;3;20170612 01:05;V;;;;;;
B;091;922438;4;20170612 01:05;;207;20;WELLINGTON ST;NARRABEEN;2101;;;20170321;20170525;1350000;;R;RESIDENCE;18;;;0;AM448778;
C;091;922438;4;20170612 01:05;18/SP62327;
D;091;922438;4;20170612 01:05;P;;;;;;
D;091;922438;4;20170612 01:05;V;;;;;;
B;091;927809;5;20170612 01:05;;;40;NALYA RD;NARRAWEENA;2099;765.1;M;20170407;20170602;1590000;R2;R;RESIDENCE;;NAX;;0;AM455442;
C;091;927809;5;20170612 01:05;2/132/32387;
D;091;927809;5;20170612 01:05;P;;;;;;
D;091;927809;5;20170612 01:05;P;;;;;;
D;091;927809;5;20170612 01:05;V;;;;;;
D;091;927809;5;20170612 01:05;V;;;;;;
B;091;925315;6;20170612 01:05;;;7;MALBARA CRES;FRENCHS FOREST;2086;695.6;M;20170403;20170529;1585000;R2;R;RESIDENCE;;DDF;;0;AM451052;
C;091;925315;6;20170612 01:05;12/227585;
D;091;925315;6;20170612 01:05;P;;;;;;
D;091;925315;6;20170612 01:05;V;;;;;;
D;091;925315;6;20170612 01:05;V;;;;;;
B;091;925382;7;20170612 01:05;;10;30;MALCOLM ST;NARRABEEN;2101;;;20170422;20170602;782000;;R;RESIDENCE;10;;;0;AM460778;
C;091;925382;7;20170612 01:05;10/SP5229;
D;091;925382;7;20170612 01:05;P;;;;;;
D;091;925382;7;20170612 01:05;V;;;;;;
